"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0032185","BP","GO:0032185","septin cytoskeleton organization","2/142","34/5319",0.229704294519649,0.690683591368496,0.617581382007617,"GIN4/BEM3",2
"GO:0097064","BP","GO:0097064","ncRNA export from nucleus","2/142","34/5319",0.229704294519649,0.690683591368496,0.617581382007617,"SRM1/LOS1",2
"GO:0006575","BP","GO:0006575","cellular modified amino acid metabolic process","3/142","63/5319",0.236295040292088,0.690683591368496,0.617581382007617,"YAT2/ABZ1/PAN5",3
"GO:0000294","BP","GO:0000294","nuclear-transcribed mRNA catabolic process, endonucleolytic cleavage-dependent decay","1/142","10/5319",0.237252409862245,0.690683591368496,0.617581382007617,"POP3",1
"GO:0000320","BP","GO:0000320","re-entry into mitotic cell cycle","1/142","10/5319",0.237252409862245,0.690683591368496,0.617581382007617,"EFG1",1
"GO:0000394","BP","GO:0000394","RNA splicing, via endonucleolytic cleavage and ligation","1/142","10/5319",0.237252409862245,0.690683591368496,0.617581382007617,"TRL1",1
"GO:0005979","BP","GO:0005979","regulation of glycogen biosynthetic process","1/142","10/5319",0.237252409862245,0.690683591368496,0.617581382007617,"SAK1",1
"GO:0006491","BP","GO:0006491","N-glycan processing","1/142","10/5319",0.237252409862245,0.690683591368496,0.617581382007617,"MNN1",1
"GO:0009092","BP","GO:0009092","homoserine metabolic process","1/142","10/5319",0.237252409862245,0.690683591368496,0.617581382007617,"HOM3",1
"GO:0009097","BP","GO:0009097","isoleucine biosynthetic process","1/142","10/5319",0.237252409862245,0.690683591368496,0.617581382007617,"MMF1",1
"GO:0015688","BP","GO:0015688","iron chelate transport","1/142","10/5319",0.237252409862245,0.690683591368496,0.617581382007617,"ARN1",1
"GO:0015891","BP","GO:0015891","siderophore transport","1/142","10/5319",0.237252409862245,0.690683591368496,0.617581382007617,"ARN1",1
"GO:0031070","BP","GO:0031070","intronic snoRNA processing","1/142","10/5319",0.237252409862245,0.690683591368496,0.617581382007617,"POP3",1
"GO:0031398","BP","GO:0031398","positive regulation of protein ubiquitination","1/142","10/5319",0.237252409862245,0.690683591368496,0.617581382007617,"AMA1",1
"GO:0034965","BP","GO:0034965","intronic box C/D snoRNA processing","1/142","10/5319",0.237252409862245,0.690683591368496,0.617581382007617,"POP3",1
"GO:0043102","BP","GO:0043102","amino acid salvage","1/142","10/5319",0.237252409862245,0.690683591368496,0.617581382007617,"ARO8",1
"GO:0050684","BP","GO:0050684","regulation of mRNA processing","1/142","10/5319",0.237252409862245,0.690683591368496,0.617581382007617,"MER1",1
"GO:0050821","BP","GO:0050821","protein stabilization","1/142","10/5319",0.237252409862245,0.690683591368496,0.617581382007617,"SOD1",1
"GO:0071267","BP","GO:0071267","L-methionine salvage","1/142","10/5319",0.237252409862245,0.690683591368496,0.617581382007617,"ARO8",1
"GO:0090224","BP","GO:0090224","regulation of spindle organization","1/142","10/5319",0.237252409862245,0.690683591368496,0.617581382007617,"CLB5",1
"GO:1902047","BP","GO:1902047","polyamine transmembrane transport","1/142","10/5319",0.237252409862245,0.690683591368496,0.617581382007617,"AGP2",1
"GO:0031109","BP","GO:0031109","microtubule polymerization or depolymerization","2/142","35/5319",0.239654145795072,0.690683591368496,0.617581382007617,"SPC110/NUF2",2
"GO:1901605","BP","GO:1901605","alpha-amino acid metabolic process","7/142","189/5319",0.239920758599257,0.690683591368496,0.617581382007617,"ARO8/MMF1/GDH3/HOM3/ABZ1/PAN5/LEU3",7
"GO:0090502","BP","GO:0090502","RNA phosphodiester bond hydrolysis, endonucleolytic","4/142","94/5319",0.242001395891674,0.690683591368496,0.617581382007617,"ESF2/RCL1/POP3/DBP8",4
"GO:0000077","BP","GO:0000077","DNA damage checkpoint","2/142","36/5319",0.249625264063468,0.690683591368496,0.617581382007617,"MRC1/RAD53",2
"GO:0009086","BP","GO:0009086","methionine biosynthetic process","2/142","36/5319",0.249625264063468,0.690683591368496,0.617581382007617,"ARO8/HOM3",2
"GO:0098869","BP","GO:0098869","cellular oxidant detoxification","2/142","36/5319",0.249625264063468,0.690683591368496,0.617581382007617,"SOD1/CTT1",2
"GO:0015980","BP","GO:0015980","energy derivation by oxidation of organic compounds","6/142","159/5319",0.250496797769952,0.690683591368496,0.617581382007617,"CIT3/RGI1/ACS1/SOD1/MDH2/SAK1",6
"GO:0044093","BP","GO:0044093","positive regulation of molecular function","9/142","258/5319",0.250718077577274,0.690683591368496,0.617581382007617,"GYP6/SOD1/BEM3/ESF2/BUD5/PXR1/SRM1/RCL1/AMA1",9
"GO:0051783","BP","GO:0051783","regulation of nuclear division","5/142","128/5319",0.256108223062854,0.690683591368496,0.617581382007617,"IME1/MEK1/IME2/HOP1/CLB5",5
"GO:0006075","BP","GO:0006075","(1->3)-beta-D-glucan biosynthetic process","1/142","11/5319",0.257653645085368,0.690683591368496,0.617581382007617,"GAS4",1
"GO:0006265","BP","GO:0006265","DNA topological change","1/142","11/5319",0.257653645085368,0.690683591368496,0.617581382007617,"TOP3",1
"GO:0006537","BP","GO:0006537","glutamate biosynthetic process","1/142","11/5319",0.257653645085368,0.690683591368496,0.617581382007617,"GDH3",1
"GO:0006551","BP","GO:0006551","leucine metabolic process","1/142","11/5319",0.257653645085368,0.690683591368496,0.617581382007617,"LEU3",1
"GO:0006573","BP","GO:0006573","valine metabolic process","1/142","11/5319",0.257653645085368,0.690683591368496,0.617581382007617,"PAN5",1
"GO:0006814","BP","GO:0006814","sodium ion transport","1/142","11/5319",0.257653645085368,0.690683591368496,0.617581382007617,"ENA5",1
"GO:0015677","BP","GO:0015677","copper ion import","1/142","11/5319",0.257653645085368,0.690683591368496,0.617581382007617,"CTR1",1
"GO:0015939","BP","GO:0015939","pantothenate metabolic process","1/142","11/5319",0.257653645085368,0.690683591368496,0.617581382007617,"PAN5",1
"GO:0015940","BP","GO:0015940","pantothenate biosynthetic process","1/142","11/5319",0.257653645085368,0.690683591368496,0.617581382007617,"PAN5",1
"GO:0016584","BP","GO:0016584","nucleosome positioning","1/142","11/5319",0.257653645085368,0.690683591368496,0.617581382007617,"FUN30",1
"GO:0019878","BP","GO:0019878","lysine biosynthetic process via aminoadipic acid","1/142","11/5319",0.257653645085368,0.690683591368496,0.617581382007617,"ARO8",1
"GO:0032210","BP","GO:0032210","regulation of telomere maintenance via telomerase","1/142","11/5319",0.257653645085368,0.690683591368496,0.617581382007617,"PXR1",1
"GO:0034406","BP","GO:0034406","cell wall beta-glucan metabolic process","1/142","11/5319",0.257653645085368,0.690683591368496,0.617581382007617,"GAS4",1
"GO:0034765","BP","GO:0034765","regulation of ion transmembrane transport","1/142","11/5319",0.257653645085368,0.690683591368496,0.617581382007617,"AGP2",1
"GO:0042276","BP","GO:0042276","error-prone translesion synthesis","1/142","11/5319",0.257653645085368,0.690683591368496,0.617581382007617,"RAD5",1
"GO:0044818","BP","GO:0044818","mitotic G2/M transition checkpoint","1/142","11/5319",0.257653645085368,0.690683591368496,0.617581382007617,"SLD2",1
"GO:0045002","BP","GO:0045002","double-strand break repair via single-strand annealing","1/142","11/5319",0.257653645085368,0.690683591368496,0.617581382007617,"RAD57",1
"GO:0045471","BP","GO:0045471","response to ethanol","1/142","11/5319",0.257653645085368,0.690683591368496,0.617581382007617,"FLO1",1
"GO:0051177","BP","GO:0051177","meiotic sister chromatid cohesion","1/142","11/5319",0.257653645085368,0.690683591368496,0.617581382007617,"REC8",1
"GO:0051187","BP","GO:0051187","cofactor catabolic process","1/142","11/5319",0.257653645085368,0.690683591368496,0.617581382007617,"CTT1",1
"GO:0070785","BP","GO:0070785","negative regulation of growth of unicellular organism as a thread of attached cells","1/142","11/5319",0.257653645085368,0.690683591368496,0.617581382007617,"IME4",1
"GO:0090307","BP","GO:0090307","mitotic spindle assembly","1/142","11/5319",0.257653645085368,0.690683591368496,0.617581382007617,"CLB5",1
"GO:1900180","BP","GO:1900180","regulation of protein localization to nucleus","1/142","11/5319",0.257653645085368,0.690683591368496,0.617581382007617,"SAK1",1
"GO:1904356","BP","GO:1904356","regulation of telomere maintenance via telomere lengthening","1/142","11/5319",0.257653645085368,0.690683591368496,0.617581382007617,"PXR1",1
"GO:0006360","BP","GO:0006360","transcription by RNA polymerase I","3/142","66/5319",0.257888898871994,0.690683591368496,0.617581382007617,"UTP5/HPR1/RRN10",3
"GO:0016053","BP","GO:0016053","organic acid biosynthetic process","8/142","227/5319",0.259544648977464,0.690683591368496,0.617581382007617,"ARO8/MMF1/PFK27/GDH3/HOM3/ABZ1/PAN5/LEU3",8
"GO:0046394","BP","GO:0046394","carboxylic acid biosynthetic process","8/142","227/5319",0.259544648977464,0.690683591368496,0.617581382007617,"ARO8/MMF1/PFK27/GDH3/HOM3/ABZ1/PAN5/LEU3",8
"GO:0006112","BP","GO:0006112","energy reserve metabolic process","2/142","37/5319",0.259609486259499,0.690683591368496,0.617581382007617,"RGI1/SAK1",2
"GO:0051348","BP","GO:0051348","negative regulation of transferase activity","2/142","37/5319",0.259609486259499,0.690683591368496,0.617581382007617,"GAL80/PXR1",2
"GO:0000097","BP","GO:0000097","sulfur amino acid biosynthetic process","2/142","38/5319",0.26959906412186,0.690683591368496,0.617581382007617,"ARO8/HOM3",2
"GO:1990748","BP","GO:1990748","cellular detoxification","2/142","38/5319",0.26959906412186,0.690683591368496,0.617581382007617,"SOD1/CTT1",2
"GO:0042325","BP","GO:0042325","regulation of phosphorylation","5/142","131/5319",0.271457656173966,0.690683591368496,0.617581382007617,"PFK27/GAL80/RAD53/SSP2/CLB5",5
"GO:0071897","BP","GO:0071897","DNA biosynthetic process","3/142","68/5319",0.272433806258186,0.690683591368496,0.617581382007617,"TOP3/PXR1/RAD5",3
"GO:0006399","BP","GO:0006399","tRNA metabolic process","7/142","198/5319",0.276991723129975,0.690683591368496,0.617581382007617,"DUS1/TRM8/TRL1/LOS1/RTT10/NCS2/POP3",7
"GO:0000729","BP","GO:0000729","DNA double-strand break processing","1/142","12/5319",0.277512948476076,0.690683591368496,0.617581382007617,"FUN30",1
"GO:0000755","BP","GO:0000755","cytogamy","1/142","12/5319",0.277512948476076,0.690683591368496,0.617581382007617,"AXL1",1
"GO:0006140","BP","GO:0006140","regulation of nucleotide metabolic process","1/142","12/5319",0.277512948476076,0.690683591368496,0.617581382007617,"PFK27",1
"GO:0006362","BP","GO:0006362","transcription elongation from RNA polymerase I promoter","1/142","12/5319",0.277512948476076,0.690683591368496,0.617581382007617,"HPR1",1
"GO:0006549","BP","GO:0006549","isoleucine metabolic process","1/142","12/5319",0.277512948476076,0.690683591368496,0.617581382007617,"MMF1",1
"GO:0006882","BP","GO:0006882","cellular zinc ion homeostasis","1/142","12/5319",0.277512948476076,0.690683591368496,0.617581382007617,"SOD1",1
"GO:0009396","BP","GO:0009396","folic acid-containing compound biosynthetic process","1/142","12/5319",0.277512948476076,0.690683591368496,0.617581382007617,"ABZ1",1
"GO:0010962","BP","GO:0010962","regulation of glucan biosynthetic process","1/142","12/5319",0.277512948476076,0.690683591368496,0.617581382007617,"SAK1",1
"GO:0010972","BP","GO:0010972","negative regulation of G2/M transition of mitotic cell cycle","1/142","12/5319",0.277512948476076,0.690683591368496,0.617581382007617,"SLD2",1
"GO:0010992","BP","GO:0010992","ubiquitin recycling","1/142","12/5319",0.277512948476076,0.690683591368496,0.617581382007617,"RAD5",1
"GO:0032885","BP","GO:0032885","regulation of polysaccharide biosynthetic process","1/142","12/5319",0.277512948476076,0.690683591368496,0.617581382007617,"SAK1",1
"GO:0042559","BP","GO:0042559","pteridine-containing compound biosynthetic process","1/142","12/5319",0.277512948476076,0.690683591368496,0.617581382007617,"ABZ1",1
"GO:0042766","BP","GO:0042766","nucleosome mobilization","1/142","12/5319",0.277512948476076,0.690683591368496,0.617581382007617,"FUN30",1
"GO:0045595","BP","GO:0045595","regulation of cell differentiation","1/142","12/5319",0.277512948476076,0.690683591368496,0.617581382007617,"SWI5",1
"GO:0045740","BP","GO:0045740","positive regulation of DNA replication","1/142","12/5319",0.277512948476076,0.690683591368496,0.617581382007617,"CLB5",1
"GO:0046503","BP","GO:0046503","glycerolipid catabolic process","1/142","12/5319",0.277512948476076,0.690683591368496,0.617581382007617,"LPX1",1
"GO:0046653","BP","GO:0046653","tetrahydrofolate metabolic process","1/142","12/5319",0.277512948476076,0.690683591368496,0.617581382007617,"ABZ1",1
"GO:0051182","BP","GO:0051182","coenzyme transport","1/142","12/5319",0.277512948476076,0.690683591368496,0.617581382007617,"VHT1",1
"GO:0051196","BP","GO:0051196","regulation of coenzyme metabolic process","1/142","12/5319",0.277512948476076,0.690683591368496,0.617581382007617,"PFK27",1
"GO:0055069","BP","GO:0055069","zinc ion homeostasis","1/142","12/5319",0.277512948476076,0.690683591368496,0.617581382007617,"SOD1",1
"GO:0070301","BP","GO:0070301","cellular response to hydrogen peroxide","1/142","12/5319",0.277512948476076,0.690683591368496,0.617581382007617,"FLO1",1
"GO:0070873","BP","GO:0070873","regulation of glycogen metabolic process","1/142","12/5319",0.277512948476076,0.690683591368496,0.617581382007617,"SAK1",1
"GO:0070987","BP","GO:0070987","error-free translesion synthesis","1/142","12/5319",0.277512948476076,0.690683591368496,0.617581382007617,"RAD5",1
"GO:0090114","BP","GO:0090114","COPII-coated vesicle budding","1/142","12/5319",0.277512948476076,0.690683591368496,0.617581382007617,"SFB3",1
"GO:0090630","BP","GO:0090630","activation of GTPase activity","1/142","12/5319",0.277512948476076,0.690683591368496,0.617581382007617,"GYP6",1
"GO:0120031","BP","GO:0120031","plasma membrane bounded cell projection assembly","1/142","12/5319",0.277512948476076,0.690683591368496,0.617581382007617,"SPA2",1
"GO:1902750","BP","GO:1902750","negative regulation of cell cycle G2/M phase transition","1/142","12/5319",0.277512948476076,0.690683591368496,0.617581382007617,"SLD2",1
"GO:2000279","BP","GO:2000279","negative regulation of DNA biosynthetic process","1/142","12/5319",0.277512948476076,0.690683591368496,0.617581382007617,"PXR1",1
"GO:0098754","BP","GO:0098754","detoxification","2/142","39/5319",0.279586648127936,0.692790663595248,0.619465440922655,"SOD1/CTT1",2
"GO:0051258","BP","GO:0051258","protein polymerization","3/142","69/5319",0.279740995768769,0.692790663595248,0.619465440922655,"SPC110/RAD5/NUF2",3
"GO:0006091","BP","GO:0006091","generation of precursor metabolites and energy","7/142","199/5319",0.281204140016406,0.6944653298525,0.620962859877557,"CIT3/RGI1/PFK27/ACS1/SOD1/MDH2/SAK1",7
"GO:0018205","BP","GO:0018205","peptidyl-lysine modification","5/142","133/5319",0.281801983300067,0.6944653298525,0.620962859877557,"ACS1/RTT109/SGF29/GMC2/SAS3",5
"GO:0000910","BP","GO:0000910","cytokinesis","4/142","101/5319",0.283465159726668,0.696851850994725,0.623096790730446,"AXL1/SPA2/BUD5/ASE1",4
"GO:0006869","BP","GO:0006869","lipid transport","3/142","70/5319",0.287067068677406,0.69704622423296,0.623270591432525,"FAT3/NPC2/PXA1",3
"GO:0009072","BP","GO:0009072","aromatic amino acid family metabolic process","2/142","40/5319",0.289565271980895,0.69704622423296,0.623270591432525,"ARO8/ABZ1",2
"GO:0009636","BP","GO:0009636","response to toxic substance","3/142","71/5319",0.294408904879874,0.69704622423296,0.623270591432525,"FLO1/SOD1/CTT1",3
"GO:0006074","BP","GO:0006074","(1->3)-beta-D-glucan metabolic process","1/142","13/5319",0.296844616332944,0.69704622423296,0.623270591432525,"GAS4",1
"GO:0006084","BP","GO:0006084","acetyl-CoA metabolic process","1/142","13/5319",0.296844616332944,0.69704622423296,0.623270591432525,"ACS1",1
"GO:0015846","BP","GO:0015846","polyamine transport","1/142","13/5319",0.296844616332944,0.69704622423296,0.623270591432525,"AGP2",1
"GO:0030031","BP","GO:0030031","cell projection assembly","1/142","13/5319",0.296844616332944,0.69704622423296,0.623270591432525,"SPA2",1
"GO:0031573","BP","GO:0031573","intra-S DNA damage checkpoint","1/142","13/5319",0.296844616332944,0.69704622423296,0.623270591432525,"MRC1",1
"GO:0032204","BP","GO:0032204","regulation of telomere maintenance","1/142","13/5319",0.296844616332944,0.69704622423296,0.623270591432525,"PXR1",1
"GO:0032365","BP","GO:0032365","intracellular lipid transport","1/142","13/5319",0.296844616332944,0.69704622423296,0.623270591432525,"NPC2",1
"GO:0034762","BP","GO:0034762","regulation of transmembrane transport","1/142","13/5319",0.296844616332944,0.69704622423296,0.623270591432525,"AGP2",1
"GO:0035023","BP","GO:0035023","regulation of Rho protein signal transduction","1/142","13/5319",0.296844616332944,0.69704622423296,0.623270591432525,"BEM3",1
"GO:0044380","BP","GO:0044380","protein localization to cytoskeleton","1/142","13/5319",0.296844616332944,0.69704622423296,0.623270591432525,"HSL1",1
"GO:0045732","BP","GO:0045732","positive regulation of protein catabolic process","1/142","13/5319",0.296844616332944,0.69704622423296,0.623270591432525,"AMA1",1
"GO:0051193","BP","GO:0051193","regulation of cofactor metabolic process","1/142","13/5319",0.296844616332944,0.69704622423296,0.623270591432525,"PFK27",1
"GO:0051668","BP","GO:0051668","localization within membrane","1/142","13/5319",0.296844616332944,0.69704622423296,0.623270591432525,"SFB3",1
"GO:0071265","BP","GO:0071265","L-methionine biosynthetic process","1/142","13/5319",0.296844616332944,0.69704622423296,0.623270591432525,"ARO8",1
"GO:1900429","BP","GO:1900429","negative regulation of filamentous growth of a population of unicellular organisms","1/142","13/5319",0.296844616332944,0.69704622423296,0.623270591432525,"IME4",1
"GO:1903313","BP","GO:1903313","positive regulation of mRNA metabolic process","1/142","13/5319",0.296844616332944,0.69704622423296,0.623270591432525,"MER1",1
"GO:0000070","BP","GO:0000070","mitotic sister chromatid segregation","5/142","136/5319",0.297462170058809,0.69704622423296,0.623270591432525,"MRC1/TOP3/ELG1/SPC110/ASE1",5
"GO:0010564","BP","GO:0010564","regulation of cell cycle process","7/142","203/5319",0.298211957178233,0.69704622423296,0.623270591432525,"IME1/MRC1/MEK1/IME2/HOP1/SLD2/CLB5",7
"GO:0006555","BP","GO:0006555","methionine metabolic process","2/142","41/5319",0.299528337631511,0.69704622423296,0.623270591432525,"ARO8/HOM3",2
"GO:1900428","BP","GO:1900428","regulation of filamentous growth of a population of unicellular organisms","2/142","41/5319",0.299528337631511,0.69704622423296,0.623270591432525,"MKS1/IME4",2
"GO:0043547","BP","GO:0043547","positive regulation of GTPase activity","4/142","106/5319",0.313723344164133,0.714973720116299,0.639300634453572,"GYP6/BEM3/BUD5/SRM1",4
"GO:0006521","BP","GO:0006521","regulation of cellular amino acid metabolic process","1/142","14/5319",0.315662570437866,0.714973720116299,0.639300634453572,"LEU3",1
"GO:0006639","BP","GO:0006639","acylglycerol metabolic process","1/142","14/5319",0.315662570437866,0.714973720116299,0.639300634453572,"LPX1",1
"GO:0006641","BP","GO:0006641","triglyceride metabolic process","1/142","14/5319",0.315662570437866,0.714973720116299,0.639300634453572,"LPX1",1
"GO:0010389","BP","GO:0010389","regulation of G2/M transition of mitotic cell cycle","1/142","14/5319",0.315662570437866,0.714973720116299,0.639300634453572,"SLD2",1
"GO:0031532","BP","GO:0031532","actin cytoskeleton reorganization","1/142","14/5319",0.315662570437866,0.714973720116299,0.639300634453572,"SPA2",1
"GO:0031647","BP","GO:0031647","regulation of protein stability","1/142","14/5319",0.315662570437866,0.714973720116299,0.639300634453572,"SOD1",1
"GO:0033238","BP","GO:0033238","regulation of cellular amine metabolic process","1/142","14/5319",0.315662570437866,0.714973720116299,0.639300634453572,"LEU3",1
"GO:0045926","BP","GO:0045926","negative regulation of growth","1/142","14/5319",0.315662570437866,0.714973720116299,0.639300634453572,"IME4",1
"GO:0060258","BP","GO:0060258","negative regulation of filamentous growth","1/142","14/5319",0.315662570437866,0.714973720116299,0.639300634453572,"IME4",1
"GO:0120036","BP","GO:0120036","plasma membrane bounded cell projection organization","1/142","14/5319",0.315662570437866,0.714973720116299,0.639300634453572,"SPA2",1
"GO:0010876","BP","GO:0010876","lipid localization","3/142","74/5319",0.316498835225959,0.714973720116299,0.639300634453572,"FAT3/NPC2/PXA1",3
"GO:0046916","BP","GO:0046916","cellular transition metal ion homeostasis","3/142","74/5319",0.316498835225959,0.714973720116299,0.639300634453572,"FET3/ARN1/SOD1",3
"GO:0000726","BP","GO:0000726","non-recombinational repair","2/142","43/5319",0.31938315710379,0.716647218288817,0.640797008954265,"RTT109/RAD57",2
"GO:0006855","BP","GO:0006855","drug transmembrane transport","2/142","43/5319",0.31938315710379,0.716647218288817,0.640797008954265,"ADY2/AGP2",2
"GO:0010570","BP","GO:0010570","regulation of filamentous growth","2/142","43/5319",0.31938315710379,0.716647218288817,0.640797008954265,"MKS1/IME4",2
"GO:0006486","BP","GO:0006486","protein glycosylation","3/142","75/5319",0.323873918534496,0.717306871310133,0.641386844053348,"MNT2/SRT1/MNN1",3
"GO:0031136","BP","GO:0031136","positive regulation of conjugation","3/142","75/5319",0.323873918534496,0.717306871310133,0.641386844053348,"AXL1/EFG1/AFB1",3
"GO:0031139","BP","GO:0031139","positive regulation of conjugation with cellular fusion","3/142","75/5319",0.323873918534496,0.717306871310133,0.641386844053348,"AXL1/EFG1/AFB1",3
"GO:0043086","BP","GO:0043086","negative regulation of catalytic activity","3/142","75/5319",0.323873918534496,0.717306871310133,0.641386844053348,"GAL80/MCM2/PXR1",3
"GO:0043413","BP","GO:0043413","macromolecule glycosylation","3/142","75/5319",0.323873918534496,0.717306871310133,0.641386844053348,"MNT2/SRT1/MNN1",3
"GO:0009250","BP","GO:0009250","glucan biosynthetic process","2/142","44/5319",0.329263428407416,0.717306871310133,0.641386844053348,"SAK1/GAS4",2
"GO:0007154","BP","GO:0007154","cell communication","14/142","456/5319",0.331417315028316,0.717306871310133,0.641386844053348,"GAL1/GIN4/RAD53/MEK1/MKS1/SPA2/IME2/HSL1/BEM3/SAK1/BUD5/ALK2/SRM1/EFG1",14
"GO:0000742","BP","GO:0000742","karyogamy involved in conjugation with cellular fusion","1/142","15/5319",0.333980367798437,0.717306871310133,0.641386844053348,"SPC110",1
"GO:0000753","BP","GO:0000753","cell morphogenesis involved in conjugation with cellular fusion","1/142","15/5319",0.333980367798437,0.717306871310133,0.641386844053348,"SPA2",1
"GO:0006113","BP","GO:0006113","fermentation","1/142","15/5319",0.333980367798437,0.717306871310133,0.641386844053348,"ACS1",1
"GO:0006638","BP","GO:0006638","neutral lipid metabolic process","1/142","15/5319",0.333980367798437,0.717306871310133,0.641386844053348,"LPX1",1
"GO:0030030","BP","GO:0030030","cell projection organization","1/142","15/5319",0.333980367798437,0.717306871310133,0.641386844053348,"SPA2",1
"GO:0033866","BP","GO:0033866","nucleoside bisphosphate biosynthetic process","1/142","15/5319",0.333980367798437,0.717306871310133,0.641386844053348,"ACS1",1
"GO:0034030","BP","GO:0034030","ribonucleoside bisphosphate biosynthetic process","1/142","15/5319",0.333980367798437,0.717306871310133,0.641386844053348,"ACS1",1
"GO:0034033","BP","GO:0034033","purine nucleoside bisphosphate biosynthetic process","1/142","15/5319",0.333980367798437,0.717306871310133,0.641386844053348,"ACS1",1
"GO:0046580","BP","GO:0046580","negative regulation of Ras protein signal transduction","1/142","15/5319",0.333980367798437,0.717306871310133,0.641386844053348,"BEM3",1
"GO:0097305","BP","GO:0097305","response to alcohol","1/142","15/5319",0.333980367798437,0.717306871310133,0.641386844053348,"FLO1",1
"GO:1901678","BP","GO:1901678","iron coordination entity transport","1/142","15/5319",0.333980367798437,0.717306871310133,0.641386844053348,"ARN1",1
"GO:1902749","BP","GO:1902749","regulation of cell cycle G2/M phase transition","1/142","15/5319",0.333980367798437,0.717306871310133,0.641386844053348,"SLD2",1
"GO:1903322","BP","GO:1903322","positive regulation of protein modification by small protein conjugation or removal","1/142","15/5319",0.333980367798437,0.717306871310133,0.641386844053348,"AMA1",1
"GO:0043087","BP","GO:0043087","regulation of GTPase activity","4/142","110/5319",0.338146762575406,0.721608678464398,0.645233346331182,"GYP6/BEM3/BUD5/SRM1",4
"GO:0043085","BP","GO:0043085","positive regulation of catalytic activity","8/142","247/5319",0.338646607000709,0.721608678464398,0.645233346331182,"GYP6/BEM3/ESF2/BUD5/PXR1/SRM1/RCL1/AMA1",8
"GO:0051336","BP","GO:0051336","regulation of hydrolase activity","6/142","178/5319",0.339168847628703,0.721608678464398,0.645233346331182,"GYP6/MCM2/BEM3/ESF2/BUD5/SRM1",6
"GO:0033043","BP","GO:0033043","regulation of organelle organization","10/142","318/5319",0.342510565231996,0.721608678464398,0.645233346331182,"IME1/GYP6/MEK1/SPA2/MCM2/IME2/CDC6/PXR1/HOP1/CLB5",10
"GO:0044770","BP","GO:0044770","cell cycle phase transition","6/142","179/5319",0.343964798631752,0.721608678464398,0.645233346331182,"HSL1/CDC6/NRM1/SLD2/SWI5/CLB5",6
"GO:0044772","BP","GO:0044772","mitotic cell cycle phase transition","6/142","179/5319",0.343964798631752,0.721608678464398,0.645233346331182,"HSL1/CDC6/NRM1/SLD2/SWI5/CLB5",6
"GO:0034599","BP","GO:0034599","cellular response to oxidative stress","4/142","111/5319",0.344268912979426,0.721608678464398,0.645233346331182,"FLO1/SOD1/MEK1/HCM1",4
"GO:0006400","BP","GO:0006400","tRNA modification","3/142","78/5319",0.345995735722315,0.721608678464398,0.645233346331182,"DUS1/TRM8/NCS2",3
"GO:0043902","BP","GO:0043902","positive regulation of multi-organism process","3/142","78/5319",0.345995735722315,0.721608678464398,0.645233346331182,"AXL1/EFG1/AFB1",3
"GO:0062012","BP","GO:0062012","regulation of small molecule metabolic process","3/142","78/5319",0.345995735722315,0.721608678464398,0.645233346331182,"PFK27/SAK1/LEU3",3
"GO:0097502","BP","GO:0097502","mannosylation","2/142","46/5319",0.348903357913876,0.721608678464398,0.645233346331182,"MNT2/MNN1",2
"GO:0000122","BP","GO:0000122","negative regulation of transcription by RNA polymerase II","5/142","146/5319",0.350537049801266,0.721608678464398,0.645233346331182,"GAL80/MKS1/FUN30/FAP1/LEU3",5
"GO:0000767","BP","GO:0000767","cell morphogenesis involved in conjugation","1/142","16/5319",0.351811210138674,0.721608678464398,0.645233346331182,"SPA2",1
"GO:0000921","BP","GO:0000921","septin ring assembly","1/142","16/5319",0.351811210138674,0.721608678464398,0.645233346331182,"GIN4",1
"GO:0006409","BP","GO:0006409","tRNA export from nucleus","1/142","16/5319",0.351811210138674,0.721608678464398,0.645233346331182,"LOS1",1
"GO:0006536","BP","GO:0006536","glutamate metabolic process","1/142","16/5319",0.351811210138674,0.721608678464398,0.645233346331182,"GDH3",1
"GO:0006760","BP","GO:0006760","folic acid-containing compound metabolic process","1/142","16/5319",0.351811210138674,0.721608678464398,0.645233346331182,"ABZ1",1
"GO:0006808","BP","GO:0006808","regulation of nitrogen utilization","1/142","16/5319",0.351811210138674,0.721608678464398,0.645233346331182,"MKS1",1
"GO:0007155","BP","GO:0007155","cell adhesion","1/142","16/5319",0.351811210138674,0.721608678464398,0.645233346331182,"FLO5",1
"GO:0022610","BP","GO:0022610","biological adhesion","1/142","16/5319",0.351811210138674,0.721608678464398,0.645233346331182,"FLO5",1
"GO:0042558","BP","GO:0042558","pteridine-containing compound metabolic process","1/142","16/5319",0.351811210138674,0.721608678464398,0.645233346331182,"ABZ1",1
"GO:0071431","BP","GO:0071431","tRNA-containing ribonucleoprotein complex export from nucleus","1/142","16/5319",0.351811210138674,0.721608678464398,0.645233346331182,"LOS1",1
"GO:0009101","BP","GO:0009101","glycoprotein biosynthetic process","3/142","79/5319",0.353359780085412,0.723305835562589,0.646750875688016,"MNT2/SRT1/MNN1",3
"GO:0000096","BP","GO:0000096","sulfur amino acid metabolic process","2/142","47/5319",0.358653376912897,0.730326345175566,0.653028331940581,"ARO8/HOM3",2
