"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0023057","BP","GO:0023057","negative regulation of signaling","2/68","45/5319",0.11233535528635,0.444713226699921,0.386838041163919,"FUS3/STE5",2
"GO:0010648","BP","GO:0010648","negative regulation of cell communication","2/68","46/5319",0.116509399918463,0.444713226699921,0.386838041163919,"FUS3/STE5",2
"GO:0043648","BP","GO:0043648","dicarboxylic acid metabolic process","2/68","46/5319",0.116509399918463,0.444713226699921,0.386838041163919,"HOM2/GDH3",2
"GO:0016310","BP","GO:0016310","phosphorylation","8/68","386/5319",0.117248532463045,0.444713226699921,0.386838041163919,"PCL5/FUS3/FAR1/PCL2/THI20/THI6/TDA1/STE5",8
"GO:0051321","BP","GO:0051321","meiotic cell cycle","7/68","324/5319",0.118048857977713,0.444713226699921,0.386838041163919,"FUS3/SPS22/MND1/SPO11/RME1/IME1/RMI1",7
"GO:0001173","BP","GO:0001173","DNA-templated transcriptional start site selection","1/68","10/5319",0.120830442624255,0.444713226699921,0.386838041163919,"SSU72",1
"GO:0001174","BP","GO:0001174","transcriptional start site selection at RNA polymerase II promoter","1/68","10/5319",0.120830442624255,0.444713226699921,0.386838041163919,"SSU72",1
"GO:0009092","BP","GO:0009092","homoserine metabolic process","1/68","10/5319",0.120830442624255,0.444713226699921,0.386838041163919,"HOM2",1
"GO:0009097","BP","GO:0009097","isoleucine biosynthetic process","1/68","10/5319",0.120830442624255,0.444713226699921,0.386838041163919,"HOM2",1
"GO:0009309","BP","GO:0009309","amine biosynthetic process","1/68","10/5319",0.120830442624255,0.444713226699921,0.386838041163919,"TRP1",1
"GO:0015688","BP","GO:0015688","iron chelate transport","1/68","10/5319",0.120830442624255,0.444713226699921,0.386838041163919,"ARN1",1
"GO:0015891","BP","GO:0015891","siderophore transport","1/68","10/5319",0.120830442624255,0.444713226699921,0.386838041163919,"ARN1",1
"GO:0030307","BP","GO:0030307","positive regulation of cell growth","1/68","10/5319",0.120830442624255,0.444713226699921,0.386838041163919,"ASH1",1
"GO:0030846","BP","GO:0030846","termination of RNA polymerase II transcription, poly(A)-coupled","1/68","10/5319",0.120830442624255,0.444713226699921,0.386838041163919,"SSU72",1
"GO:0030847","BP","GO:0030847","termination of RNA polymerase II transcription, exosome-dependent","1/68","10/5319",0.120830442624255,0.444713226699921,0.386838041163919,"SSU72",1
"GO:0032069","BP","GO:0032069","regulation of nuclease activity","1/68","10/5319",0.120830442624255,0.444713226699921,0.386838041163919,"SAW1",1
"GO:0033157","BP","GO:0033157","regulation of intracellular protein transport","1/68","10/5319",0.120830442624255,0.444713226699921,0.386838041163919,"FUS3",1
"GO:0042401","BP","GO:0042401","cellular biogenic amine biosynthetic process","1/68","10/5319",0.120830442624255,0.444713226699921,0.386838041163919,"TRP1",1
"GO:0051037","BP","GO:0051037","regulation of transcription involved in meiotic cell cycle","1/68","10/5319",0.120830442624255,0.444713226699921,0.386838041163919,"RME1",1
"GO:0051093","BP","GO:0051093","negative regulation of developmental process","1/68","10/5319",0.120830442624255,0.444713226699921,0.386838041163919,"ASH1",1
"GO:1903829","BP","GO:1903829","positive regulation of cellular protein localization","1/68","10/5319",0.120830442624255,0.444713226699921,0.386838041163919,"FUS3",1
"GO:0007154","BP","GO:0007154","cell communication","9/68","456/5319",0.124677383334187,0.454472177233391,0.395326957349742,"FUS3/FAR1/DSE1/STE4/MFA1/FUS2/TDA1/STE5/IQG1",9
"GO:0000278","BP","GO:0000278","mitotic cell cycle","8/68","393/5319",0.126417096955132,0.454472177233391,0.395326957349742,"FAR1/HOF1/SWI5/RME1/BUD4/ASH1/RMI1/AIM44",8
"GO:0045859","BP","GO:0045859","regulation of protein kinase activity","3/68","97/5319",0.126627804209609,0.454472177233391,0.395326957349742,"PCL5/FAR1/PCL2",3
"GO:0006265","BP","GO:0006265","DNA topological change","1/68","11/5319",0.132091231831554,0.454472177233391,0.395326957349742,"RMI1",1
"GO:0006537","BP","GO:0006537","glutamate biosynthetic process","1/68","11/5319",0.132091231831554,0.454472177233391,0.395326957349742,"GDH3",1
"GO:0007120","BP","GO:0007120","axial cellular bud site selection","1/68","11/5319",0.132091231831554,0.454472177233391,0.395326957349742,"BUD4",1
"GO:0045002","BP","GO:0045002","double-strand break repair via single-strand annealing","1/68","11/5319",0.132091231831554,0.454472177233391,0.395326957349742,"SAW1",1
"GO:0051090","BP","GO:0051090","regulation of DNA-binding transcription factor activity","1/68","11/5319",0.132091231831554,0.454472177233391,0.395326957349742,"PCL5",1
"GO:0061014","BP","GO:0061014","positive regulation of mRNA catabolic process","1/68","11/5319",0.132091231831554,0.454472177233391,0.395326957349742,"NGR1",1
"GO:0090337","BP","GO:0090337","regulation of formin-nucleated actin cable assembly","1/68","11/5319",0.132091231831554,0.454472177233391,0.395326957349742,"HOF1",1
"GO:2000219","BP","GO:2000219","positive regulation of invasive growth in response to glucose limitation","1/68","11/5319",0.132091231831554,0.454472177233391,0.395326957349742,"RME1",1
"GO:1903046","BP","GO:1903046","meiotic cell cycle process","6/68","272/5319",0.132777330452773,0.454472177233391,0.395326957349742,"FUS3/SPS22/MND1/SPO11/RME1/IME1",6
"GO:0000280","BP","GO:0000280","nuclear division","6/68","273/5319",0.134451621109893,0.454472177233391,0.395326957349742,"MND1/SWI5/SPO11/RME1/IME1/RMI1",6
"GO:0051445","BP","GO:0051445","regulation of meiotic cell cycle","2/68","51/5319",0.137937415029836,0.454472177233391,0.395326957349742,"RME1/IME1",2
"GO:0000910","BP","GO:0000910","cytokinesis","3/68","101/5319",0.138215605548807,0.454472177233391,0.395326957349742,"HOF1/BUD4/AIM44",3
"GO:0043549","BP","GO:0043549","regulation of kinase activity","3/68","102/5319",0.141168541661934,0.454472177233391,0.395326957349742,"PCL5/FAR1/PCL2",3
"GO:0000729","BP","GO:0000729","DNA double-strand break processing","1/68","12/5319",0.143209882215023,0.454472177233391,0.395326957349742,"SPO11",1
"GO:0006549","BP","GO:0006549","isoleucine metabolic process","1/68","12/5319",0.143209882215023,0.454472177233391,0.395326957349742,"HOM2",1
"GO:0009396","BP","GO:0009396","folic acid-containing compound biosynthetic process","1/68","12/5319",0.143209882215023,0.454472177233391,0.395326957349742,"FAU1",1
"GO:0010507","BP","GO:0010507","negative regulation of autophagy","1/68","12/5319",0.143209882215023,0.454472177233391,0.395326957349742,"PCL5",1
"GO:0017001","BP","GO:0017001","antibiotic catabolic process","1/68","12/5319",0.143209882215023,0.454472177233391,0.395326957349742,"ALD5",1
"GO:0042559","BP","GO:0042559","pteridine-containing compound biosynthetic process","1/68","12/5319",0.143209882215023,0.454472177233391,0.395326957349742,"FAU1",1
"GO:0044273","BP","GO:0044273","sulfur compound catabolic process","1/68","12/5319",0.143209882215023,0.454472177233391,0.395326957349742,"THI20",1
"GO:0046653","BP","GO:0046653","tetrahydrofolate metabolic process","1/68","12/5319",0.143209882215023,0.454472177233391,0.395326957349742,"FAU1",1
"GO:0071941","BP","GO:0071941","nitrogen cycle metabolic process","1/68","12/5319",0.143209882215023,0.454472177233391,0.395326957349742,"CAR1",1
"GO:0072595","BP","GO:0072595","maintenance of protein localization in organelle","1/68","12/5319",0.143209882215023,0.454472177233391,0.395326957349742,"FAR1",1
"GO:0120031","BP","GO:0120031","plasma membrane bounded cell projection assembly","1/68","12/5319",0.143209882215023,0.454472177233391,0.395326957349742,"FUS2",1
"GO:0051188","BP","GO:0051188","cofactor biosynthetic process","4/68","159/5319",0.144918141967122,0.45755880357132,0.398011888704786,"THI20/FAU1/THI6/THI13",4
"GO:0048285","BP","GO:0048285","organelle fission","6/68","284/5319",0.153534492018475,0.463309354757088,0.403014060492711,"MND1/SWI5/SPO11/RME1/IME1/RMI1",6
"GO:0006074","BP","GO:0006074","(1->3)-beta-D-glucan metabolic process","1/68","13/5319",0.154188161470606,0.463309354757088,0.403014060492711,"DSE4",1
"GO:0006857","BP","GO:0006857","oligopeptide transport","1/68","13/5319",0.154188161470606,0.463309354757088,0.403014060492711,"PTR2",1
"GO:0009085","BP","GO:0009085","lysine biosynthetic process","1/68","13/5319",0.154188161470606,0.463309354757088,0.403014060492711,"HOM2",1
"GO:0030031","BP","GO:0030031","cell projection assembly","1/68","13/5319",0.154188161470606,0.463309354757088,0.403014060492711,"FUS2",1
"GO:0032231","BP","GO:0032231","regulation of actin filament bundle assembly","1/68","13/5319",0.154188161470606,0.463309354757088,0.403014060492711,"HOF1",1
"GO:0035023","BP","GO:0035023","regulation of Rho protein signal transduction","1/68","13/5319",0.154188161470606,0.463309354757088,0.403014060492711,"FUS2",1
"GO:0046822","BP","GO:0046822","regulation of nucleocytoplasmic transport","1/68","13/5319",0.154188161470606,0.463309354757088,0.403014060492711,"FUS3",1
"GO:0051098","BP","GO:0051098","regulation of binding","1/68","13/5319",0.154188161470606,0.463309354757088,0.403014060492711,"RMI1",1
"GO:1903313","BP","GO:1903313","positive regulation of mRNA metabolic process","1/68","13/5319",0.154188161470606,0.463309354757088,0.403014060492711,"NGR1",1
"GO:0048585","BP","GO:0048585","negative regulation of response to stimulus","2/68","55/5319",0.15565579619519,0.465004690323815,0.404488764302658,"FUS3/STE5",2
"GO:0032989","BP","GO:0032989","cellular component morphogenesis","3/68","107/5319",0.156247556716523,0.465004690323815,0.404488764302658,"SPS22/FIG1/FUS2",3
"GO:0045229","BP","GO:0045229","external encapsulating structure organization","5/68","225/5319",0.159246568272745,0.468709138482882,0.407711113860554,"SPS22/SCW11/DSE2/DSE1/CTS1",5
"GO:0071555","BP","GO:0071555","cell wall organization","5/68","225/5319",0.159246568272745,0.468709138482882,0.407711113860554,"SPS22/SCW11/DSE2/DSE1/CTS1",5
"GO:0006521","BP","GO:0006521","regulation of cellular amino acid metabolic process","1/68","14/5319",0.165027815639471,0.468709138482882,0.407711113860554,"CAR1",1
"GO:0006526","BP","GO:0006526","arginine biosynthetic process","1/68","14/5319",0.165027815639471,0.468709138482882,0.407711113860554,"ARG7",1
"GO:0006553","BP","GO:0006553","lysine metabolic process","1/68","14/5319",0.165027815639471,0.468709138482882,0.407711113860554,"HOM2",1
"GO:0031647","BP","GO:0031647","regulation of protein stability","1/68","14/5319",0.165027815639471,0.468709138482882,0.407711113860554,"PCL5",1
"GO:0033238","BP","GO:0033238","regulation of cellular amine metabolic process","1/68","14/5319",0.165027815639471,0.468709138482882,0.407711113860554,"CAR1",1
"GO:0044247","BP","GO:0044247","cellular polysaccharide catabolic process","1/68","14/5319",0.165027815639471,0.468709138482882,0.407711113860554,"DSE4",1
"GO:0051223","BP","GO:0051223","regulation of protein transport","1/68","14/5319",0.165027815639471,0.468709138482882,0.407711113860554,"FUS3",1
"GO:0120036","BP","GO:0120036","plasma membrane bounded cell projection organization","1/68","14/5319",0.165027815639471,0.468709138482882,0.407711113860554,"FUS2",1
"GO:0051254","BP","GO:0051254","positive regulation of RNA metabolic process","7/68","355/5319",0.16593060327598,0.469131069262088,0.408078134372505,"SWI5/MATALPHA1/RME1/IME1/ASH1/NGR1/YRR1",7
"GO:0034599","BP","GO:0034599","cellular response to oxidative stress","3/68","111/5319",0.168662088164642,0.471027318474414,0.409727604833049,"TDA1/YHB1/YRR1",3
"GO:0040008","BP","GO:0040008","regulation of growth","2/68","58/5319",0.169219605830801,0.471027318474414,0.409727604833049,"RME1/ASH1",2
"GO:1903047","BP","GO:1903047","mitotic cell cycle process","7/68","357/5319",0.169292165866095,0.471027318474414,0.409727604833049,"HOF1/SWI5/RME1/BUD4/ASH1/RMI1/AIM44",7
"GO:0019752","BP","GO:0019752","carboxylic acid metabolic process","8/68","424/5319",0.171400831890919,0.471027318474414,0.409727604833049,"TRP1/FAU1/HOM2/ARG7/GDH3/ALD5/GLN1/CAR1",8
"GO:0000742","BP","GO:0000742","karyogamy involved in conjugation with cellular fusion","1/68","15/5319",0.175730569369258,0.471027318474414,0.409727604833049,"FUS2",1
"GO:0006835","BP","GO:0006835","dicarboxylic acid transport","1/68","15/5319",0.175730569369258,0.471027318474414,0.409727604833049,"TNA1",1
"GO:0030030","BP","GO:0030030","cell projection organization","1/68","15/5319",0.175730569369258,0.471027318474414,0.409727604833049,"FUS2",1
"GO:0098787","BP","GO:0098787","mRNA cleavage involved in mRNA processing","1/68","15/5319",0.175730569369258,0.471027318474414,0.409727604833049,"SSU72",1
"GO:0098789","BP","GO:0098789","pre-mRNA cleavage required for polyadenylation","1/68","15/5319",0.175730569369258,0.471027318474414,0.409727604833049,"SSU72",1
"GO:1901678","BP","GO:1901678","iron coordination entity transport","1/68","15/5319",0.175730569369258,0.471027318474414,0.409727604833049,"ARN1",1
"GO:1902806","BP","GO:1902806","regulation of cell cycle G1/S phase transition","1/68","15/5319",0.175730569369258,0.471027318474414,0.409727604833049,"ASH1",1
"GO:2000045","BP","GO:2000045","regulation of G1/S transition of mitotic cell cycle","1/68","15/5319",0.175730569369258,0.471027318474414,0.409727604833049,"ASH1",1
"GO:0030435","BP","GO:0030435","sporulation resulting in formation of a cellular spore","4/68","172/5319",0.17673762417254,0.471027318474414,0.409727604833049,"FUS3/SPS22/SPO11/IME1",4
"GO:0097435","BP","GO:0097435","supramolecular fiber organization","3/68","114/5319",0.178159883888712,0.471027318474414,0.409727604833049,"HOF1/BIL1/IQG1",3
"GO:0043934","BP","GO:0043934","sporulation","4/68","175/5319",0.184406078156224,0.471027318474414,0.409727604833049,"FUS3/SPS22/SPO11/IME1",4
"GO:0048583","BP","GO:0048583","regulation of response to stimulus","4/68","175/5319",0.184406078156224,0.471027318474414,0.409727604833049,"FUS3/DSE1/FUS2/STE5",4
"GO:0006536","BP","GO:0006536","glutamate metabolic process","1/68","16/5319",0.186298126172216,0.471027318474414,0.409727604833049,"GDH3",1
"GO:0006760","BP","GO:0006760","folic acid-containing compound metabolic process","1/68","16/5319",0.186298126172216,0.471027318474414,0.409727604833049,"FAU1",1
"GO:0009082","BP","GO:0009082","branched-chain amino acid biosynthetic process","1/68","16/5319",0.186298126172216,0.471027318474414,0.409727604833049,"HOM2",1
"GO:0009251","BP","GO:0009251","glucan catabolic process","1/68","16/5319",0.186298126172216,0.471027318474414,0.409727604833049,"DSE4",1
"GO:0015761","BP","GO:0015761","mannose transmembrane transport","1/68","16/5319",0.186298126172216,0.471027318474414,0.409727604833049,"HXT4",1
"GO:0030046","BP","GO:0030046","parallel actin filament bundle assembly","1/68","16/5319",0.186298126172216,0.471027318474414,0.409727604833049,"HOF1",1
"GO:0042558","BP","GO:0042558","pteridine-containing compound metabolic process","1/68","16/5319",0.186298126172216,0.471027318474414,0.409727604833049,"FAU1",1
"GO:0046164","BP","GO:0046164","alcohol catabolic process","1/68","16/5319",0.186298126172216,0.471027318474414,0.409727604833049,"ALD5",1
"GO:0070649","BP","GO:0070649","formin-nucleated actin cable assembly","1/68","16/5319",0.186298126172216,0.471027318474414,0.409727604833049,"HOF1",1
"GO:0110009","BP","GO:0110009","formin-nucleated actin cable organization","1/68","16/5319",0.186298126172216,0.471027318474414,0.409727604833049,"HOF1",1
"GO:0071900","BP","GO:0071900","regulation of protein serine/threonine kinase activity","2/68","62/5319",0.187603129685063,0.471027318474414,0.409727604833049,"FAR1/PCL2",2
"GO:0051338","BP","GO:0051338","regulation of transferase activity","3/68","117/5319",0.187805104472113,0.471027318474414,0.409727604833049,"PCL5/FAR1/PCL2",3
"GO:0006979","BP","GO:0006979","response to oxidative stress","3/68","118/5319",0.191050970019316,0.477243788562306,0.41513506062113,"TDA1/YHB1/YRR1",3
"GO:0043488","BP","GO:0043488","regulation of mRNA stability","1/68","17/5319",0.196732168680285,0.484837133531307,0.421740204154834,"NGR1",1
"GO:0070201","BP","GO:0070201","regulation of establishment of protein localization","1/68","17/5319",0.196732168680285,0.484837133531307,0.421740204154834,"FUS3",1
"GO:0061025","BP","GO:0061025","membrane fusion","2/68","64/5319",0.196900534389554,0.484837133531307,0.421740204154834,"FIG1/PRM1",2
"GO:0031324","BP","GO:0031324","negative regulation of cellular metabolic process","8/68","440/5319",0.197208673285242,0.484837133531307,0.421740204154834,"PCL5/FUS3/FAR1/RME1/ASH1/MCM10/NGR1/STE5",8
"GO:0043436","BP","GO:0043436","oxoacid metabolic process","8/68","441/5319",0.198875225374872,0.487009410169962,0.423629779704452,"TRP1/FAU1/HOM2/ARG7/GDH3/ALD5/GLN1/CAR1",8
"GO:0006082","BP","GO:0006082","organic acid metabolic process","8/68","443/5319",0.202226437332743,0.489640194806153,0.425918192808195,"TRP1/FAU1/HOM2/ARG7/GDH3/ALD5/GLN1/CAR1",8
"GO:0007131","BP","GO:0007131","reciprocal meiotic recombination","2/68","66/5319",0.206255969969258,0.489640194806153,0.425918192808195,"MND1/SPO11",2
"GO:0035825","BP","GO:0035825","homologous recombination","2/68","66/5319",0.206255969969258,0.489640194806153,0.425918192808195,"MND1/SPO11",2
"GO:0006067","BP","GO:0006067","ethanol metabolic process","1/68","18/5319",0.207034358897135,0.489640194806153,0.425918192808195,"ALD5",1
"GO:0006568","BP","GO:0006568","tryptophan metabolic process","1/68","18/5319",0.207034358897135,0.489640194806153,0.425918192808195,"TRP1",1
"GO:0006586","BP","GO:0006586","indolalkylamine metabolic process","1/68","18/5319",0.207034358897135,0.489640194806153,0.425918192808195,"TRP1",1
"GO:0006730","BP","GO:0006730","one-carbon metabolic process","1/68","18/5319",0.207034358897135,0.489640194806153,0.425918192808195,"FAU1",1
"GO:0015755","BP","GO:0015755","fructose transmembrane transport","1/68","18/5319",0.207034358897135,0.489640194806153,0.425918192808195,"HXT4",1
"GO:0042430","BP","GO:0042430","indole-containing compound metabolic process","1/68","18/5319",0.207034358897135,0.489640194806153,0.425918192808195,"TRP1",1
"GO:0032268","BP","GO:0032268","regulation of cellular protein metabolic process","6/68","313/5319",0.209166330678539,0.491281245506074,0.427345676409074,"PCL5/FUS3/FAR1/PCL2/NGR1/STE5",6
"GO:0001505","BP","GO:0001505","regulation of neurotransmitter levels","1/68","19/5319",0.217206338447219,0.491281245506074,0.427345676409074,"YHB1",1
"GO:0018107","BP","GO:0018107","peptidyl-threonine phosphorylation","1/68","19/5319",0.217206338447219,0.491281245506074,0.427345676409074,"TDA1",1
"GO:0018210","BP","GO:0018210","peptidyl-threonine modification","1/68","19/5319",0.217206338447219,0.491281245506074,0.427345676409074,"TDA1",1
"GO:0034308","BP","GO:0034308","primary alcohol metabolic process","1/68","19/5319",0.217206338447219,0.491281245506074,0.427345676409074,"ALD5",1
"GO:0035335","BP","GO:0035335","peptidyl-tyrosine dephosphorylation","1/68","19/5319",0.217206338447219,0.491281245506074,0.427345676409074,"SSU72",1
"GO:0042133","BP","GO:0042133","neurotransmitter metabolic process","1/68","19/5319",0.217206338447219,0.491281245506074,0.427345676409074,"YHB1",1
"GO:0043487","BP","GO:0043487","regulation of RNA stability","1/68","19/5319",0.217206338447219,0.491281245506074,0.427345676409074,"NGR1",1
"GO:0072593","BP","GO:0072593","reactive oxygen species metabolic process","1/68","19/5319",0.217206338447219,0.491281245506074,0.427345676409074,"YHB1",1
"GO:0090087","BP","GO:0090087","regulation of peptide transport","1/68","19/5319",0.217206338447219,0.491281245506074,0.427345676409074,"FUS3",1
"GO:1901616","BP","GO:1901616","organic hydroxy compound catabolic process","1/68","19/5319",0.217206338447219,0.491281245506074,0.427345676409074,"ALD5",1
"GO:2000217","BP","GO:2000217","regulation of invasive growth in response to glucose limitation","1/68","19/5319",0.217206338447219,0.491281245506074,0.427345676409074,"RME1",1
"GO:0051246","BP","GO:0051246","regulation of protein metabolic process","6/68","319/5319",0.221519444138671,0.499221355993671,0.434252457235991,"PCL5/FUS3/FAR1/PCL2/NGR1/STE5",6
"GO:0034472","BP","GO:0034472","snRNA 3'-end processing","1/68","20/5319",0.227249728821858,0.504819040454271,0.439121656445245,"USB1",1
"GO:0071901","BP","GO:0071901","negative regulation of protein serine/threonine kinase activity","1/68","20/5319",0.227249728821858,0.504819040454271,0.439121656445245,"FAR1",1
"GO:1901699","BP","GO:1901699","cellular response to nitrogen compound","1/68","20/5319",0.227249728821858,0.504819040454271,0.439121656445245,"YHB1",1
"GO:2000220","BP","GO:2000220","regulation of pseudohyphal growth","1/68","20/5319",0.227249728821858,0.504819040454271,0.439121656445245,"ASH1",1
"GO:0006732","BP","GO:0006732","coenzyme metabolic process","4/68","193/5319",0.232544351952524,0.512002898887404,0.445370604210739,"THI20/FAU1/THI6/THI13",4
"GO:0050790","BP","GO:0050790","regulation of catalytic activity","7/68","392/5319",0.232741939191095,0.512002898887404,0.445370604210739,"PCL5/FAR1/PCL2/SAW1/FUS2/RMI1/IQG1",7
"GO:0007010","BP","GO:0007010","cytoskeleton organization","5/68","258/5319",0.232953087435909,0.512002898887404,0.445370604210739,"PCL2/HOF1/BUD4/BIL1/IQG1",5
"GO:0006378","BP","GO:0006378","mRNA polyadenylation","1/68","21/5319",0.237166131622409,0.513997678986544,0.447105782702799,"SSU72",1
"GO:0006379","BP","GO:0006379","mRNA cleavage","1/68","21/5319",0.237166131622409,0.513997678986544,0.447105782702799,"SSU72",1
"GO:0016180","BP","GO:0016180","snRNA processing","1/68","21/5319",0.237166131622409,0.513997678986544,0.447105782702799,"USB1",1
"GO:0045835","BP","GO:0045835","negative regulation of meiotic nuclear division","1/68","21/5319",0.237166131622409,0.513997678986544,0.447105782702799,"RME1",1
"GO:0031123","BP","GO:0031123","RNA 3'-end processing","2/68","73/5319",0.239333751541687,0.516894421732393,0.449625542004484,"USB1/SSU72",2
"GO:0010927","BP","GO:0010927","cellular component assembly involved in morphogenesis","2/68","74/5319",0.244088264226126,0.52485256410437,0.456548008037987,"SPS22/FUS2",2
"GO:0030036","BP","GO:0030036","actin cytoskeleton organization","3/68","134/5319",0.244706179405575,0.52485256410437,0.456548008037987,"HOF1/BIL1/IQG1",3
"GO:0000741","BP","GO:0000741","karyogamy","1/68","22/5319",0.246957128800528,0.526052514088795,0.457591795975022,"FUS2",1
"GO:0042138","BP","GO:0042138","meiotic DNA double-strand break formation","1/68","22/5319",0.246957128800528,0.526052514088795,0.457591795975022,"SPO11",1
"GO:0000393","BP","GO:0000393","spliceosomal conformational changes to generate catalytic conformation","1/68","23/5319",0.256624282895593,0.537028800456506,0.467139623345142,"IST3",1
"GO:0007266","BP","GO:0007266","Rho protein signal transduction","1/68","23/5319",0.256624282895593,0.537028800456506,0.467139623345142,"FUS2",1
"GO:0009065","BP","GO:0009065","glutamine family amino acid catabolic process","1/68","23/5319",0.256624282895593,0.537028800456506,0.467139623345142,"CAR1",1
"GO:1902904","BP","GO:1902904","negative regulation of supramolecular fiber organization","1/68","23/5319",0.256624282895593,0.537028800456506,0.467139623345142,"HOF1",1
"GO:0030029","BP","GO:0030029","actin filament-based process","3/68","138/5319",0.258515223570548,0.537028800456506,0.467139623345142,"HOF1/BIL1/IQG1",3
"GO:0044282","BP","GO:0044282","small molecule catabolic process","3/68","139/5319",0.261985509047649,0.537028800456506,0.467139623345142,"THI20/ALD5/CAR1",3
"GO:0006310","BP","GO:0006310","DNA recombination","4/68","204/5319",0.263406420800915,0.537028800456506,0.467139623345142,"IRC8/MND1/SPO11/MCM10",4
"GO:0006022","BP","GO:0006022","aminoglycan metabolic process","1/68","24/5319",0.266169137269291,0.537028800456506,0.467139623345142,"CTS1",1
"GO:0006030","BP","GO:0006030","chitin metabolic process","1/68","24/5319",0.266169137269291,0.537028800456506,0.467139623345142,"CTS1",1
"GO:0009073","BP","GO:0009073","aromatic amino acid family biosynthetic process","1/68","24/5319",0.266169137269291,0.537028800456506,0.467139623345142,"TRP1",1
"GO:0016241","BP","GO:0016241","regulation of macroautophagy","1/68","24/5319",0.266169137269291,0.537028800456506,0.467139623345142,"PCL5",1
"GO:0032386","BP","GO:0032386","regulation of intracellular transport","1/68","24/5319",0.266169137269291,0.537028800456506,0.467139623345142,"FUS3",1
"GO:0046777","BP","GO:0046777","protein autophosphorylation","1/68","24/5319",0.266169137269291,0.537028800456506,0.467139623345142,"FUS3",1
"GO:0051788","BP","GO:0051788","response to misfolded protein","1/68","24/5319",0.266169137269291,0.537028800456506,0.467139623345142,"YHB1",1
"GO:0071218","BP","GO:0071218","cellular response to misfolded protein","1/68","24/5319",0.266169137269291,0.537028800456506,0.467139623345142,"YHB1",1
"GO:1901071","BP","GO:1901071","glucosamine-containing compound metabolic process","1/68","24/5319",0.266169137269291,0.537028800456506,0.467139623345142,"CTS1",1
"GO:0045893","BP","GO:0045893","positive regulation of transcription, DNA-templated","6/68","341/5319",0.268797099800068,0.537028800456506,0.467139623345142,"SWI5/MATALPHA1/RME1/IME1/ASH1/YRR1",6
"GO:1902680","BP","GO:1902680","positive regulation of RNA biosynthetic process","6/68","341/5319",0.268797099800068,0.537028800456506,0.467139623345142,"SWI5/MATALPHA1/RME1/IME1/ASH1/YRR1",6
"GO:1903508","BP","GO:1903508","positive regulation of nucleic acid-templated transcription","6/68","341/5319",0.268797099800068,0.537028800456506,0.467139623345142,"SWI5/MATALPHA1/RME1/IME1/ASH1/YRR1",6
"GO:0071554","BP","GO:0071554","cell wall organization or biogenesis","5/68","273/5319",0.269377790582685,0.537028800456506,0.467139623345142,"SPS22/SCW11/DSE2/DSE1/CTS1",5
"GO:0051172","BP","GO:0051172","negative regulation of nitrogen compound metabolic process","7/68","412/5319",0.272303309560746,0.537363575429055,0.467430830547528,"FUS3/FAR1/RME1/ASH1/MCM10/NGR1/STE5",7
"GO:0009895","BP","GO:0009895","negative regulation of catabolic process","1/68","25/5319",0.275593216337409,0.537363575429055,0.467430830547528,"PCL5",1
"GO:0010565","BP","GO:0010565","regulation of cellular ketone metabolic process","1/68","25/5319",0.275593216337409,0.537363575429055,0.467430830547528,"CAR1",1
"GO:0031330","BP","GO:0031330","negative regulation of cellular catabolic process","1/68","25/5319",0.275593216337409,0.537363575429055,0.467430830547528,"PCL5",1
"GO:0043650","BP","GO:0043650","dicarboxylic acid biosynthetic process","1/68","25/5319",0.275593216337409,0.537363575429055,0.467430830547528,"GDH3",1
"GO:0051494","BP","GO:0051494","negative regulation of cytoskeleton organization","1/68","25/5319",0.275593216337409,0.537363575429055,0.467430830547528,"HOF1",1
"GO:1901136","BP","GO:1901136","carbohydrate derivative catabolic process","1/68","25/5319",0.275593216337409,0.537363575429055,0.467430830547528,"CTS1",1
"GO:0065009","BP","GO:0065009","regulation of molecular function","7/68","415/5319",0.278401808195934,0.541143514680846,0.470718846752335,"PCL5/FAR1/PCL2/SAW1/FUS2/RMI1/IQG1",7
"GO:0000727","BP","GO:0000727","double-strand break repair via break-induced replication","1/68","26/5319",0.284898025798885,0.546933864342305,0.47575563762387,"MCM10",1
"GO:0006040","BP","GO:0006040","amino sugar metabolic process","1/68","26/5319",0.284898025798885,0.546933864342305,0.47575563762387,"CTS1",1
"GO:0006576","BP","GO:0006576","cellular biogenic amine metabolic process","1/68","26/5319",0.284898025798885,0.546933864342305,0.47575563762387,"TRP1",1
"GO:0051054","BP","GO:0051054","positive regulation of DNA metabolic process","1/68","26/5319",0.284898025798885,0.546933864342305,0.47575563762387,"SAW1",1
"GO:0006369","BP","GO:0006369","termination of RNA polymerase II transcription","1/68","27/5319",0.294085052862115,0.552631126526392,0.480711455465502,"SSU72",1
"GO:0006469","BP","GO:0006469","negative regulation of protein kinase activity","1/68","27/5319",0.294085052862115,0.552631126526392,0.480711455465502,"FAR1",1
"GO:0009070","BP","GO:0009070","serine family amino acid biosynthetic process","1/68","27/5319",0.294085052862115,0.552631126526392,0.480711455465502,"HOM2",1
"GO:0022604","BP","GO:0022604","regulation of cell morphogenesis","1/68","27/5319",0.294085052862115,0.552631126526392,0.480711455465502,"FUS2",1
"GO:0043244","BP","GO:0043244","regulation of protein complex disassembly","1/68","27/5319",0.294085052862115,0.552631126526392,0.480711455465502,"SSU72",1
