"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0051253","BP","GO:0051253","negative regulation of RNA metabolic process","17/234","293/5319",0.145470017905248,0.590229194618969,0.541560426740283,"RTT109/MKS1/LEU3/SGF29/YOX1/ASH1/FAP1/NRM1/ABF1/HMLALPHA2/MCM7/FUN30/MRC1/SAS3/GAL80/RME1/MCM10",17
"GO:0065009","BP","GO:0065009","regulation of molecular function","23/234","415/5319",0.145535965796458,0.590229194618969,0.541560426740283,"PCL2/CLN2/PCL5/CLB5/PXR1/ESF2/RCL1/FAR1/PCL1/SAW1/SRM1/IQG1/GYP6/FUS2/SLT2/CTK2/BEM3/GAL80/VFA1/RMI1/MGS1/RGD1/JJJ1",23
"GO:0000096","BP","GO:0000096","sulfur amino acid metabolic process","4/234","47/5319",0.150493695765493,0.608556140019645,0.558376179777445,"HOM2/HOM3/ARO8/MRI1",4
"GO:0016075","BP","GO:0016075","rRNA catabolic process","3/234","31/5319",0.153849629538818,0.60897315349114,0.558758807400136,"RRP45/MTR4/AIR1",3
"GO:0071025","BP","GO:0071025","RNA surveillance","3/234","31/5319",0.153849629538818,0.60897315349114,0.558758807400136,"RRP45/MTR4/AIR1",3
"GO:0006808","BP","GO:0006808","regulation of nitrogen utilization","2/234","16/5319",0.154548341765596,0.60897315349114,0.558758807400136,"RSP5/MKS1",2
"GO:0007121","BP","GO:0007121","bipolar cellular bud site selection","2/234","16/5319",0.154548341765596,0.60897315349114,0.558758807400136,"RSR1/SPA2",2
"GO:0007130","BP","GO:0007130","synaptonemal complex assembly","2/234","16/5319",0.154548341765596,0.60897315349114,0.558758807400136,"REC8/HOP1",2
"GO:0015761","BP","GO:0015761","mannose transmembrane transport","2/234","16/5319",0.154548341765596,0.60897315349114,0.558758807400136,"HXT15/HXT4",2
"GO:0070786","BP","GO:0070786","positive regulation of growth of unicellular organism as a thread of attached cells","2/234","16/5319",0.154548341765596,0.60897315349114,0.558758807400136,"ASH1/RME1",2
"GO:1903050","BP","GO:1903050","regulation of proteolysis involved in cellular protein catabolic process","2/234","16/5319",0.154548341765596,0.60897315349114,0.558758807400136,"RSP5/RPT1",2
"GO:1903362","BP","GO:1903362","regulation of cellular protein catabolic process","2/234","16/5319",0.154548341765596,0.60897315349114,0.558758807400136,"RSP5/RPT1",2
"GO:0009064","BP","GO:0009064","glutamine family amino acid metabolic process","5/234","65/5319",0.156382407025551,0.612718639956043,0.562195450769822,"ARG7/ARG8/ARG3/SNO3/ADE4",5
"GO:0036267","BP","GO:0036267","invasive filamentous growth","5/234","65/5319",0.156382407025551,0.612718639956043,0.562195450769822,"NCS2/DSE1/STE4/SPA2/RME1",5
"GO:0030258","BP","GO:0030258","lipid modification","4/234","48/5319",0.158886384095665,0.620736924882254,0.569552568726631,"ANT1/POT1/FOX2/TES1",4
"GO:0010558","BP","GO:0010558","negative regulation of macromolecule biosynthetic process","19/234","338/5319",0.159323969183909,0.620736924882254,0.569552568726631,"RTT109/PXR1/MKS1/LEU3/SGF29/YOX1/MSH3/ASH1/FAP1/NRM1/ABF1/HMLALPHA2/MCM7/FUN30/MRC1/SAS3/GAL80/RME1/MCM10",19
"GO:0045935","BP","GO:0045935","positive regulation of nucleobase-containing compound metabolic process","21/234","380/5319",0.162394314886035,0.627180016520362,0.575464379746608,"IME1/RSP5/CLB5/SWI5/MER1/LEU3/MATALPHA1/UTP5/SGF29/SAW1/HPR1/ASH1/MEC1/ABF1/CTK2/YRR1/RME1/BDP1/CGI121/RIM15/RPT1",21
"GO:0065004","BP","GO:0065004","protein-DNA complex assembly","8/234","121/5319",0.162414628449503,0.627180016520362,0.575464379746608,"NOC3/SLD2/RAD57/MSI1/SGO1/MCM7/BDP1/RPT1",8
"GO:0044093","BP","GO:0044093","positive regulation of molecular function","15/234","258/5319",0.162469925688471,0.627180016520362,0.575464379746608,"PXR1/ESF2/RCL1/SAW1/SRM1/GYP6/FUS2/SLT2/CTK2/BEM3/VFA1/RMI1/MGS1/RGD1/JJJ1",15
"GO:1901617","BP","GO:1901617","organic hydroxy compound biosynthetic process","6/234","84/5319",0.163466405813853,0.627180016520362,0.575464379746608,"RSP5/NUS1/SRT1/ERG2/SNO3/CYB5",6
"GO:0001558","BP","GO:0001558","regulation of cell growth","3/234","32/5319",0.164595188185589,0.627180016520362,0.575464379746608,"MKS1/IME4/ASH1",3
"GO:0030162","BP","GO:0030162","regulation of proteolysis","3/234","32/5319",0.164595188185589,0.627180016520362,0.575464379746608,"RSP5/PSD1/RPT1",3
"GO:0043094","BP","GO:0043094","cellular metabolic compound salvage","3/234","32/5319",0.164595188185589,0.627180016520362,0.575464379746608,"ARO8/MRI1/APT1",3
"GO:0097164","BP","GO:0097164","ammonium ion metabolic process","3/234","32/5319",0.164595188185589,0.627180016520362,0.575464379746608,"PSD1/YAT1/YAT2",3
"GO:0070085","BP","GO:0070085","glycosylation","6/234","85/5319",0.169875227336446,0.638498230107591,0.585849322809606,"NUS1/SEC53/SRT1/ALG11/ANP1/MNN10",6
"GO:0006282","BP","GO:0006282","regulation of DNA repair","2/234","17/5319",0.170327574001304,0.638498230107591,0.585849322809606,"RTT109/MGS1",2
"GO:0006513","BP","GO:0006513","protein monoubiquitination","2/234","17/5319",0.170327574001304,0.638498230107591,0.585849322809606,"RSP5/UBC4",2
"GO:0045144","BP","GO:0045144","meiotic sister chromatid segregation","2/234","17/5319",0.170327574001304,0.638498230107591,0.585849322809606,"REC8/SGO1",2
"GO:0045910","BP","GO:0045910","negative regulation of DNA recombination","2/234","17/5319",0.170327574001304,0.638498230107591,0.585849322809606,"ELG1/ZIP1",2
"GO:0071236","BP","GO:0071236","cellular response to antibiotic","2/234","17/5319",0.170327574001304,0.638498230107591,0.585849322809606,"FLO1/ATH1",2
"GO:0006325","BP","GO:0006325","chromatin organization","19/234","343/5319",0.174977859829142,0.647222542700563,0.593854251223755,"RSP5/RTT109/SGF29/MSI1/ASH1/MEC1/ABF1/MCM7/FUN30/RSC8/MRC1/SAS3/IOC4/NHP10/SWC3/PEP5/ACS1/MCM10/CLP1",19
"GO:0043462","BP","GO:0043462","regulation of ATPase activity","3/234","33/5319",0.175556321938683,0.647222542700563,0.593854251223755,"ESF2/VFA1/JJJ1",3
"GO:0030476","BP","GO:0030476","ascospore wall assembly","4/234","50/5319",0.176169867224929,0.647222542700563,0.593854251223755,"OSW5/LDS1/SSP2/SHE10",4
"GO:0031331","BP","GO:0031331","positive regulation of cellular catabolic process","4/234","50/5319",0.176169867224929,0.647222542700563,0.593854251223755,"RSP5/PCL1/RIM15/RPT1",4
"GO:0042244","BP","GO:0042244","spore wall assembly","4/234","50/5319",0.176169867224929,0.647222542700563,0.593854251223755,"OSW5/LDS1/SSP2/SHE10",4
"GO:0070590","BP","GO:0070590","spore wall biogenesis","4/234","50/5319",0.176169867224929,0.647222542700563,0.593854251223755,"OSW5/LDS1/SSP2/SHE10",4
"GO:0070591","BP","GO:0070591","ascospore wall biogenesis","4/234","50/5319",0.176169867224929,0.647222542700563,0.593854251223755,"OSW5/LDS1/SSP2/SHE10",4
"GO:0009100","BP","GO:0009100","glycoprotein metabolic process","6/234","86/5319",0.176387974867205,0.647222542700563,0.593854251223755,"NUS1/SEC53/SRT1/ALG11/ANP1/MNN10",6
"GO:1901990","BP","GO:1901990","regulation of mitotic cell cycle phase transition","7/234","105/5319",0.178424604088469,0.652968142139066,0.599126083441074,"CLN2/SLD2/SGO1/ASH1/SPC72/CDC14/RIM15",7
"GO:0016071","BP","GO:0016071","mRNA metabolic process","18/234","324/5319",0.179999705948939,0.655628638371018,0.601567202057118,"PRP2/POP3/MER1/RRP45/USB1/MTR4/IST3/SYF2/IME4/MUD1/HPR1/JSN1/AIR1/FIR1/CTK2/SSU72/CLP1/RPP1",18
"GO:1901987","BP","GO:1901987","regulation of cell cycle phase transition","7/234","106/5319",0.184409389591508,0.655628638371018,0.601567202057118,"CLN2/SLD2/SGO1/ASH1/SPC72/CDC14/RIM15",7
"GO:0071940","BP","GO:0071940","fungal-type cell wall assembly","4/234","51/5319",0.185043469844251,0.655628638371018,0.601567202057118,"OSW5/LDS1/SSP2/SHE10",4
"GO:0006406","BP","GO:0006406","mRNA export from nucleus","5/234","69/5319",0.185849541226621,0.655628638371018,0.601567202057118,"RSP5/MTR4/IST3/SRM1/HPR1",5
"GO:0051258","BP","GO:0051258","protein polymerization","5/234","69/5319",0.185849541226621,0.655628638371018,0.601567202057118,"SPC72/NUF2/SPC110/RAD5/CNM67",5
"GO:0071427","BP","GO:0071427","mRNA-containing ribonucleoprotein complex export from nucleus","5/234","69/5319",0.185849541226621,0.655628638371018,0.601567202057118,"RSP5/MTR4/IST3/SRM1/HPR1",5
"GO:0000011","BP","GO:0000011","vacuole inheritance","2/234","18/5319",0.186359401924678,0.655628638371018,0.601567202057118,"VPS3/VAC17",2
"GO:0000467","BP","GO:0000467","exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","2/234","18/5319",0.186359401924678,0.655628638371018,0.601567202057118,"RRP45/MTR4",2
"GO:0006037","BP","GO:0006037","cell wall chitin metabolic process","2/234","18/5319",0.186359401924678,0.655628638371018,0.601567202057118,"CRH1/CHS2",2
"GO:0007135","BP","GO:0007135","meiosis II","2/234","18/5319",0.186359401924678,0.655628638371018,0.601567202057118,"REC8/SGO1",2
"GO:0010508","BP","GO:0010508","positive regulation of autophagy","2/234","18/5319",0.186359401924678,0.655628638371018,0.601567202057118,"PCL1/RIM15",2
"GO:0015755","BP","GO:0015755","fructose transmembrane transport","2/234","18/5319",0.186359401924678,0.655628638371018,0.601567202057118,"HXT15/HXT4",2
"GO:0060237","BP","GO:0060237","regulation of fungal-type cell wall organization","2/234","18/5319",0.186359401924678,0.655628638371018,0.601567202057118,"CBK1/SLT2",2
"GO:0061983","BP","GO:0061983","meiosis II cell cycle process","2/234","18/5319",0.186359401924678,0.655628638371018,0.601567202057118,"REC8/SGO1",2
"GO:0010506","BP","GO:0010506","regulation of autophagy","3/234","34/5319",0.186714716767521,0.655628638371018,0.601567202057118,"PCL5/PCL1/RIM15",3
"GO:0034661","BP","GO:0034661","ncRNA catabolic process","3/234","34/5319",0.186714716767521,0.655628638371018,0.601567202057118,"RRP45/MTR4/AIR1",3
"GO:0090501","BP","GO:0090501","RNA phosphodiester bond hydrolysis","9/234","145/5319",0.187300976381543,0.65602639959899,0.60193216492633,"ESF2/POP3/RCL1/RRP45/USB1/MTR4/SSU72/CLP1/RPP1",9
"GO:0006338","BP","GO:0006338","chromatin remodeling","6/234","88/5319",0.18971245043355,0.662798913731318,0.60814623511643,"ABF1/FUN30/RSC8/IOC4/NHP10/SWC3",6
"GO:0044036","BP","GO:0044036","cell wall macromolecule metabolic process","4/234","52/5319",0.194060038868721,0.672681096129348,0.617213558395919,"CRH1/CHS2/ANP1/MNN10",4
"GO:0070726","BP","GO:0070726","cell wall assembly","4/234","52/5319",0.194060038868721,0.672681096129348,0.617213558395919,"OSW5/LDS1/SSP2/SHE10",4
"GO:0051172","BP","GO:0051172","negative regulation of nitrogen compound metabolic process","22/234","412/5319",0.196557971437171,0.672681096129348,0.617213558395919,"RTT109/PXR1/MKS1/FAR1/LEU3/SGF29/YOX1/MSH3/ASH1/ELG1/FAP1/NRM1/ABF1/HMLALPHA2/MCM7/FUN30/MRC1/SAS3/GAL80/RME1/MCM10/ZIP1",22
"GO:0043085","BP","GO:0043085","positive regulation of catalytic activity","14/234","247/5319",0.197336496164625,0.672681096129348,0.617213558395919,"PXR1/ESF2/RCL1/SAW1/SRM1/GYP6/FUS2/CTK2/BEM3/VFA1/RMI1/MGS1/RGD1/JJJ1",14
"GO:0006790","BP","GO:0006790","sulfur compound metabolic process","9/234","147/5319",0.19774971956932,0.672681096129348,0.617213558395919,"HOM2/HOM3/ARO8/THI20/TES1/THI6/MRI1/SNO3/ACS1",9
"GO:0032787","BP","GO:0032787","monocarboxylic acid metabolic process","11/234","187/5319",0.199547159086546,0.672681096129348,0.617213558395919,"RSP5/PAN5/ANT1/POT1/FOX2/TES1/FAS2/CIT3/YAT1/ACS1/YAT2",11
"GO:0006997","BP","GO:0006997","nucleus organization","5/234","71/5319",0.201293390460769,0.672681096129348,0.617213558395919,"SPC72/SPC110/FUS2/CIK1/BRL1",5
"GO:0000032","BP","GO:0000032","cell wall mannoprotein biosynthetic process","2/234","19/5319",0.202591367518124,0.672681096129348,0.617213558395919,"ANP1/MNN10",2
"GO:0000459","BP","GO:0000459","exonucleolytic trimming involved in rRNA processing","2/234","19/5319",0.202591367518124,0.672681096129348,0.617213558395919,"RRP45/MTR4",2
"GO:0006056","BP","GO:0006056","mannoprotein metabolic process","2/234","19/5319",0.202591367518124,0.672681096129348,0.617213558395919,"ANP1/MNN10",2
"GO:0006057","BP","GO:0006057","mannoprotein biosynthetic process","2/234","19/5319",0.202591367518124,0.672681096129348,0.617213558395919,"ANP1/MNN10",2
"GO:0006825","BP","GO:0006825","copper ion transport","2/234","19/5319",0.202591367518124,0.672681096129348,0.617213558395919,"CTR1/FRE4",2
"GO:0018107","BP","GO:0018107","peptidyl-threonine phosphorylation","2/234","19/5319",0.202591367518124,0.672681096129348,0.617213558395919,"MEK1/TDA1",2
"GO:0018210","BP","GO:0018210","peptidyl-threonine modification","2/234","19/5319",0.202591367518124,0.672681096129348,0.617213558395919,"MEK1/TDA1",2
"GO:0031338","BP","GO:0031338","regulation of vesicle fusion","2/234","19/5319",0.202591367518124,0.672681096129348,0.617213558395919,"GYP6/PEP5",2
"GO:0031506","BP","GO:0031506","cell wall glycoprotein biosynthetic process","2/234","19/5319",0.202591367518124,0.672681096129348,0.617213558395919,"ANP1/MNN10",2
"GO:0035335","BP","GO:0035335","peptidyl-tyrosine dephosphorylation","2/234","19/5319",0.202591367518124,0.672681096129348,0.617213558395919,"SSU72/CDC14",2
"GO:1903338","BP","GO:1903338","regulation of cell wall organization or biogenesis","2/234","19/5319",0.202591367518124,0.672681096129348,0.617213558395919,"CBK1/SLT2",2
"GO:0051129","BP","GO:0051129","negative regulation of cellular component organization","9/234","148/5319",0.203065815541417,0.672681096129348,0.617213558395919,"PXR1/MEK1/HOF1/SLD2/HOP1/SGO1/SPC72/RME1/ZIP1",9
"GO:0006275","BP","GO:0006275","regulation of DNA replication","4/234","53/5319",0.203210799767986,0.672681096129348,0.617213558395919,"CLB5/MSH3/MEC1/MRC1",4
"GO:0009896","BP","GO:0009896","positive regulation of catabolic process","4/234","53/5319",0.203210799767986,0.672681096129348,0.617213558395919,"RSP5/PCL1/RIM15/RPT1",4
"GO:0032392","BP","GO:0032392","DNA geometric change","4/234","53/5319",0.203210799767986,0.672681096129348,0.617213558395919,"SLD2/RAD5/MCM7/MGS1",4
"GO:0000209","BP","GO:0000209","protein polyubiquitination","3/234","36/5319",0.209551348816816,0.688738674902662,0.631947070889325,"RSP5/RAD5/UBC4",3
"GO:0006271","BP","GO:0006271","DNA strand elongation involved in DNA replication","3/234","36/5319",0.209551348816816,0.688738674902662,0.631947070889325,"MCM7/MCM10/MGS1",3
"GO:0016973","BP","GO:0016973","poly(A)+ mRNA export from nucleus","3/234","36/5319",0.209551348816816,0.688738674902662,0.631947070889325,"RSP5/MTR4/SRM1",3
"GO:0008202","BP","GO:0008202","steroid metabolic process","4/234","54/5319",0.21248695354733,0.693421161689217,0.636243451965441,"RSP5/EGH1/ERG2/CYB5",4
"GO:0016072","BP","GO:0016072","rRNA metabolic process","21/234","396/5319",0.212643338168394,0.693421161689217,0.636243451965441,"RCM1/RSP5/SSF1/PXR1/RRP3/EFG1/ESF2/POP3/RCL1/IMP3/RRP45/NOC3/BUD22/UTP5/MTR4/PZF1/REX4/TFC8/AIR1/RPP1/JJJ1",21
"GO:0071214","BP","GO:0071214","cellular response to abiotic stimulus","5/234","73/5319",0.217155911529114,0.693421161689217,0.636243451965441,"RSP5/ATH1/SLT2/CDC14/RGD1",5
"GO:0104004","BP","GO:0104004","cellular response to environmental stimulus","5/234","73/5319",0.217155911529114,0.693421161689217,0.636243451965441,"RSP5/ATH1/SLT2/CDC14/RGD1",5
"GO:0098656","BP","GO:0098656","anion transmembrane transport","6/234","92/5319",0.217463479614278,0.693421161689217,0.636243451965441,"ADY2/VBA2/AGP2/FEX2/AGC1/FET3",6
"GO:0031324","BP","GO:0031324","negative regulation of cellular metabolic process","23/234","440/5319",0.218863224812836,0.693421161689217,0.636243451965441,"PCL5/RTT109/PXR1/MKS1/FAR1/LEU3/SGF29/YOX1/MSH3/ASH1/ELG1/FAP1/NRM1/ABF1/HMLALPHA2/MCM7/FUN30/MRC1/SAS3/GAL80/RME1/MCM10/ZIP1",23
"GO:0006144","BP","GO:0006144","purine nucleobase metabolic process","2/234","20/5319",0.218975103691332,0.693421161689217,0.636243451965441,"APT1/ADE4",2
"GO:0006267","BP","GO:0006267","pre-replicative complex assembly involved in nuclear cell cycle DNA replication","2/234","20/5319",0.218975103691332,0.693421161689217,0.636243451965441,"NOC3/MCM7",2
"GO:0006637","BP","GO:0006637","acyl-CoA metabolic process","2/234","20/5319",0.218975103691332,0.693421161689217,0.636243451965441,"TES1/ACS1",2
"GO:0010970","BP","GO:0010970","transport along microtubule","2/234","20/5319",0.218975103691332,0.693421161689217,0.636243451965441,"SPC72/CIK1",2
"GO:0030473","BP","GO:0030473","nuclear migration along microtubule","2/234","20/5319",0.218975103691332,0.693421161689217,0.636243451965441,"SPC72/CIK1",2
"GO:0035383","BP","GO:0035383","thioester metabolic process","2/234","20/5319",0.218975103691332,0.693421161689217,0.636243451965441,"TES1/ACS1",2
"GO:0036388","BP","GO:0036388","pre-replicative complex assembly","2/234","20/5319",0.218975103691332,0.693421161689217,0.636243451965441,"NOC3/MCM7",2
"GO:0072384","BP","GO:0072384","organelle transport along microtubule","2/234","20/5319",0.218975103691332,0.693421161689217,0.636243451965441,"SPC72/CIK1",2
"GO:0099111","BP","GO:0099111","microtubule-based transport","2/234","20/5319",0.218975103691332,0.693421161689217,0.636243451965441,"SPC72/CIK1",2
"GO:1902299","BP","GO:1902299","pre-replicative complex assembly involved in cell cycle DNA replication","2/234","20/5319",0.218975103691332,0.693421161689217,0.636243451965441,"NOC3/MCM7",2
"GO:0034502","BP","GO:0034502","protein localization to chromosome","3/234","37/5319",0.221194427107998,0.696163889806586,0.638760021839003,"REC8/SGO1/ZIP1",3
"GO:0051348","BP","GO:0051348","negative regulation of transferase activity","3/234","37/5319",0.221194427107998,0.696163889806586,0.638760021839003,"PXR1/FAR1/GAL80",3
"GO:0009110","BP","GO:0009110","vitamin biosynthetic process","4/234","55/5319",0.221879700511431,0.696163889806586,0.638760021839003,"PAN5/THI20/THI6/SNO3",4
"GO:0042364","BP","GO:0042364","water-soluble vitamin biosynthetic process","4/234","55/5319",0.221879700511431,0.696163889806586,0.638760021839003,"PAN5/THI20/THI6/SNO3",4
"GO:0010033","BP","GO:0010033","response to organic substance","14/234","253/5319",0.222350831423445,0.696163889806586,0.638760021839003,"CLN2/EFG1/FAR1/DSE1/FLO1/ATH1/STE4/SRM1/BAR1/AGA2/SLT2/MFA1/UBC4/RPT1",14
"GO:0030435","BP","GO:0030435","sporulation resulting in formation of a cellular spore","10/234","172/5319",0.224619859395458,0.701684110318696,0.643825059291392,"OSW5/IME2/IME1/SPS4/LDS1/SPR3/SSP2/IME4/CNM67/SHE10",10
"GO:0009066","BP","GO:0009066","aspartate family amino acid metabolic process","5/234","74/5319",0.225230954852743,0.702011987372481,0.644125900454088,"HOM2/HOM3/ARO8/MRI1/CTR86",5
"GO:0009890","BP","GO:0009890","negative regulation of biosynthetic process","19/234","358/5319",0.226484916207932,0.702761921208953,0.644813996692312,"RTT109/PXR1/MKS1/LEU3/SGF29/YOX1/MSH3/ASH1/FAP1/NRM1/ABF1/HMLALPHA2/MCM7/FUN30/MRC1/SAS3/GAL80/RME1/MCM10",19
"GO:0031327","BP","GO:0031327","negative regulation of cellular biosynthetic process","19/234","358/5319",0.226484916207932,0.702761921208953,0.644813996692312,"RTT109/PXR1/MKS1/LEU3/SGF29/YOX1/MSH3/ASH1/FAP1/NRM1/ABF1/HMLALPHA2/MCM7/FUN30/MRC1/SAS3/GAL80/RME1/MCM10",19
"GO:0051345","BP","GO:0051345","positive regulation of hydrolase activity","9/234","153/5319",0.230505077617655,0.713639604142158,0.654794734115941,"ESF2/SAW1/SRM1/GYP6/FUS2/BEM3/VFA1/RGD1/JJJ1",9
"GO:0034728","BP","GO:0034728","nucleosome organization","5/234","75/5319",0.233394721381512,0.714642124133661,0.655714588910254,"MSI1/FUN30/RSC8/NHP10/SWC3",5
"GO:0031505","BP","GO:0031505","fungal-type cell wall organization","10/234","174/5319",0.235167409880605,0.714642124133661,0.655714588910254,"OSW5/LDS1/SSP2/CRH1/BAR1/CBK1/CHS2/YPS7/SLT2/SHE10",10
"GO:0006379","BP","GO:0006379","mRNA cleavage","2/234","21/5319",0.235466078391552,0.714642124133661,0.655714588910254,"SSU72/CLP1",2
"GO:0006541","BP","GO:0006541","glutamine metabolic process","2/234","21/5319",0.235466078391552,0.714642124133661,0.655714588910254,"SNO3/ADE4",2
"GO:0007118","BP","GO:0007118","budding cell apical bud growth","2/234","21/5319",0.235466078391552,0.714642124133661,0.655714588910254,"SPA2/CBK1",2
"GO:0009268","BP","GO:0009268","response to pH","2/234","21/5319",0.235466078391552,0.714642124133661,0.655714588910254,"SLT2/RGD1",2
"GO:0032465","BP","GO:0032465","regulation of cytokinesis","2/234","21/5319",0.235466078391552,0.714642124133661,0.655714588910254,"SLT2/CDC14",2
"GO:0033617","BP","GO:0033617","mitochondrial respiratory chain complex IV assembly","2/234","21/5319",0.235466078391552,0.714642124133661,0.655714588910254,"FMP32/PET117",2
"GO:2001020","BP","GO:2001020","regulation of response to DNA damage stimulus","2/234","21/5319",0.235466078391552,0.714642124133661,0.655714588910254,"RTT109/MGS1",2
"GO:0000075","BP","GO:0000075","cell cycle checkpoint","6/234","95/5319",0.239130669301315,0.724179559652672,0.664465592243828,"MEK1/SLD2/HOP1/SGO1/SPC72/MRC1",6
"GO:0043934","BP","GO:0043934","sporulation","10/234","175/5319",0.24051044007697,0.725030644308533,0.665246498667337,"OSW5/IME2/IME1/SPS4/LDS1/SPR3/SSP2/IME4/CNM67/SHE10",10
"GO:0048583","BP","GO:0048583","regulation of response to stimulus","10/234","175/5319",0.24051044007697,0.725030644308533,0.665246498667337,"CLN2/RTT109/EFG1/DSE1/AGP2/SPA2/BAR1/FUS2/BEM3/MGS1",10
"GO:0016573","BP","GO:0016573","histone acetylation","4/234","57/5319",0.240979904128503,0.725030644308533,0.665246498667337,"RTT109/SGF29/SAS3/ACS1",4
"GO:0022616","BP","GO:0022616","DNA strand elongation","3/234","39/5319",0.244845091955238,0.731896858926541,0.671546543044198,"MCM7/MCM10/MGS1",3
"GO:0043044","BP","GO:0043044","ATP-dependent chromatin remodeling","3/234","39/5319",0.244845091955238,0.731896858926541,0.671546543044198,"FUN30/RSC8/SWC3",3
"GO:0045143","BP","GO:0045143","homologous chromosome segregation","3/234","39/5319",0.244845091955238,0.731896858926541,0.671546543044198,"REC8/HOP1/ZIP1",3
"GO:0006475","BP","GO:0006475","internal protein amino acid acetylation","4/234","58/5319",0.250669951531814,0.740585573798364,0.679518809032917,"RTT109/SGF29/SAS3/ACS1",4
"GO:0018393","BP","GO:0018393","internal peptidyl-lysine acetylation","4/234","58/5319",0.250669951531814,0.740585573798364,0.679518809032917,"RTT109/SGF29/SAS3/ACS1",4
"GO:0018394","BP","GO:0018394","peptidyl-lysine acetylation","4/234","58/5319",0.250669951531814,0.740585573798364,0.679518809032917,"RTT109/SGF29/SAS3/ACS1",4
"GO:0040008","BP","GO:0040008","regulation of growth","4/234","58/5319",0.250669951531814,0.740585573798364,0.679518809032917,"MKS1/IME4/ASH1/RME1",4
"GO:0030488","BP","GO:0030488","tRNA methylation","2/234","22/5319",0.252023353159934,0.740585573798364,0.679518809032917,"TRM8/TRM7",2
"GO:0046112","BP","GO:0046112","nucleobase biosynthetic process","2/234","22/5319",0.252023353159934,0.740585573798364,0.679518809032917,"APT1/ADE4",2
"GO:0090033","BP","GO:0090033","positive regulation of filamentous growth","2/234","22/5319",0.252023353159934,0.740585573798364,0.679518809032917,"ASH1/RME1",2
"GO:1900430","BP","GO:1900430","positive regulation of filamentous growth of a population of unicellular organisms","2/234","22/5319",0.252023353159934,0.740585573798364,0.679518809032917,"ASH1/RME1",2
"GO:0044087","BP","GO:0044087","regulation of cellular component biogenesis","9/234","157/5319",0.253393789436239,0.743038448093156,0.681769425678007,"RSP5/CLB5/HOF1/SLD2/SPA2/FUS2/SLT2/PEP5/RPT1",9
"GO:0051336","BP","GO:0051336","regulation of hydrolase activity","10/234","178/5319",0.256800509766157,0.748338862774381,0.68663278191798,"ESF2/SAW1/SRM1/IQG1/GYP6/FUS2/BEM3/VFA1/RGD1/JJJ1",10
"GO:0006383","BP","GO:0006383","transcription by RNA polymerase III","3/234","40/5319",0.256819970209521,0.748338862774381,0.68663278191798,"PZF1/TFC8/BDP1",3
"GO:0042737","BP","GO:0042737","drug catabolic process","3/234","40/5319",0.256819970209521,0.748338862774381,0.68663278191798,"CTS1/THI20/CIT3",3
"GO:0006400","BP","GO:0006400","tRNA modification","5/234","78/5319",0.258364502624124,0.75126114285044,0.689314098361615,"NCS2/TRM8/DUS1/TRM7/TAD2",5
"GO:0006766","BP","GO:0006766","vitamin metabolic process","4/234","59/5319",0.260441811192753,0.754139440760644,0.691955059294668,"PAN5/THI20/THI6/SNO3",4
"GO:0006767","BP","GO:0006767","water-soluble vitamin metabolic process","4/234","59/5319",0.260441811192753,0.754139440760644,0.691955059294668,"PAN5/THI20/THI6/SNO3",4
"GO:0010639","BP","GO:0010639","negative regulation of organelle organization","8/234","138/5319",0.261066320425565,0.754372888396372,0.692169257444096,"PXR1/MEK1/HOF1/HOP1/SGO1/SPC72/RME1/ZIP1",8
"GO:0019220","BP","GO:0019220","regulation of phosphate metabolic process","10/234","180/5319",0.267864293462175,0.756445396935863,0.694070872307107,"PCL2/CLN2/PCL5/RSP5/CLB5/FAR1/PCL1/SSP2/CTK2/GAL80",10
"GO:0051174","BP","GO:0051174","regulation of phosphorus metabolic process","10/234","180/5319",0.267864293462175,0.756445396935863,0.694070872307107,"PCL2/CLN2/PCL5/RSP5/CLB5/FAR1/PCL1/SSP2/CTK2/GAL80",10
"GO:0000393","BP","GO:0000393","spliceosomal conformational changes to generate catalytic conformation","2/234","23/5319",0.2686093553664,0.756445396935863,0.694070872307107,"PRP2/IST3",2
"GO:0007018","BP","GO:0007018","microtubule-based movement","2/234","23/5319",0.2686093553664,0.756445396935863,0.694070872307107,"SPC72/CIK1",2
"GO:0007266","BP","GO:0007266","Rho protein signal transduction","2/234","23/5319",0.2686093553664,0.756445396935863,0.694070872307107,"FUS2/BEM3",2
"GO:0008535","BP","GO:0008535","respiratory chain complex IV assembly","2/234","23/5319",0.2686093553664,0.756445396935863,0.694070872307107,"FMP32/PET117",2
"GO:0030705","BP","GO:0030705","cytoskeleton-dependent intracellular transport","2/234","23/5319",0.2686093553664,0.756445396935863,0.694070872307107,"SPC72/CIK1",2
"GO:0031125","BP","GO:0031125","rRNA 3'-end processing","2/234","23/5319",0.2686093553664,0.756445396935863,0.694070872307107,"RRP45/MTR4",2
"GO:0035690","BP","GO:0035690","cellular response to drug","2/234","23/5319",0.2686093553664,0.756445396935863,0.694070872307107,"FLO1/ATH1",2
"GO:0042176","BP","GO:0042176","regulation of protein catabolic process","2/234","23/5319",0.2686093553664,0.756445396935863,0.694070872307107,"RSP5/RPT1",2
