"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0015986","BP","GO:0015986","ATP synthesis coupled proton transport","4/601","21/5319",0.206959972440029,0.849996188512819,0.798792876084321,"ATP4/ATP2/ATP3/ATP1",4
"GO:0032196","BP","GO:0032196","transposition","4/601","21/5319",0.206959972440029,0.849996188512819,0.798792876084321,"RTT109/RPC40/STE5/TEC1",4
"GO:0032465","BP","GO:0032465","regulation of cytokinesis","4/601","21/5319",0.206959972440029,0.849996188512819,0.798792876084321,"IPL1/KSS1/VRP1/EDE1",4
"GO:0009150","BP","GO:0009150","purine ribonucleotide metabolic process","21/601","154/5319",0.208312472460109,0.853474401729766,0.802061563611099,"GCR1/HMG1/GLK1/MVD1/ERG8/PDX1/LSC1/ACS1/KGD2/PFK27/XPT1/LAT1/ACH1/GUK1/COX13/ATP4/ATP2/ATP3/ATP1/ADH1/LSC2",21
"GO:0009066","BP","GO:0009066","aspartate family amino acid metabolic process","11/601","74/5319",0.209207391853016,0.855065562827825,0.803556874021908,"ARO10/CYS3/ASP1/LYS4/MET8/XBP1/HOM3/KGD2/MET13/MET4/ARO8",11
"GO:0098813","BP","GO:0098813","nuclear chromosome segregation","25/601","187/5319",0.210858572235242,0.859361206099916,0.807593750057728,"TUB2/CIN8/IPL1/CDC20/BIR1/DCC1/SGO1/MCD1/IOC3/DAD1/CSM2/BUD2/SPC72/KAR3/SGS1/MAD2/SPC110/ASE1/MSH5/ASK1/CIK1/RFC3/SDS23/IOC4/RED1",25
"GO:0030447","BP","GO:0030447","filamentous growth","18/601","130/5319",0.211276599840915,0.859361206099916,0.807593750057728,"SIP4/BUD6/MIG2/UPC2/BUD2/KSS1/STE5/MDS3/NRG1/UME6/MGA1/RME1/HMS1/SDS3/MIG1/YPS1/YTA7/TEC1",18
"GO:0048646","BP","GO:0048646","anatomical structure formation involved in morphogenesis","24/601","179/5319",0.212493198915094,0.862020746069008,0.81009308077201,"PDR16/SPS4/FMP45/SPS22/OSW5/DIT1/SPO23/SPO11/CWP1/FUS2/VPS54/SPS1/KSS1/MRPL37/PFS1/MDS3/SSP1/SPO75/SSP2/HHF1/OSW2/RED1/CNM67/SPS19",24
"GO:0006090","BP","GO:0006090","pyruvate metabolic process","8/601","51/5319",0.212951807530081,0.862020746069008,0.81009308077201,"GCR1/ARO10/GLK1/PDX1/PFK27/LAT1/PYC2/ADH1",8
"GO:0000967","BP","GO:0000967","rRNA 5'-end processing","6/601","36/5319",0.215606985056457,0.866534739941189,0.814335154085416,"UTP11/PNO1/UTP23/RLP7/NOP19/DBP8",6
"GO:0006271","BP","GO:0006271","DNA strand elongation involved in DNA replication","6/601","36/5319",0.215606985056457,0.866534739941189,0.814335154085416,"PRI1/DPB4/MCM6/RFC3/CDC9/MCM10",6
"GO:0009086","BP","GO:0009086","methionine biosynthetic process","6/601","36/5319",0.215606985056457,0.866534739941189,0.814335154085416,"CYS3/MET8/HOM3/MET13/MET4/ARO8",6
"GO:0051301","BP","GO:0051301","cell division","39/601","304/5319",0.216789543502941,0.86921793214481,0.816856712236361,"CLB5/CIN8/IPL1/CDC20/BIR1/PCL1/CDC6/BUD4/KIP2/BNI4/SGO1/BUD6/MCD1/INN1/DAD1/BUD2/SPC72/IQG1/KSS1/CHS2/VHS2/KAR3/DSE4/MAD2/VRP1/SPC25/HOF1/ASE1/PAN1/SSP1/RME1/APC5/ASK1/EDE1/CDC9/SDS23/ATC1/NUF2/CNM67",39
"GO:0030435","BP","GO:0030435","sporulation resulting in formation of a cellular spore","23/601","172/5319",0.222524427827298,0.878869734150077,0.825927094889103,"PDR16/SPS4/FMP45/SPS22/OSW5/DIT1/SPO23/SPO11/CWP1/VPS54/SPS1/KSS1/MRPL37/PFS1/MDS3/SSP1/SPO75/SSP2/HHF1/OSW2/RED1/CNM67/SPS19",23
"GO:0000281","BP","GO:0000281","mitotic cytokinesis","12/601","83/5319",0.223130446836636,0.878869734150077,0.825927094889103,"BUD4/BNI4/BUD6/INN1/BUD2/KSS1/CHS2/VHS2/VRP1/HOF1/PAN1/ATC1",12
"GO:0033048","BP","GO:0033048","negative regulation of mitotic sister chromatid segregation","7/601","44/5319",0.223557179507877,0.878869734150077,0.825927094889103,"IPL1/CDC20/BIR1/SGO1/BUD2/SPC72/MAD2",7
"GO:0009117","BP","GO:0009117","nucleotide metabolic process","33/601","255/5319",0.224208748434536,0.878869734150077,0.825927094889103,"GCR1/HMG1/GLK1/GUT2/MVD1/RKI1/RNR2/GPD2/ERG8/PDX1/LSC1/ACS1/KGD2/PFK27/ALD6/XPT1/SOL3/LAT1/SCT1/ACH1/GUK1/COX13/MDH3/ATP4/ADH3/ADH2/GND1/ATP2/URA2/ATP3/ATP1/ADH1/LSC2",33
"GO:0000028","BP","GO:0000028","ribosomal small subunit assembly","5/601","29/5319",0.224403350366518,0.878869734150077,0.825927094889103,"RPS19A/RPS11B/RPS27B/MRPS18/NSR1",5
"GO:0007094","BP","GO:0007094","mitotic spindle assembly checkpoint","5/601","29/5319",0.224403350366518,0.878869734150077,0.825927094889103,"IPL1/CDC20/BIR1/SGO1/MAD2",5
"GO:0009081","BP","GO:0009081","branched-chain amino acid metabolic process","5/601","29/5319",0.224403350366518,0.878869734150077,0.825927094889103,"ARO10/LEU2/EHD3/LEU1/ILV2",5
"GO:0046323","BP","GO:0046323","glucose import","5/601","29/5319",0.224403350366518,0.878869734150077,0.825927094889103,"GLK1/ITR2/RGT1/STL1/HXT14",5
"GO:0051156","BP","GO:0051156","glucose 6-phosphate metabolic process","5/601","29/5319",0.224403350366518,0.878869734150077,0.825927094889103,"GLK1/RKI1/PGM2/SOL3/GND1",5
"GO:0071173","BP","GO:0071173","spindle assembly checkpoint","5/601","29/5319",0.224403350366518,0.878869734150077,0.825927094889103,"IPL1/CDC20/BIR1/SGO1/MAD2",5
"GO:0030071","BP","GO:0030071","regulation of mitotic metaphase/anaphase transition","8/601","52/5319",0.228718931541888,0.889579623139879,0.835991825936516,"IPL1/CDC20/BIR1/SGO1/BUD2/SPC72/MAD2/SDS23",8
"GO:0044036","BP","GO:0044036","cell wall macromolecule metabolic process","8/601","52/5319",0.228718931541888,0.889579623139879,0.835991825936516,"CWH41/SKT5/CRH1/UTR2/GFA1/CRZ1/CHS2/HOC1",8
"GO:1902099","BP","GO:1902099","regulation of metaphase/anaphase transition of cell cycle","8/601","52/5319",0.228718931541888,0.889579623139879,0.835991825936516,"IPL1/CDC20/BIR1/SGO1/BUD2/SPC72/MAD2/SDS23",8
"GO:0000462","BP","GO:0000462","maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","15/601","108/5319",0.234319607563361,0.892863242303321,0.839077641650726,"SLX9/UTP11/DIM1/PNO1/UTP23/RPS11B/RPS27B/RRS1/NOP19/NOB1/MRPS18/FAF1/DBP8/HCR1/DHR2",15
"GO:0034219","BP","GO:0034219","carbohydrate transmembrane transport","6/601","37/5319",0.234709928315497,0.892863242303321,0.839077641650726,"GLK1/JEN1/ITR2/RGT1/STL1/HXT14",6
"GO:0006113","BP","GO:0006113","fermentation","3/601","15/5319",0.235910548618058,0.892863242303321,0.839077641650726,"ACS1/ADH3/ADH1",3
"GO:0010525","BP","GO:0010525","regulation of transposition, RNA-mediated","3/601","15/5319",0.235910548618058,0.892863242303321,0.839077641650726,"RTT109/STE5/TEC1",3
"GO:0033866","BP","GO:0033866","nucleoside bisphosphate biosynthetic process","3/601","15/5319",0.235910548618058,0.892863242303321,0.839077641650726,"PDX1/ACS1/LAT1",3
"GO:0034030","BP","GO:0034030","ribonucleoside bisphosphate biosynthetic process","3/601","15/5319",0.235910548618058,0.892863242303321,0.839077641650726,"PDX1/ACS1/LAT1",3
"GO:0034033","BP","GO:0034033","purine nucleoside bisphosphate biosynthetic process","3/601","15/5319",0.235910548618058,0.892863242303321,0.839077641650726,"PDX1/ACS1/LAT1",3
"GO:0046685","BP","GO:0046685","response to arsenic-containing substance","3/601","15/5319",0.235910548618058,0.892863242303321,0.839077641650726,"GET3/MET4/YAP1",3
"GO:0070828","BP","GO:0070828","heterochromatin organization","3/601","15/5319",0.235910548618058,0.892863242303321,0.839077641650726,"FUN30/DPB4/SGF29",3
"GO:0071241","BP","GO:0071241","cellular response to inorganic substance","3/601","15/5319",0.235910548618058,0.892863242303321,0.839077641650726,"NCE103/CRZ1/HAA1",3
"GO:0098787","BP","GO:0098787","mRNA cleavage involved in mRNA processing","3/601","15/5319",0.235910548618058,0.892863242303321,0.839077641650726,"PTI1/CFT2/CLP1",3
"GO:0098789","BP","GO:0098789","pre-mRNA cleavage required for polyadenylation","3/601","15/5319",0.235910548618058,0.892863242303321,0.839077641650726,"PTI1/CFT2/CLP1",3
"GO:0000041","BP","GO:0000041","transition metal ion transport","7/601","45/5319",0.24102607900026,0.904777543480949,0.850274231744693,"FTR1/ZRT2/CTR2/COX17/FRE4/PHO84/MRS4",7
"GO:0033046","BP","GO:0033046","negative regulation of sister chromatid segregation","7/601","45/5319",0.24102607900026,0.904777543480949,0.850274231744693,"IPL1/CDC20/BIR1/SGO1/BUD2/SPC72/MAD2",7
"GO:0051985","BP","GO:0051985","negative regulation of chromosome segregation","7/601","45/5319",0.24102607900026,0.904777543480949,0.850274231744693,"IPL1/CDC20/BIR1/SGO1/BUD2/SPC72/MAD2",7
"GO:0006091","BP","GO:0006091","generation of precursor metabolites and energy","26/601","199/5319",0.241202544174424,0.904777543480949,0.850274231744693,"GCR1/GLK1/ICL1/CIT3/GIP2/HAP1/MAM33/LSC1/MDH2/ACS1/MLS1/PGM2/KGD2/PFK27/MDH1/IDP2/YMR31/ETR1/AGC1/COX13/MDH3/RGI1/ADH3/IDP1/ADH1/LSC2",26
"GO:0006163","BP","GO:0006163","purine nucleotide metabolic process","21/601","158/5319",0.244382307791647,0.914535220889676,0.859444111923635,"GCR1/HMG1/GLK1/MVD1/ERG8/PDX1/LSC1/ACS1/KGD2/PFK27/XPT1/LAT1/ACH1/GUK1/COX13/ATP4/ATP2/ATP3/ATP1/ADH1/LSC2",21
"GO:1903008","BP","GO:1903008","organelle disassembly","8/601","53/5319",0.244887393271406,0.914535220889676,0.859444111923635,"ATG13/IPL1/AIM25/HSP104/ATG20/ATG21/MEF2/STT4",8
"GO:0015918","BP","GO:0015918","sterol transport","5/601","30/5319",0.246269837363924,0.915646443767189,0.86048839533372,"UPC2/PRY2/NPC2/RCH1/SIP3",5
"GO:1904659","BP","GO:1904659","glucose transmembrane transport","5/601","30/5319",0.246269837363924,0.915646443767189,0.86048839533372,"GLK1/ITR2/RGT1/STL1/HXT14",5
"GO:0043934","BP","GO:0043934","sporulation","23/601","175/5319",0.248736541668684,0.921199654110048,0.865707083277527,"PDR16/SPS4/FMP45/SPS22/OSW5/DIT1/SPO23/SPO11/CWP1/VPS54/SPS1/KSS1/MRPL37/PFS1/MDS3/SSP1/SPO75/SSP2/HHF1/OSW2/RED1/CNM67/SPS19",23
"GO:0045229","BP","GO:0045229","external encapsulating structure organization","29/601","225/5319",0.249400617256097,0.921199654110048,0.865707083277527,"ECM19/FMP45/CRH1/BAR1/SPS22/OSW5/UTR2/PMT7/DIT1/CWP1/VPS54/SPS1/ECM4/CHS2/EXG1/PIR1/WSC4/PFS1/TRS65/SSP1/YPS1/SPO75/SSP2/PMT4/NCE102/SAC7/OSW2/UBC7/YPS7",29
"GO:0071555","BP","GO:0071555","cell wall organization","29/601","225/5319",0.249400617256097,0.921199654110048,0.865707083277527,"ECM19/FMP45/CRH1/BAR1/SPS22/OSW5/UTR2/PMT7/DIT1/CWP1/VPS54/SPS1/ECM4/CHS2/EXG1/PIR1/WSC4/PFS1/TRS65/SSP1/YPS1/SPO75/SSP2/PMT4/NCE102/SAC7/OSW2/UBC7/YPS7",29
"GO:0048285","BP","GO:0048285","organelle fission","36/601","284/5319",0.251548869550039,0.927105877293595,0.871257518758698,"CLB5/SET3/TUB2/CIN8/IPL1/CDC20/BIR1/DCC1/SGO1/MCD1/PEX11/DAD1/SPO11/CSM2/BUD2/SPC72/MSC1/KAR3/SWI5/SGS1/HOS4/MAD2/FIS1/RAD24/SPC110/REC107/ASE1/MSH5/BAS1/RME1/MDM36/ASK1/CIK1/SDS23/NUM1/RED1",36
"GO:0000097","BP","GO:0000097","sulfur amino acid biosynthetic process","6/601","38/5319",0.254309590594459,0.933114071048135,0.876903782158605,"CYS3/MET8/HOM3/MET13/MET4/ARO8",6
"GO:0022413","BP","GO:0022413","reproductive process in single-celled organism","20/601","151/5319",0.256313206267274,0.933114071048135,0.876903782158605,"SPS4/FMP45/SPS22/OSW5/DIT1/CWP1/FUS2/VPS54/SPS1/SWI5/SGS1/PFS1/MDS3/YKU80/SSP1/DPB11/SPO75/SSP2/OSW2/SPS19",20
"GO:0045834","BP","GO:0045834","positive regulation of lipid metabolic process","4/601","23/5319",0.257789014030777,0.933114071048135,0.876903782158605,"UPC2/UME6/ADR1/VAC7",4
"GO:0051302","BP","GO:0051302","regulation of cell division","4/601","23/5319",0.257789014030777,0.933114071048135,0.876903782158605,"IPL1/KSS1/VRP1/EDE1",4
"GO:0019953","BP","GO:0019953","sexual reproduction","28/601","218/5319",0.260375408881851,0.933114071048135,0.876903782158605,"AGA2/PDR16/SPS4/FMP45/SPS22/OSW5/DIT1/CWP1/FUS2/VPS54/GET3/SPS1/KSS1/KAR3/STE5/PFS1/MDS3/SPC110/SAG1/SSP1/YPS1/CIK1/SPO75/SSP2/HHF1/MFA1/OSW2/SPS19",28
"GO:0044703","BP","GO:0044703","multi-organism reproductive process","28/601","218/5319",0.260375408881851,0.933114071048135,0.876903782158605,"AGA2/PDR16/SPS4/FMP45/SPS22/OSW5/DIT1/CWP1/FUS2/VPS54/GET3/SPS1/KSS1/KAR3/STE5/PFS1/MDS3/SPC110/SAG1/SSP1/YPS1/CIK1/SPO75/SSP2/HHF1/MFA1/OSW2/SPS19",28
"GO:0007091","BP","GO:0007091","metaphase/anaphase transition of mitotic cell cycle","8/601","54/5319",0.261418490003882,0.933114071048135,0.876903782158605,"IPL1/CDC20/BIR1/SGO1/BUD2/SPC72/MAD2/SDS23",8
"GO:0010965","BP","GO:0010965","regulation of mitotic sister chromatid separation","8/601","54/5319",0.261418490003882,0.933114071048135,0.876903782158605,"IPL1/CDC20/BIR1/SGO1/BUD2/SPC72/MAD2/SDS23",8
"GO:0044784","BP","GO:0044784","metaphase/anaphase transition of cell cycle","8/601","54/5319",0.261418490003882,0.933114071048135,0.876903782158605,"IPL1/CDC20/BIR1/SGO1/BUD2/SPC72/MAD2/SDS23",8
"GO:0051306","BP","GO:0051306","mitotic sister chromatid separation","8/601","54/5319",0.261418490003882,0.933114071048135,0.876903782158605,"IPL1/CDC20/BIR1/SGO1/BUD2/SPC72/MAD2/SDS23",8
"GO:1905818","BP","GO:1905818","regulation of chromosome separation","8/601","54/5319",0.261418490003882,0.933114071048135,0.876903782158605,"IPL1/CDC20/BIR1/SGO1/BUD2/SPC72/MAD2/SDS23",8
"GO:0062012","BP","GO:0062012","regulation of small molecule metabolic process","11/601","78/5319",0.262329420974585,0.933114071048135,0.876903782158605,"GCR1/DAP1/SIP4/UPC2/VID24/PFK27/CAR1/UME6/ADR1/URA2/CAT8",11
"GO:0007093","BP","GO:0007093","mitotic cell cycle checkpoint","10/601","70/5319",0.262772636073327,0.933114071048135,0.876903782158605,"IPL1/CDC20/BIR1/SGO1/BUD2/SPC72/SGS1/MAD2/RAD24/DPB11",10
"GO:0032505","BP","GO:0032505","reproduction of a single-celled organism","26/601","202/5319",0.266539258771883,0.933114071048135,0.876903782158605,"SPS4/FMP45/SPS22/OSW5/BUD4/DIT1/BUD6/CWP1/FUS2/BUD2/VPS54/SPS1/SWI5/SGS1/PFS1/MDS3/YKU80/VRP1/PAN1/SSP1/DPB11/SPO75/SSP2/OSW2/ATC1/SPS19",26
"GO:0006760","BP","GO:0006760","folic acid-containing compound metabolic process","3/601","16/5319",0.267813904682463,0.933114071048135,0.876903782158605,"ABZ1/MET13/FAU1",3
"GO:0009082","BP","GO:0009082","branched-chain amino acid biosynthetic process","3/601","16/5319",0.267813904682463,0.933114071048135,0.876903782158605,"LEU2/LEU1/ILV2",3
"GO:0009251","BP","GO:0009251","glucan catabolic process","3/601","16/5319",0.267813904682463,0.933114071048135,0.876903782158605,"EXG1/DSE4/ACF2",3
"GO:0010528","BP","GO:0010528","regulation of transposition","3/601","16/5319",0.267813904682463,0.933114071048135,0.876903782158605,"RTT109/STE5/TEC1",3
"GO:0031110","BP","GO:0031110","regulation of microtubule polymerization or depolymerization","3/601","16/5319",0.267813904682463,0.933114071048135,0.876903782158605,"KIP2/DAD1/ASK1",3
"GO:0032197","BP","GO:0032197","transposition, RNA-mediated","3/601","16/5319",0.267813904682463,0.933114071048135,0.876903782158605,"RTT109/STE5/TEC1",3
"GO:0042558","BP","GO:0042558","pteridine-containing compound metabolic process","3/601","16/5319",0.267813904682463,0.933114071048135,0.876903782158605,"ABZ1/MET13/FAU1",3
"GO:0062014","BP","GO:0062014","negative regulation of small molecule metabolic process","3/601","16/5319",0.267813904682463,0.933114071048135,0.876903782158605,"VID24/UME6/URA2",3
"GO:0070786","BP","GO:0070786","positive regulation of growth of unicellular organism as a thread of attached cells","3/601","16/5319",0.267813904682463,0.933114071048135,0.876903782158605,"RME1/YTA7/TEC1",3
"GO:0006476","BP","GO:0006476","protein deacetylation","5/601","31/5319",0.268657250313622,0.933114071048135,0.876903782158605,"SET3/XBP1/HOS4/SDS3/EAF3",5
"GO:0006515","BP","GO:0006515","protein quality control for misfolded or incompletely synthesized proteins","5/601","31/5319",0.268657250313622,0.933114071048135,0.876903782158605,"MDJ1/PMT7/SSA3/UBC4/PMT4",5
"GO:0016575","BP","GO:0016575","histone deacetylation","5/601","31/5319",0.268657250313622,0.933114071048135,0.876903782158605,"SET3/XBP1/HOS4/SDS3/EAF3",5
"GO:0035601","BP","GO:0035601","protein deacylation","5/601","31/5319",0.268657250313622,0.933114071048135,0.876903782158605,"SET3/XBP1/HOS4/SDS3/EAF3",5
"GO:0098732","BP","GO:0098732","macromolecule deacylation","5/601","31/5319",0.268657250313622,0.933114071048135,0.876903782158605,"SET3/XBP1/HOS4/SDS3/EAF3",5
"GO:0009259","BP","GO:0009259","ribonucleotide metabolic process","22/601","169/5319",0.269947947207752,0.935671734880257,0.879307373699518,"GCR1/HMG1/GLK1/MVD1/ERG8/PDX1/LSC1/ACS1/KGD2/PFK27/XPT1/LAT1/ACH1/GUK1/COX13/ATP4/ATP2/URA2/ATP3/ATP1/ADH1/LSC2",22
"GO:0019637","BP","GO:0019637","organophosphate metabolic process","54/601","440/5319",0.272321782549935,0.941583200969635,0.884862736256697,"GCR1/OPI10/HMG1/SCS7/FBP1/GLK1/GUT2/PDR16/GUT1/MVD1/FBP26/RKI1/CHO2/GEP4/RNR2/MDM31/GFA1/GPD2/PSD2/ERG8/PDX1/LSC1/ACS1/PGM2/KGD2/PFK27/ALD6/XPT1/SOL3/LAT1/SCT1/ACH1/GUK1/THI13/STT4/COX13/UME6/MDH3/ATP4/LPP1/SHB17/ADH3/VAC7/ADH2/IPT1/GND1/ATP2/INO1/URA2/ATP3/ATP1/ADH1/NPP1/LSC2",54
"GO:0072524","BP","GO:0072524","pyridine-containing compound metabolic process","13/601","95/5319",0.27276906710554,0.941583200969635,0.884862736256697,"GCR1/GLK1/GUT2/RKI1/GPD2/PFK27/ALD6/SOL3/MDH3/ADH3/ADH2/GND1/ADH1",13
"GO:0034471","BP","GO:0034471","ncRNA 5'-end processing","6/601","39/5319",0.274336058622727,0.943134963248804,0.88632102121224,"UTP11/PNO1/UTP23/RLP7/NOP19/DBP8",6
"GO:0045991","BP","GO:0045991","carbon catabolite activation of transcription","6/601","39/5319",0.274336058622727,0.943134963248804,0.88632102121224,"SIP4/HAP1/GAL1/RGT1/ADR1/CAT8",6
"GO:0010256","BP","GO:0010256","endomembrane system organization","11/601","79/5319",0.27627744643334,0.947031544110402,0.889982874142165,"BRL1/GET3/KXD1/AIM25/HSP12/SEC8/BRR6/EPO1/PEP5/SNF7/NCE102",11
"GO:0000096","BP","GO:0000096","sulfur amino acid metabolic process","7/601","47/5319",0.277164401316517,0.947031544110402,0.889982874142165,"ARO10/CYS3/MET8/HOM3/MET13/MET4/ARO8",7
"GO:0034605","BP","GO:0034605","cellular response to heat","8/601","55/5319",0.278272452673631,0.947031544110402,0.889982874142165,"HSP26/HSP78/AIM25/HSP104/HSP12/AHA1/SDS3/UBC4",8
"GO:1901988","BP","GO:1901988","negative regulation of cell cycle phase transition","9/601","63/5319",0.278274671729123,0.947031544110402,0.889982874142165,"IPL1/CDC20/BIR1/SGO1/BUD2/SPC72/MAD2/RAD24/DPB11",9
"GO:1901991","BP","GO:1901991","negative regulation of mitotic cell cycle phase transition","9/601","63/5319",0.278274671729123,0.947031544110402,0.889982874142165,"IPL1/CDC20/BIR1/SGO1/BUD2/SPC72/MAD2/RAD24/DPB11",9
"GO:0007533","BP","GO:0007533","mating type switching","4/601","24/5319",0.28407147743541,0.964814192979822,0.906694305824764,"SWI5/SGS1/YKU80/DPB11",4
"GO:1903047","BP","GO:1903047","mitotic cell cycle process","44/601","357/5319",0.287478005150567,0.973263491724764,0.91463462336569,"CLB5/TUB2/CIN8/IPL1/CDC20/NRM1/BIR1/CDC6/BUD4/BNI4/DCC1/SGO1/BUD6/MCD1/INN1/YOX1/DAD1/BUD2/SPC72/XBP1/KSS1/CHS2/VHS2/KAR3/SWI5/SGS1/PTK2/MAD2/RAD24/VRP1/SPC110/HOF1/ASE1/BAS1/PAN1/RME1/DPB11/ASK1/CIK1/CDC9/SDS23/ATC1/CNM67/PIN4",44
"GO:0043900","BP","GO:0043900","regulation of multi-organism process","12/601","88/5319",0.288108381709673,0.973263491724764,0.91463462336569,"AGA2/PDR16/BAR1/FUS2/GET3/KSS1/STE5/MDS3/RRI2/SAG1/YPS1/MFA1",12
"GO:0042273","BP","GO:0042273","ribosomal large subunit biogenesis","16/601","121/5319",0.288928112561271,0.973263491724764,0.91463462336569,"RLP24/TIF6/NOP16/RSA4/ALB1/LTO1/RSA3/MRH4/RPF2/RRS1/BRX1/RLP7/IPI1/MDN1/NUG1/MRT4",16
"GO:0006862","BP","GO:0006862","nucleotide transport","5/601","32/5319",0.291464262615125,0.973263491724764,0.91463462336569,"SAL1/LTV1/YIA6/GGC1/SNF7",5
"GO:0008608","BP","GO:0008608","attachment of spindle microtubules to kinetochore","5/601","32/5319",0.291464262615125,0.973263491724764,0.91463462336569,"IPL1/BIR1/SGO1/DAD1/ASK1",5
"GO:0008645","BP","GO:0008645","hexose transmembrane transport","5/601","32/5319",0.291464262615125,0.973263491724764,0.91463462336569,"GLK1/ITR2/RGT1/STL1/HXT14",5
"GO:0015749","BP","GO:0015749","monosaccharide transmembrane transport","5/601","32/5319",0.291464262615125,0.973263491724764,0.91463462336569,"GLK1/ITR2/RGT1/STL1/HXT14",5
"GO:0030029","BP","GO:0030029","actin filament-based process","18/601","138/5319",0.293304849729199,0.973263491724764,0.91463462336569,"FMP45/BUD6/BEM4/PIN3/IQG1/CHS2/VHS2/LAS17/AIM3/APP1/VRP1/HOF1/STT4/PAN1/ACF2/BBC1/AIM21/SAC7",18
"GO:0000966","BP","GO:0000966","RNA 5'-end processing","6/601","40/5319",0.294718946912527,0.973263491724764,0.91463462336569,"UTP11/PNO1/UTP23/RLP7/NOP19/DBP8",6
"GO:0045047","BP","GO:0045047","protein targeting to ER","6/601","40/5319",0.294718946912527,0.973263491724764,0.91463462336569,"SSA3/SEC53/GET3/WSC4/SGT2/PHO88",6
"GO:0071554","BP","GO:0071554","cell wall organization or biogenesis","34/601","273/5319",0.29555264613832,0.973263491724764,0.91463462336569,"CWH41/ECM19/SKT5/FMP45/CRH1/BAR1/SPS22/OSW5/UTR2/PMT7/DIT1/GFA1/CWP1/VPS54/SPS1/CRZ1/ECM4/CHS2/EXG1/PIR1/HOC1/WSC4/PFS1/TRS65/SSP1/YPS1/SPO75/SSP2/PMT4/NCE102/SAC7/OSW2/UBC7/YPS7",34
"GO:0006826","BP","GO:0006826","iron ion transport","3/601","17/5319",0.300163311278842,0.973263491724764,0.91463462336569,"FTR1/FRE4/MRS4",3
"GO:0032101","BP","GO:0032101","regulation of response to external stimulus","3/601","17/5319",0.300163311278842,0.973263491724764,0.91463462336569,"MIG2/UPC2/MIG1",3
"GO:0032104","BP","GO:0032104","regulation of response to extracellular stimulus","3/601","17/5319",0.300163311278842,0.973263491724764,0.91463462336569,"MIG2/UPC2/MIG1",3
"GO:0032107","BP","GO:0032107","regulation of response to nutrient levels","3/601","17/5319",0.300163311278842,0.973263491724764,0.91463462336569,"MIG2/UPC2/MIG1",3
"GO:0032120","BP","GO:0032120","ascospore-type prospore membrane assembly","3/601","17/5319",0.300163311278842,0.973263491724764,0.91463462336569,"CWP1/SPS1/SSP1",3
"GO:0043488","BP","GO:0043488","regulation of mRNA stability","3/601","17/5319",0.300163311278842,0.973263491724764,0.91463462336569,"HEK2/CTH1/PUB1",3
"GO:0044091","BP","GO:0044091","membrane biogenesis","3/601","17/5319",0.300163311278842,0.973263491724764,0.91463462336569,"CWP1/SPS1/SSP1",3
"GO:0061413","BP","GO:0061413","regulation of transcription from RNA polymerase II promoter by a nonfermentable carbon source","3/601","17/5319",0.300163311278842,0.973263491724764,0.91463462336569,"SIP4/RGT1/CAT8",3
"GO:0061414","BP","GO:0061414","positive regulation of transcription from RNA polymerase II promoter by a nonfermentable carbon source","3/601","17/5319",0.300163311278842,0.973263491724764,0.91463462336569,"SIP4/RGT1/CAT8",3
"GO:0071709","BP","GO:0071709","membrane assembly","3/601","17/5319",0.300163311278842,0.973263491724764,0.91463462336569,"CWP1/SPS1/SSP1",3
"GO:0061640","BP","GO:0061640","cytoskeleton-dependent cytokinesis","12/601","89/5319",0.301752259190436,0.973263491724764,0.91463462336569,"BUD4/BNI4/BUD6/INN1/BUD2/KSS1/CHS2/VHS2/VRP1/HOF1/PAN1/ATC1",12
"GO:0072594","BP","GO:0072594","establishment of protein localization to organelle","34/601","274/5319",0.303386877647059,0.973263491724764,0.91463462336569,"MMM1/ZIM17/TOM7/SGO1/HAP1/PEX21/SSA3/TIM17/HSP10/SEC53/VPS33/MDH2/GET3/VID24/TIM9/TOM6/TIM50/TOM5/TIM8/WSC4/MIA40/SGT2/HSP60/YPP1/YLH47/TIM13/LDB19/OM14/SSC1/ART5/PEX1/TOM40/NUP1/PHO88",34
"GO:0045786","BP","GO:0045786","negative regulation of cell cycle","17/601","131/5319",0.308230571172595,0.973263491724764,0.91463462336569,"SET3/PDR16/IPL1/CDC20/BIR1/SGO1/BUD2/SPC72/SGS1/MDS3/HOS4/MAD2/RAD24/RME1/DPB11/RED1/PIN4",17
"GO:0036267","BP","GO:0036267","invasive filamentous growth","9/601","65/5319",0.310445216546716,0.973263491724764,0.91463462336569,"SIP4/BUD2/KSS1/STE5/NRG1/RME1/SDS3/YTA7/TEC1",9
"GO:0006458","BP","GO:0006458","'de novo' protein folding","4/601","25/5319",0.31072195914591,0.973263491724764,0.91463462336569,"MDJ1/HSP10/TCM62/HSP60",4
"GO:0006739","BP","GO:0006739","NADP metabolic process","4/601","25/5319",0.31072195914591,0.973263491724764,0.91463462336569,"RKI1/ALD6/SOL3/GND1",4
"GO:0015865","BP","GO:0015865","purine nucleotide transport","4/601","25/5319",0.31072195914591,0.973263491724764,0.91463462336569,"SAL1/LTV1/GGC1/SNF7",4
