"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0060962","BP","GO:0060962","regulation of ribosomal protein gene transcription by RNA polymerase II","2/504","12/5319",0.316816335208037,0.999990112608852,0.938107374426833,"GCR2/HMO1",2
"GO:0070987","BP","GO:0070987","error-free translesion synthesis","2/504","12/5319",0.316816335208037,0.999990112608852,0.938107374426833,"POL30/OGG1",2
"GO:0071941","BP","GO:0071941","nitrogen cycle metabolic process","2/504","12/5319",0.316816335208037,0.999990112608852,0.938107374426833,"DUR3/CPA1",2
"GO:0072595","BP","GO:0072595","maintenance of protein localization in organelle","2/504","12/5319",0.316816335208037,0.999990112608852,0.938107374426833,"ERP1/ERD1",2
"GO:0062012","BP","GO:0062012","regulation of small molecule metabolic process","9/504","78/5319",0.31800580199122,0.999990112608852,0.938107374426833,"SIP4/KCS1/ADR1/PUT3/MET32/GCR2/PFK27/CDC28/TYE7",9
"GO:0045935","BP","GO:0045935","positive regulation of nucleobase-containing compound metabolic process","39/504","380/5319",0.319254855868349,0.999990112608852,0.938107374426833,"SIP4/XBP1/YAP7/SSC1/HAP2/POL30/SOK2/ADR1/YNG1/RPM2/HDA1/SOD1/XRN1/PUT3/PDR1/HAL9/TEC1/STB1/MET32/GCR2/GAT2/HMT1/UTP15/UTP9/SAE2/UTP4/NUP84/USV1/CDC28/TYE7/MIG1/KAR4/UTP8/GIM3/PPH3/SGF29/CLB5/RPI1/GAL1",39
"GO:0006379","BP","GO:0006379","mRNA cleavage","3/504","21/5319",0.32015137378717,0.999990112608852,0.938107374426833,"HRP1/SSU72/SEN2",3
"GO:0007118","BP","GO:0007118","budding cell apical bud growth","3/504","21/5319",0.32015137378717,0.999990112608852,0.938107374426833,"CDC28/BUD6/TPM2",3
"GO:0016180","BP","GO:0016180","snRNA processing","3/504","21/5319",0.32015137378717,0.999990112608852,0.938107374426833,"NRD1/NAB3/RRP42",3
"GO:0045835","BP","GO:0045835","negative regulation of meiotic nuclear division","3/504","21/5319",0.32015137378717,0.999990112608852,0.938107374426833,"ZIP1/FPR3/PPH3",3
"GO:0051261","BP","GO:0051261","protein depolymerization","3/504","21/5319",0.32015137378717,0.999990112608852,0.938107374426833,"CAP2/CAP1/BIM1",3
"GO:0071103","BP","GO:0071103","DNA conformation change","13/504","118/5319",0.325333913185192,0.999990112608852,0.938107374426833,"TOP1/MCD1/FPR3/CDC45/RAD59/RAD52/RAD61/RFA1/PSF1/TOP2/RFA3/MSI1/HMO1",13
"GO:0030029","BP","GO:0030029","actin filament-based process","15/504","138/5319",0.326289420079662,0.999990112608852,0.938107374426833,"GIC2/APP1/PIN3/GVP36/CAP2/RDI1/HOF1/SFK1/SHE4/CAP1/FMP45/BUD6/TPM2/PFY1/BIL1",15
"GO:0034404","BP","GO:0034404","nucleobase-containing small molecule biosynthetic process","8/504","69/5319",0.328670522722256,0.999990112608852,0.938107374426833,"PDE1/PDB1/DUT1/GCR2/PFK27/ISN1/TYE7/HAM1",8
"GO:0051258","BP","GO:0051258","protein polymerization","8/504","69/5319",0.328670522722256,0.999990112608852,0.938107374426833,"PIN3/DAM1/CAP2/CAP1/SPC25/SPC110/BIM1/PFY1",8
"GO:0007569","BP","GO:0007569","cell aging","9/504","79/5319",0.331678812332712,0.999990112608852,0.938107374426833,"NDI1/HDA1/SOD1/TEC1/CTF4/PHO84/BUD6/ACB1/DPB4",9
"GO:0031331","BP","GO:0031331","positive regulation of cellular catabolic process","6/504","50/5319",0.33533438077621,0.999990112608852,0.938107374426833,"ADR1/XRN1/PUT3/CDC28/TYE7/PCL1",6
"GO:0006515","BP","GO:0006515","protein quality control for misfolded or incompletely synthesized proteins","4/504","31/5319",0.33773160364618,0.999990112608852,0.938107374426833,"PMT4/MDJ1/GIM3/KRE5",4
"GO:0007530","BP","GO:0007530","sex determination","4/504","31/5319",0.33773160364618,0.999990112608852,0.938107374426833,"YKU80/STB1/SAE2/SHE4",4
"GO:0007531","BP","GO:0007531","mating type determination","4/504","31/5319",0.33773160364618,0.999990112608852,0.938107374426833,"YKU80/STB1/SAE2/SHE4",4
"GO:0031106","BP","GO:0031106","septin ring organization","4/504","31/5319",0.33773160364618,0.999990112608852,0.938107374426833,"GIC2/GIN4/CTF13/PCL1",4
"GO:0045165","BP","GO:0045165","cell fate commitment","4/504","31/5319",0.33773160364618,0.999990112608852,0.938107374426833,"YKU80/STB1/SAE2/SHE4",4
"GO:0071025","BP","GO:0071025","RNA surveillance","4/504","31/5319",0.33773160364618,0.999990112608852,0.938107374426833,"NRD1/AIR1/NAB3/RRP42",4
"GO:0007059","BP","GO:0007059","chromosome segregation","23/504","220/5319",0.339651242889965,0.999990112608852,0.938107374426833,"ZIP1/TOP1/MCD1/IRR1/POL30/DMC1/GAC1/RAD61/CTF4/DAM1/MCK1/CST9/TOP2/TUB2/MND2/CDC28/DCC1/RFC2/SMC1/SPC25/AME1/SPC110/BIM1",23
"GO:0006289","BP","GO:0006289","nucleotide-excision repair","7/504","60/5319",0.340201359203765,0.999990112608852,0.938107374426833,"POL30/OGG1/RAD16/TFB4/RFA1/RFA3/RAD33",7
"GO:0007568","BP","GO:0007568","aging","9/504","80/5319",0.345455278012638,0.999990112608852,0.938107374426833,"NDI1/HDA1/SOD1/TEC1/CTF4/PHO84/BUD6/ACB1/DPB4",9
"GO:0030174","BP","GO:0030174","regulation of DNA-dependent DNA replication initiation","3/504","22/5319",0.34715577076285,0.999990112608852,0.938107374426833,"RIX1/IPI3/IPI1",3
"GO:0042138","BP","GO:0042138","meiotic DNA double-strand break formation","3/504","22/5319",0.34715577076285,0.999990112608852,0.938107374426833,"SAE2/REC114/SPO11",3
"GO:0046112","BP","GO:0046112","nucleobase biosynthetic process","3/504","22/5319",0.34715577076285,0.999990112608852,0.938107374426833,"CPA1/ADE3/MIS1",3
"GO:0046939","BP","GO:0046939","nucleotide phosphorylation","5/504","41/5319",0.347218094945243,0.999990112608852,0.938107374426833,"PDB1/GCR2/CDC8/PFK27/TYE7",5
"GO:0006417","BP","GO:0006417","regulation of translation","14/504","130/5319",0.347500639417545,0.999990112608852,0.938107374426833,"ASC1/TMA108/PAT1/XRN1/RPS2/DPH5/SKI2/MTQ2/PAB1/RLI1/PUF6/MTQ1/PTH4/STM1",14
"GO:0006109","BP","GO:0006109","regulation of carbohydrate metabolic process","6/504","51/5319",0.352795001179017,0.999990112608852,0.938107374426833,"SIP4/KCS1/GCR2/PFK27/CDC28/TYE7",6
"GO:0006479","BP","GO:0006479","protein methylation","6/504","51/5319",0.352795001179017,0.999990112608852,0.938107374426833,"MTQ2/HMT1/NNT1/TRM112/EFM3/MTQ1",6
"GO:0008213","BP","GO:0008213","protein alkylation","6/504","51/5319",0.352795001179017,0.999990112608852,0.938107374426833,"MTQ2/HMT1/NNT1/TRM112/EFM3/MTQ1",6
"GO:0009067","BP","GO:0009067","aspartate family amino acid biosynthetic process","6/504","51/5319",0.352795001179017,0.999990112608852,0.938107374426833,"MET2/ADE3/MIS1/MET1/MET3/MRI1",6
"GO:0050793","BP","GO:0050793","regulation of developmental process","6/504","51/5319",0.352795001179017,0.999990112608852,0.938107374426833,"PTP2/GIC2/SMK1/STB1/PHO84/FUS2",6
"GO:0000073","BP","GO:0000073","mitotic spindle pole body separation","2/504","13/5319",0.352903965798255,0.999990112608852,0.938107374426833,"CDC28/CLB5",2
"GO:0006734","BP","GO:0006734","NADH metabolic process","2/504","13/5319",0.352903965798255,0.999990112608852,0.938107374426833,"NDI1/ADH2",2
"GO:0006817","BP","GO:0006817","phosphate ion transport","2/504","13/5319",0.352903965798255,0.999990112608852,0.938107374426833,"PHO89/PHO84",2
"GO:0030031","BP","GO:0030031","cell projection assembly","2/504","13/5319",0.352903965798255,0.999990112608852,0.938107374426833,"STE2/FUS2",2
"GO:0035023","BP","GO:0035023","regulation of Rho protein signal transduction","2/504","13/5319",0.352903965798255,0.999990112608852,0.938107374426833,"BUD3/FUS2",2
"GO:0110100","BP","GO:0110100","spindle pole body separation","2/504","13/5319",0.352903965798255,0.999990112608852,0.938107374426833,"CDC28/CLB5",2
"GO:1900429","BP","GO:1900429","negative regulation of filamentous growth of a population of unicellular organisms","2/504","13/5319",0.352903965798255,0.999990112608852,0.938107374426833,"IME4/SIP4",2
"GO:1905047","BP","GO:1905047","mitotic spindle pole body organization","2/504","13/5319",0.352903965798255,0.999990112608852,0.938107374426833,"CDC28/CLB5",2
"GO:2000765","BP","GO:2000765","regulation of cytoplasmic translation","2/504","13/5319",0.352903965798255,0.999990112608852,0.938107374426833,"TMA108/DPH5",2
"GO:0051656","BP","GO:0051656","establishment of organelle localization","14/504","131/5319",0.358377548580232,0.999990112608852,0.938107374426833,"TOP1/RPS3/NUP49/SAR1/DAM1/RIX1/TUB2/RRS1/CDC28/RLI1/NOG2/SLX9/SRM1/BIM1",14
"GO:0000183","BP","GO:0000183","chromatin silencing at rDNA","4/504","32/5319",0.360109811356971,0.999990112608852,0.938107374426833,"SPT10/TOP1/NNT1/SPT21",4
"GO:0000184","BP","GO:0000184","nuclear-transcribed mRNA catabolic process, nonsense-mediated decay","4/504","32/5319",0.360109811356971,0.999990112608852,0.938107374426833,"HRP1/XRN1/SKI2/RRP42",4
"GO:0006096","BP","GO:0006096","glycolytic process","4/504","32/5319",0.360109811356971,0.999990112608852,0.938107374426833,"PDB1/GCR2/PFK27/TYE7",4
"GO:0006757","BP","GO:0006757","ATP generation from ADP","4/504","32/5319",0.360109811356971,0.999990112608852,0.938107374426833,"PDB1/GCR2/PFK27/TYE7",4
"GO:0042866","BP","GO:0042866","pyruvate biosynthetic process","4/504","32/5319",0.360109811356971,0.999990112608852,0.938107374426833,"PDB1/GCR2/PFK27/TYE7",4
"GO:0046785","BP","GO:0046785","microtubule polymerization","4/504","32/5319",0.360109811356971,0.999990112608852,0.938107374426833,"DAM1/SPC25/SPC110/BIM1",4
"GO:0070507","BP","GO:0070507","regulation of microtubule cytoskeleton organization","4/504","32/5319",0.360109811356971,0.999990112608852,0.938107374426833,"DAM1/CDC28/BIM1/CLB5",4
"GO:2000242","BP","GO:2000242","negative regulation of reproductive process","4/504","32/5319",0.360109811356971,0.999990112608852,0.938107374426833,"ZIP1/FPR3/CDC28/PPH3",4
"GO:0046165","BP","GO:0046165","alcohol biosynthetic process","7/504","62/5319",0.372214263019646,0.999990112608852,0.938107374426833,"ADH2/KCS1/ERG1/SRT1/ERG13/ERG7/ARO10",7
"GO:0072522","BP","GO:0072522","purine-containing compound biosynthetic process","11/504","102/5319",0.372342888488505,0.999990112608852,0.938107374426833,"CAB4/ADE17/PDB1/ADE3/MIS1/GCR2/PDX1/PFK27/ISN1/TYE7/ACS1",11
"GO:0044270","BP","GO:0044270","cellular nitrogen compound catabolic process","23/504","224/5319",0.373222168948215,0.999990112608852,0.938107374426833,"DUR3/NRD1/HRP1/YHB1/PAT1/PDE1/XRN1/PDB1/DUT1/SKI2/AIR1/GCR2/SAE2/NAB3/RNH202/RRP42/PFK27/PAB1/TYE7/HAM1/ARO10/SPO11/HNT2",23
"GO:0006415","BP","GO:0006415","translational termination","3/504","23/5319",0.374051069362982,0.999990112608852,0.938107374426833,"MRF1/RLI1/PTH4",3
"GO:0000722","BP","GO:0000722","telomere maintenance via recombination","4/504","33/5319",0.382467731368776,0.999990112608852,0.938107374426833,"RAD59/RAD52/RFA1/RFA3",4
"GO:0017148","BP","GO:0017148","negative regulation of translation","4/504","33/5319",0.382467731368776,0.999990112608852,0.938107374426833,"ASC1/PAT1/XRN1/PUF6",4
"GO:0032886","BP","GO:0032886","regulation of microtubule-based process","4/504","33/5319",0.382467731368776,0.999990112608852,0.938107374426833,"DAM1/CDC28/BIM1/CLB5",4
"GO:0042326","BP","GO:0042326","negative regulation of phosphorylation","4/504","33/5319",0.382467731368776,0.999990112608852,0.938107374426833,"PTP2/PDE1/RAD53/FUS3",4
"GO:0010570","BP","GO:0010570","regulation of filamentous growth","5/504","43/5319",0.386270452812241,0.999990112608852,0.938107374426833,"IME4/SIP4/TEC1/CDC28/MIG1",5
"GO:0043628","BP","GO:0043628","ncRNA 3'-end processing","5/504","43/5319",0.386270452812241,0.999990112608852,0.938107374426833,"NRD1/RPS0A/CBF5/NAB3/RRP42",5
"GO:0090329","BP","GO:0090329","regulation of DNA-dependent DNA replication","5/504","43/5319",0.386270452812241,0.999990112608852,0.938107374426833,"RIX1/TOP2/IPI3/CDC28/IPI1",5
"GO:0046496","BP","GO:0046496","nicotinamide nucleotide metabolic process","9/504","83/5319",0.387216076211935,0.999990112608852,0.938107374426833,"NDI1/ADH2/ALD6/PDB1/GCR2/PFK27/TYE7/NRK1/ALD4",9
"GO:0070887","BP","GO:0070887","cellular response to chemical stimulus","37/504","370/5319",0.387847002982932,0.999990112608852,0.938107374426833,"STE3/SIP4/MF(ALPHA)1/XBP1/YHB1/PMT4/ASC1/HAP2/ATH1/SMK1/UGA2/PDE1/ADR1/SOD1/TMA19/PDR1/CSN9/GRX8/ECM4/USV1/FAR7/BAR1/MIG1/KAR4/HSP12/EFG1/DDR48/GIM3/FUS3/PPH3/KRE5/STE2/HSP31/GAL1/AFB1/PMP3/MFA1",37
"GO:0009896","BP","GO:0009896","positive regulation of catabolic process","6/504","53/5319",0.387883075880931,0.999990112608852,0.938107374426833,"ADR1/XRN1/PUT3/CDC28/TYE7/PCL1",6
"GO:0032392","BP","GO:0032392","DNA geometric change","6/504","53/5319",0.387883075880931,0.999990112608852,0.938107374426833,"CDC45/RAD59/RAD52/RFA1/PSF1/RFA3",6
"GO:0006490","BP","GO:0006490","oligosaccharide-lipid intermediate biosynthetic process","2/504","14/5319",0.388300132176259,0.999990112608852,0.938107374426833,"ALG3/ALG7",2
"GO:0006521","BP","GO:0006521","regulation of cellular amino acid metabolic process","2/504","14/5319",0.388300132176259,0.999990112608852,0.938107374426833,"PUT3/MET32",2
"GO:0006526","BP","GO:0006526","arginine biosynthetic process","2/504","14/5319",0.388300132176259,0.999990112608852,0.938107374426833,"CPA1/ORT1",2
"GO:0006639","BP","GO:0006639","acylglycerol metabolic process","2/504","14/5319",0.388300132176259,0.999990112608852,0.938107374426833,"GUT1/CDC28",2
"GO:0006641","BP","GO:0006641","triglyceride metabolic process","2/504","14/5319",0.388300132176259,0.999990112608852,0.938107374426833,"GUT1/CDC28",2
"GO:0010676","BP","GO:0010676","positive regulation of cellular carbohydrate metabolic process","2/504","14/5319",0.388300132176259,0.999990112608852,0.938107374426833,"SIP4/CDC28",2
"GO:0031113","BP","GO:0031113","regulation of microtubule polymerization","2/504","14/5319",0.388300132176259,0.999990112608852,0.938107374426833,"DAM1/BIM1",2
"GO:0033238","BP","GO:0033238","regulation of cellular amine metabolic process","2/504","14/5319",0.388300132176259,0.999990112608852,0.938107374426833,"PUT3/MET32",2
"GO:0044247","BP","GO:0044247","cellular polysaccharide catabolic process","2/504","14/5319",0.388300132176259,0.999990112608852,0.938107374426833,"DSE4/CDC28",2
"GO:0045926","BP","GO:0045926","negative regulation of growth","2/504","14/5319",0.388300132176259,0.999990112608852,0.938107374426833,"IME4/SIP4",2
"GO:0046365","BP","GO:0046365","monosaccharide catabolic process","2/504","14/5319",0.388300132176259,0.999990112608852,0.938107374426833,"GAL10/GAL1",2
"GO:0060258","BP","GO:0060258","negative regulation of filamentous growth","2/504","14/5319",0.388300132176259,0.999990112608852,0.938107374426833,"IME4/SIP4",2
"GO:1900402","BP","GO:1900402","regulation of carbohydrate metabolic process by regulation of transcription from RNA polymerase II promoter","2/504","14/5319",0.388300132176259,0.999990112608852,0.938107374426833,"SIP4/GCR2",2
"GO:0007097","BP","GO:0007097","nuclear migration","3/504","24/5319",0.400721224791298,0.999990112608852,0.938107374426833,"TOP1/TUB2/BIM1",3
"GO:0046777","BP","GO:0046777","protein autophosphorylation","3/504","24/5319",0.400721224791298,0.999990112608852,0.938107374426833,"SMK1/GIN4/FUS3",3
"GO:0051647","BP","GO:0051647","nucleus localization","3/504","24/5319",0.400721224791298,0.999990112608852,0.938107374426833,"TOP1/TUB2/BIM1",3
"GO:0019362","BP","GO:0019362","pyridine nucleotide metabolic process","9/504","84/5319",0.401218061958887,0.999990112608852,0.938107374426833,"NDI1/ADH2/ALD6/PDB1/GCR2/PFK27/TYE7/NRK1/ALD4",9
"GO:0007117","BP","GO:0007117","budding cell bud growth","4/504","34/5319",0.404735136910611,0.999990112608852,0.938107374426833,"GIN4/CDC28/BUD6/TPM2",4
"GO:0009651","BP","GO:0009651","response to salt stress","4/504","34/5319",0.404735136910611,0.999990112608852,0.938107374426833,"ALD6/HAL9/MCK1/USV1",4
"GO:0030466","BP","GO:0030466","chromatin silencing at silent mating-type cassette","6/504","54/5319",0.405438209602095,0.999990112608852,0.938107374426833,"SPT10/POL30/DIA2/NUP84/SPT21/MCM10",6
"GO:0009132","BP","GO:0009132","nucleoside diphosphate metabolic process","5/504","44/5319",0.405770421315741,0.999990112608852,0.938107374426833,"PDB1/GCR2/CDC8/PFK27/TYE7",5
"GO:0006164","BP","GO:0006164","purine nucleotide biosynthetic process","10/504","95/5319",0.412597589532333,0.999990112608852,0.938107374426833,"CAB4/ADE17/PDB1/ADE3/MIS1/GCR2/PDX1/PFK27/TYE7/ACS1",10
"GO:0072524","BP","GO:0072524","pyridine-containing compound metabolic process","10/504","95/5319",0.412597589532333,0.999990112608852,0.938107374426833,"NDI1/ADH2/ALD6/PDB1/GCR2/PFK27/ISN1/TYE7/NRK1/ALD4",10
"GO:0034655","BP","GO:0034655","nucleobase-containing compound catabolic process","20/504","198/5319",0.415860278824895,0.999990112608852,0.938107374426833,"NRD1/HRP1/PAT1/PDE1/XRN1/PDB1/DUT1/SKI2/AIR1/GCR2/SAE2/NAB3/RNH202/RRP42/PFK27/PAB1/TYE7/HAM1/SPO11/HNT2",20
"GO:0043543","BP","GO:0043543","protein acylation","8/504","75/5319",0.417865340810201,0.999990112608852,0.938107374426833,"SPT10/YNG1/ERF2/HAT2/NAT5/SAS2/SGF29/ACS1",8
"GO:0006342","BP","GO:0006342","chromatin silencing","16/504","157/5319",0.418168150897812,0.999990112608852,0.938107374426833,"SPT10/TOP1/CDC45/POL30/ADR1/YKU80/HDA1/DIA2/NUP84/NNT1/HAT2/SAS2/DPB4/SGF29/SPT21/MCM10",16
"GO:0045814","BP","GO:0045814","negative regulation of gene expression, epigenetic","16/504","157/5319",0.418168150897812,0.999990112608852,0.938107374426833,"SPT10/TOP1/CDC45/POL30/ADR1/YKU80/HDA1/DIA2/NUP84/NNT1/HAT2/SAS2/DPB4/SGF29/SPT21/MCM10",16
"GO:0031670","BP","GO:0031670","cellular response to nutrient","7/504","65/5319",0.420464078304892,0.999990112608852,0.938107374426833,"SIP4/HAP2/ADR1/PDR1/USV1/MIG1/GAL1",7
"GO:0055086","BP","GO:0055086","nucleobase-containing small molecule metabolic process","29/504","292/5319",0.422742539915231,0.999990112608852,0.938107374426833,"NDI1/RNR2/ADH2/CPA1/PDE1/RNR1/CAB4/ADE17/ALD6/RAD53/PDB1/ADE3/DUT1/MIS1/GCR2/PDX1/CDC8/PFK27/PMI40/ISN1/CDC21/TYE7/DCD1/NRK1/ALD4/HAM1/KRE5/ACS1/HNT2",29
"GO:0000056","BP","GO:0000056","ribosomal small subunit export from nucleus","2/504","15/5319",0.422811971799108,0.999990112608852,0.938107374426833,"RPS3/SLX9",2
"GO:0006113","BP","GO:0006113","fermentation","2/504","15/5319",0.422811971799108,0.999990112608852,0.938107374426833,"ATF1/ACS1",2
"GO:0006638","BP","GO:0006638","neutral lipid metabolic process","2/504","15/5319",0.422811971799108,0.999990112608852,0.938107374426833,"GUT1/CDC28",2
"GO:0006835","BP","GO:0006835","dicarboxylic acid transport","2/504","15/5319",0.422811971799108,0.999990112608852,0.938107374426833,"TNA1/ODC2",2
"GO:0009314","BP","GO:0009314","response to radiation","2/504","15/5319",0.422811971799108,0.999990112608852,0.938107374426833,"DMC1/RAD55",2
"GO:0010525","BP","GO:0010525","regulation of transposition, RNA-mediated","2/504","15/5319",0.422811971799108,0.999990112608852,0.938107374426833,"TEC1/FUS3",2
"GO:0030030","BP","GO:0030030","cell projection organization","2/504","15/5319",0.422811971799108,0.999990112608852,0.938107374426833,"STE2/FUS2",2
"GO:0034087","BP","GO:0034087","establishment of mitotic sister chromatid cohesion","2/504","15/5319",0.422811971799108,0.999990112608852,0.938107374426833,"MCD1/POL30",2
"GO:0070828","BP","GO:0070828","heterochromatin organization","2/504","15/5319",0.422811971799108,0.999990112608852,0.938107374426833,"DPB4/SGF29",2
"GO:0071804","BP","GO:0071804","cellular potassium ion transport","2/504","15/5319",0.422811971799108,0.999990112608852,0.938107374426833,"VNX1/QDR2",2
"GO:0071805","BP","GO:0071805","potassium ion transmembrane transport","2/504","15/5319",0.422811971799108,0.999990112608852,0.938107374426833,"VNX1/QDR2",2
"GO:0097305","BP","GO:0097305","response to alcohol","2/504","15/5319",0.422811971799108,0.999990112608852,0.938107374426833,"ATH1/ADR1",2
"GO:0098787","BP","GO:0098787","mRNA cleavage involved in mRNA processing","2/504","15/5319",0.422811971799108,0.999990112608852,0.938107374426833,"HRP1/SSU72",2
"GO:0098789","BP","GO:0098789","pre-mRNA cleavage required for polyadenylation","2/504","15/5319",0.422811971799108,0.999990112608852,0.938107374426833,"HRP1/SSU72",2
"GO:1901678","BP","GO:1901678","iron coordination entity transport","2/504","15/5319",0.422811971799108,0.999990112608852,0.938107374426833,"ARN1/FRE3",2
"GO:1902806","BP","GO:1902806","regulation of cell cycle G1/S phase transition","2/504","15/5319",0.422811971799108,0.999990112608852,0.938107374426833,"CDC45/XRN1",2
"GO:1990414","BP","GO:1990414","replication-born double-strand break repair via sister chromatid exchange","2/504","15/5319",0.422811971799108,0.999990112608852,0.938107374426833,"MCD1/ECM11",2
"GO:2000045","BP","GO:2000045","regulation of G1/S transition of mitotic cell cycle","2/504","15/5319",0.422811971799108,0.999990112608852,0.938107374426833,"CDC45/XRN1",2
"GO:0048585","BP","GO:0048585","negative regulation of response to stimulus","6/504","55/5319",0.422954760611785,0.999990112608852,0.938107374426833,"PTP2/ASC1/PDE1/CDC28/FUS3/PPH3",6
"GO:0034248","BP","GO:0034248","regulation of cellular amide metabolic process","14/504","137/5319",0.424536499816097,0.999990112608852,0.938107374426833,"ASC1/TMA108/PAT1/XRN1/RPS2/DPH5/SKI2/MTQ2/PAB1/RLI1/PUF6/MTQ1/PTH4/STM1",14
"GO:0000041","BP","GO:0000041","transition metal ion transport","5/504","45/5319",0.425191280942279,0.999990112608852,0.938107374426833,"FRE3/YKE4/PHO84/QDR2/FET4",5
"GO:0009968","BP","GO:0009968","negative regulation of signal transduction","5/504","45/5319",0.425191280942279,0.999990112608852,0.938107374426833,"PTP2/ASC1/PDE1/FUS3/PPH3",5
"GO:0023057","BP","GO:0023057","negative regulation of signaling","5/504","45/5319",0.425191280942279,0.999990112608852,0.938107374426833,"PTP2/ASC1/PDE1/FUS3/PPH3",5
"GO:0043144","BP","GO:0043144","snoRNA processing","5/504","45/5319",0.425191280942279,0.999990112608852,0.938107374426833,"NRD1/XRN1/CBF5/NAB3/RRP42",5
"GO:0031109","BP","GO:0031109","microtubule polymerization or depolymerization","4/504","35/5319",0.426846921374256,0.999990112608852,0.938107374426833,"DAM1/SPC25/SPC110/BIM1",4
"GO:0000272","BP","GO:0000272","polysaccharide catabolic process","3/504","25/5319",0.427063068751812,0.999990112608852,0.938107374426833,"DSE4/CDC28/PGU1",3
"GO:0010565","BP","GO:0010565","regulation of cellular ketone metabolic process","3/504","25/5319",0.427063068751812,0.999990112608852,0.938107374426833,"ADR1/PUT3/MET32",3
"GO:0019439","BP","GO:0019439","aromatic compound catabolic process","22/504","220/5319",0.427717505940636,0.999990112608852,0.938107374426833,"NRD1/HRP1/BNA3/PAT1/PDE1/XRN1/PDB1/DUT1/SKI2/AIR1/GCR2/SAE2/NAB3/RNH202/RRP42/PFK27/PAB1/TYE7/HAM1/ARO10/SPO11/HNT2",22
"GO:0032984","BP","GO:0032984","protein-containing complex disassembly","9/504","86/5319",0.429236091289257,0.999990112608852,0.938107374426833,"SSU72/MRF1/CAP2/HMT1/DIA2/CAP1/RLI1/PTH4/BIM1",9
"GO:0055085","BP","GO:0055085","transmembrane transport","43/504","439/5319",0.431607411075939,0.999990112608852,0.938107374426833,"STL1/HXT4/DUR3/JEN1/QDR3/HNM1/HSP10/PUT4/ARN1/ITR2/SAM3/SSC1/GIT1/PEX21/MCH5/HUT1/PXA1/SRP72/TNA1/HXT14/VNX1/ATM1/UGA4/YCT1/ORT1/DAL5/YKE4/RIM2/PEX13/PHO89/PHO84/QDR2/FEN2/SSU1/SSS1/FET4/PET8/ODC2/SRP68/ENA5/PDR12/HXT15/CRC1",43
"GO:0044255","BP","GO:0044255","cellular lipid metabolic process","31/504","314/5319",0.43191185344832,0.999990112608852,0.938107374426833,"CKI1/TEP1/UPS2/PLB1/GUT1/SAY1/APP1/ERG1/ADR1/SRT1/FAS1/DPL1/ERG13/POX1/FOX2/GAA1/ERG7/ALG3/CDC28/CHO2/GEP4/ALG7/MCD4/FMP30/PPT2/YAT1/PDH1/CIT3/ICL2/CAT2/CRC1",31
"GO:0051129","BP","GO:0051129","negative regulation of cellular component organization","15/504","148/5319",0.431996283970888,0.999990112608852,0.938107374426833,"ZIP1/FPR3/ADR1/HDA1/PIN3/GAC1/RAD61/CAP2/HMT1/HOF1/CDC28/CAP1/PPH3/BIM1/PFY1",15
"GO:0010639","BP","GO:0010639","negative regulation of organelle organization","14/504","138/5319",0.435628912044405,0.999990112608852,0.938107374426833,"ZIP1/FPR3/ADR1/HDA1/PIN3/GAC1/RAD61/CAP2/HOF1/CDC28/CAP1/PPH3/BIM1/PFY1",14
"GO:0006473","BP","GO:0006473","protein acetylation","7/504","66/5319",0.436501083621526,0.999990112608852,0.938107374426833,"SPT10/YNG1/HAT2/NAT5/SAS2/SGF29/ACS1",7
"GO:0009142","BP","GO:0009142","nucleoside triphosphate biosynthetic process","7/504","66/5319",0.436501083621526,0.999990112608852,0.938107374426833,"RAD53/PDB1/GCR2/CDC8/PFK27/CDC21/TYE7",7
"GO:0006865","BP","GO:0006865","amino acid transport","6/504","56/5319",0.440400100718813,0.999990112608852,0.938107374426833,"HNM1/PUT4/SAM3/UGA4/YCT1/ORT1",6
"GO:0006812","BP","GO:0006812","cation transport","20/504","201/5319",0.443591919073198,0.999990112608852,0.938107374426833,"YLH47/DUR3/HNM1/PUT4/SAM3/FRE3/RSB1/VNX1/UGA4/YCT1/ORT1/YKE4/RIM2/PHO89/PHO84/QDR2/FET4/ENA5/PMP3/CRC1",20
"GO:0010648","BP","GO:0010648","negative regulation of cell communication","5/504","46/5319",0.444490083222459,0.999990112608852,0.938107374426833,"PTP2/ASC1/PDE1/FUS3/PPH3",5
"GO:0034637","BP","GO:0034637","cellular carbohydrate biosynthetic process","8/504","77/5319",0.447664024281932,0.999990112608852,0.938107374426833,"GAS4/GAC1/GAS5/GAS3/KNH1/CWH41/KRE5/GAS2",8
"GO:0034249","BP","GO:0034249","negative regulation of cellular amide metabolic process","4/504","36/5319",0.448743195448068,0.999990112608852,0.938107374426833,"ASC1/PAT1/XRN1/PUF6",4
"GO:0040029","BP","GO:0040029","regulation of gene expression, epigenetic","16/504","160/5319",0.449230194481137,0.999990112608852,0.938107374426833,"SPT10/TOP1/CDC45/POL30/ADR1/YKU80/HDA1/DIA2/NUP84/NNT1/HAT2/SAS2/DPB4/SGF29/SPT21/MCM10",16
