"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0071310","GO:0071310","cellular response to organic substance","30/641","138/3901",0.0588787252618277,0.431656912195608,0.396010283243097,"STE3/CSN9/RRI1/PDE1/PTC1/GRR1/GCN4/BAR1/EDE1/SLT2/RGA1/ROD1/ISW2/YPK1/PLP2/FAR11/ASI1/AGA2/BCK1/PSY2/DSE1/CRZ1/YHB1/EFG1/FAR1/UME6/UBC4/SAG1/ADR1/STE2",30
"GO:0000282","GO:0000282","cellular bud site selection","10/641","36/3901",0.0592974289765509,0.432075778213282,0.396394558915775,"CHS5/BUD4/SPA2/BUD5/BUD2/AXL2/VRP1/RSR1/AXL1/PAN1",10
"GO:0018105","GO:0018105","peptidyl-serine phosphorylation","10/641","36/3901",0.0592974289765509,0.432075778213282,0.396394558915775,"ELM1/RIM15/CBK1/SAK1/MEK1/CDC7/DBF2/YPK1/RCK2/TDA1",10
"GO:0006165","GO:0006165","nucleoside diphosphate phosphorylation","6/641","18/3901",0.0611204624013847,0.440589960411505,0.404205632035747,"FBA1/PFK1/ENO2/TYE7/GPM1/RAP1",6
"GO:0009062","GO:0009062","fatty acid catabolic process","6/641","18/3901",0.0611204624013847,0.440589960411505,0.404205632035747,"ANT1/EHD3/PDH1/AIM45/CIT3/ADR1",6
"GO:0032465","GO:0032465","regulation of cytokinesis","6/641","18/3901",0.0611204624013847,0.440589960411505,0.404205632035747,"CDC14/EDE1/SLT2/DBF2/REF2/VRP1",6
"GO:0001085","GO:0001085","RNA polymerase II transcription factor binding","11/641","41/3901",0.0616639486886122,0.440589960411505,0.404205632035747,"GAL80/GAT2/MET28/GAL4/ASH1/MOT3/CUP9/TAF6/RAP1/ADR1/PGD1",11
"GO:0009653","GO:0009653","anatomical structure morphogenesis","33/641","155/3901",0.0633129591671802,0.440589960411505,0.404205632035747,"OSW5/GIC2/CWP1/ELM1/IME1/CHS5/RSP5/LRG1/SWF1/PSD1/EMI1/SPA2/CDC7/CNM67/SPO75/SET2/SHE10/SSP2/HHT1/SPS4/SPR3/TEP1/DTR1/DIT2/MDS3/FUS2/DIT1/IME4/AQY1/FMP45/RRT8/GIP1/QDR3",33
"GO:0048856","GO:0048856","anatomical structure development","33/641","155/3901",0.0633129591671802,0.440589960411505,0.404205632035747,"OSW5/GIC2/CWP1/ELM1/IME1/CHS5/RSP5/LRG1/SWF1/PSD1/EMI1/SPA2/CDC7/CNM67/SPO75/SET2/SHE10/SSP2/HHT1/SPS4/SPR3/TEP1/DTR1/DIT2/MDS3/FUS2/DIT1/IME4/AQY1/FMP45/RRT8/GIP1/QDR3",33
"GO:0015849","GO:0015849","organic acid transport","17/641","71/3901",0.0639689179043461,0.440589960411505,0.404205632035747,"VHT1/YCT1/VBA2/BTN2/YPQ2/ERS1/ATG22/FEN2/AVT2/AGC1/GAP1/OAC1/AVT3/YHM2/DAL5/JEN1/DIP5",17
"GO:0000131","GO:0000131","incipient cellular bud site","13/641","51/3901",0.0641540229634092,0.440589960411505,0.404205632035747,"GIC2/CRH1/CBK1/BEM3/LRG1/SPA2/BUD5/BUD2/SEC3/AXL2/VRP1/PCL2/MYO1",13
"GO:0000780","GO:0000780","condensed nuclear chromosome, centromeric region","13/641","51/3901",0.0641540229634092,0.440589960411505,0.404205632035747,"CBF2/OKP1/NUF2/AME1/NSL1/CEP3/REC8/BUB1/SPC25/MTW1/CIN8/MPS1/MAD2",13
"GO:1901615","GO:1901615","organic hydroxy compound metabolic process","23/641","102/3901",0.0641878374553391,0.440589960411505,0.404205632035747,"GLO4/OSH7/YAT2/RSP5/SNO3/FMP30/RRI1/DAK1/ADH1/SFA1/NUS1/RKI1/RER2/MOT3/CYB5/SRT1/HMG1/YAT1/ALD5/YIG1/UME6/ERG8/ADR1",23
"GO:0044283","GO:0044283","small molecule biosynthetic process","60/641","304/3901",0.0642209755209633,0.440589960411505,0.404205632035747,"FAS2/MDH2/ACC1/URA2/ARO8/HIS1/ALT1/FBA1/HOM2/RSP5/CEM1/CIT1/SPE2/LEU3/SNO3/FAS1/CTR86/RRI1/PDE1/PYC2/APT1/TDA10/ADH1/HOM3/PFK1/GCN4/ARG8/MRI1/SFA1/ENO2/MET28/NUS1/RKI1/RER2/TYE7/ILV2/MOT3/GPM1/PLP2/MMF1/SNF1/SRT1/RAP1/ARO9/HMG1/PUT1/CAT8/ABZ1/MGA2/PPT2/STR3/ILV5/ALD5/YIG1/TSA1/RIB1/UME6/ERG8/FAU1/VID24",60
"GO:0016054","GO:0016054","organic acid catabolic process","16/641","66/3901",0.0644371573749777,0.440589960411505,0.404205632035747,"ANT1/EHD3/ALT1/JLP1/PDH1/ADH1/SFA1/AIM45/UGA1/GDH2/ARO9/PUT1/GCV2/ASP1/CIT3/ADR1",16
"GO:0006409","GO:0006409","tRNA export from nucleus","5/641","14/3901",0.0651650736706762,0.440589960411505,0.404205632035747,"RSP5/SOL1/UTP22/LOS1/TEF2",5
"GO:0009082","GO:0009082","branched-chain amino acid biosynthetic process","5/641","14/3901",0.0651650736706762,0.440589960411505,0.404205632035747,"HOM2/LEU3/ILV2/MMF1/ILV5",5
"GO:0015926","GO:0015926","glucosidase activity","5/641","14/3901",0.0651650736706762,0.440589960411505,0.404205632035747,"ACF2/SCW11/DSE2/SCW4/DSE4",5
"GO:0071431","GO:0071431","tRNA-containing ribonucleoprotein complex export from nucleus","5/641","14/3901",0.0651650736706762,0.440589960411505,0.404205632035747,"RSP5/SOL1/UTP22/LOS1/TEF2",5
"GO:0015295","GO:0015295","solute:proton symporter activity","4/641","10/3901",0.0664585168875208,0.440589960411505,0.404205632035747,"HXT15/ITR2/HXT4/JEN1",4
"GO:0016722","GO:0016722","oxidoreductase activity, oxidizing metal ions","4/641","10/3901",0.0664585168875208,0.440589960411505,0.404205632035747,"FET5/CIR2/YFH1/FET3",4
"GO:0031310","GO:0031310","intrinsic component of vacuolar membrane","4/641","10/3901",0.0664585168875208,0.440589960411505,0.404205632035747,"MCH2/YPQ2/ATG22/MCH5",4
"GO:0031578","GO:0031578","mitotic spindle orientation checkpoint","4/641","10/3901",0.0664585168875208,0.440589960411505,0.404205632035747,"BUD2/DMA2/SPC72/TEM1",4
"GO:0033567","GO:0033567","DNA replication, Okazaki fragment processing","4/641","10/3901",0.0664585168875208,0.440589960411505,0.404205632035747,"MGS1/CDC9/POL32/RNH1",4
"GO:0034501","GO:0034501","protein localization to kinetochore","4/641","10/3901",0.0664585168875208,0.440589960411505,0.404205632035747,"AME1/BUB1/MTW1/MPS1",4
"GO:0045292","GO:0045292","mRNA cis splicing, via spliceosome","4/641","10/3901",0.0664585168875208,0.440589960411505,0.404205632035747,"CWC24/PRP42/PRP39/CWC2",4
"GO:0051090","GO:0051090","regulation of DNA-binding transcription factor activity","4/641","10/3901",0.0664585168875208,0.440589960411505,0.404205632035747,"GAL80/PCL5/SLT2/TAF6",4
"GO:0051193","GO:0051193","regulation of cofactor metabolic process","4/641","10/3901",0.0664585168875208,0.440589960411505,0.404205632035747,"RSP5/TYE7/GPM1/RAP1",4
"GO:0070987","GO:0070987","error-free translesion synthesis","4/641","10/3901",0.0664585168875208,0.440589960411505,0.404205632035747,"POL30/RAD5/CSM2/SHU2",4
"GO:0120036","GO:0120036","plasma membrane bounded cell projection organization","4/641","10/3901",0.0664585168875208,0.440589960411505,0.404205632035747,"RSP5/SPA2/CDC14/FUS2",4
"GO:0031577","GO:0031577","spindle checkpoint","9/641","32/3901",0.0668910362611549,0.440589960411505,0.404205632035747,"CEP3/BUD2/BUB1/DMA2/SPC72/CDC20/MPS1/MAD2/TEM1",9
"GO:0040020","GO:0040020","regulation of meiotic nuclear division","9/641","32/3901",0.0668910362611549,0.440589960411505,0.404205632035747,"ZIP1/IME1/MEK1/CDC7/SET2/CDC20/PSY2/RCK2/RME1",9
"GO:0045841","GO:0045841","negative regulation of mitotic metaphase/anaphase transition","9/641","32/3901",0.0668910362611549,0.440589960411505,0.404205632035747,"CEP3/BUD2/BUB1/DMA2/SPC72/CDC20/MPS1/MAD2/TEM1",9
"GO:0071174","GO:0071174","mitotic spindle checkpoint","9/641","32/3901",0.0668910362611549,0.440589960411505,0.404205632035747,"CEP3/BUD2/BUB1/DMA2/SPC72/CDC20/MPS1/MAD2/TEM1",9
"GO:1902100","GO:1902100","negative regulation of metaphase/anaphase transition of cell cycle","9/641","32/3901",0.0668910362611549,0.440589960411505,0.404205632035747,"CEP3/BUD2/BUB1/DMA2/SPC72/CDC20/MPS1/MAD2/TEM1",9
"GO:1905819","GO:1905819","negative regulation of chromosome separation","9/641","32/3901",0.0668910362611549,0.440589960411505,0.404205632035747,"CEP3/BUD2/BUB1/DMA2/SPC72/CDC20/MPS1/MAD2/TEM1",9
"GO:2000816","GO:2000816","negative regulation of mitotic sister chromatid separation","9/641","32/3901",0.0668910362611549,0.440589960411505,0.404205632035747,"CEP3/BUD2/BUB1/DMA2/SPC72/CDC20/MPS1/MAD2/TEM1",9
"GO:0007163","GO:0007163","establishment or maintenance of cell polarity","21/641","92/3901",0.066918056748693,0.440589960411505,0.404205632035747,"GIC2/OSH7/CBK1/CHS5/BEM3/SWF1/BUD4/SPA2/BUD5/CIK1/BUD2/RGA1/DMA2/BCK1/AXL2/VRP1/RSR1/PCL2/AXL1/PAN1/VHS2",21
"GO:0030154","GO:0030154","cell differentiation","33/641","156/3901",0.0682361721550897,0.448034207282045,0.4110351260817,"SWI5/HMLALPHA2/MATALPHA1/OSW5/CWP1/GAT2/IME1/CHS5/LRG1/SWF1/EMI1/CNM67/SPO75/SET2/SHE10/SSP2/HHT1/SPS4/SPR3/TEP1/ASH1/DTR1/DIT2/MDS3/REB1/CEF1/DIT1/IME4/AQY1/FMP45/RRT8/GIP1/QDR3",33
"GO:0009135","GO:0009135","purine nucleoside diphosphate metabolic process","7/641","23/3901",0.0697490397014595,0.449856082304586,0.412706548971791,"FBA1/ADH1/PFK1/ENO2/TYE7/GPM1/RAP1",7
"GO:0009179","GO:0009179","purine ribonucleoside diphosphate metabolic process","7/641","23/3901",0.0697490397014595,0.449856082304586,0.412706548971791,"FBA1/ADH1/PFK1/ENO2/TYE7/GPM1/RAP1",7
"GO:0009185","GO:0009185","ribonucleoside diphosphate metabolic process","7/641","23/3901",0.0697490397014595,0.449856082304586,0.412706548971791,"FBA1/ADH1/PFK1/ENO2/TYE7/GPM1/RAP1",7
"GO:0032156","GO:0032156","septin cytoskeleton","7/641","23/3901",0.0697490397014595,0.449856082304586,0.412706548971791,"HOF1/ELM1/BUD4/SPR3/RGA1/DMA2/AXL2",7
"GO:0070592","GO:0070592","cell wall polysaccharide biosynthetic process","7/641","23/3901",0.0697490397014595,0.449856082304586,0.412706548971791,"GAS1/LRG1/CHS2/CHS1/GFA1/CRZ1/PCM1",7
"GO:0000287","GO:0000287","magnesium ion binding","10/641","37/3901",0.0698312161234315,0.449856082304586,0.412706548971791,"FAS2/HIS1/PGM2/CDC123/ENO2/ILV2/PPT2/THG1/PCM1/RNH1",10
"GO:0018209","GO:0018209","peptidyl-serine modification","10/641","37/3901",0.0698312161234315,0.449856082304586,0.412706548971791,"ELM1/RIM15/CBK1/SAK1/MEK1/CDC7/DBF2/YPK1/RCK2/TDA1",10
"GO:0006066","GO:0006066","alcohol metabolic process","18/641","77/3901",0.0705419986385535,0.453213378349846,0.415786596389663,"YAT2/RSP5/FMP30/RRI1/DAK1/ADH1/SFA1/NUS1/RER2/MOT3/SRT1/HMG1/YAT1/ALD5/YIG1/UME6/ERG8/ADR1",18
"GO:0006865","GO:0006865","amino acid transport","11/641","42/3901",0.0717106624972139,0.45703595564891,0.419293501703008,"YCT1/VBA2/BTN2/YPQ2/ERS1/ATG22/AVT2/AGC1/GAP1/AVT3/DIP5",11
"GO:0007031","GO:0007031","peroxisome organization","11/641","42/3901",0.0717106624972139,0.45703595564891,0.419293501703008,"ANT1/MDH2/RPN11/LPX1/FIS1/PEX6/GPD1/MDV1/PEX8/INP2/ADR1",11
"GO:0071470","GO:0071470","cellular response to osmotic stress","11/641","42/3901",0.0717106624972139,0.45703595564891,0.419293501703008,"SMP1/RGD1/PTC1/CDC14/SLT2/FLC2/MOT3/GPD1/AHK1/CRZ1/RCK2",11
"GO:0043543","GO:0043543","protein acylation","16/641","67/3901",0.0723552617863311,0.459917754439711,0.421937318871578,"SPT20/SAS3/SWF1/SGF29/SET2/ACS2/HFI1/RTT109/SAS4/RVB1/SPT10/PFA3/TAF1/TAF6/EAF3/ACS1",16
"GO:0000778","GO:0000778","condensed nuclear chromosome kinetochore","12/641","47/3901",0.0727956041980062,0.460122931429137,0.422125552154544,"CBF2/OKP1/NUF2/AME1/NSL1/CEP3/BUB1/SPC25/MTW1/CIN8/MPS1/MAD2",12
"GO:0015291","GO:0015291","secondary active transmembrane transporter activity","12/641","47/3901",0.0727956041980062,0.460122931429137,0.422125552154544,"VHT1/CRC1/VCX1/MCH2/HXT15/AGC1/ERC1/TPO3/ITR2/YHM2/HXT4/JEN1",12
"GO:0006733","GO:0006733","oxidoreduction coenzyme metabolic process","15/641","62/3901",0.0729651008416916,0.460122931429137,0.422125552154544,"NPT1/SOL3/FBA1/RSP5/SOL1/ADH1/PFK1/ENO2/RKI1/TYE7/GPM1/GPD1/RAP1/GND1/UTR1",15
"GO:0006366","GO:0006366","transcription by RNA polymerase II","78/641","409/3901",0.0750322587499377,0.470952304311902,0.432060625360798,"HMLALPHA2/MATALPHA1/ABF1/SSU72/GAL80/HAA1/GAT2/MKS1/IME1/ELF1/SMP1/RSP5/HDA3/LEU3/RPT1/RSC4/EMI1/CGI121/TOP1/HPR1/SGF29/PCF11/BRE1/YOX1/CEP3/FUN30/GCN4/INO4/RAD9/RSC8/HFI1/RTT109/FCP1/RVB1/NRD1/TAF8/MET28/GAL4/SRB5/HIR2/ASH1/SPP41/ISW2/CTK2/REF2/MOT3/PLP2/SAP30/CAF40/REB1/SPT10/IXR1/CEF1/CDC73/TAF1/YAP3/PHO4/CUP9/TAF6/RAP1/CAT8/RGT1/MGA2/SRB4/CRZ1/WHI5/SIP3/SDS3/SGF11/RDS1/YTA7/UME6/EAF3/RME1/TAF7/SSL1/ADR1/PGD1",78
"GO:0097164","GO:0097164","ammonium ion metabolic process","8/641","28/3901",0.0754705993939157,0.470952304311902,0.432060625360798,"YAT2/KAP95/PLB1/SPE2/PSD1/CHO2/YAT1/UME6",8
"GO:1905268","GO:1905268","negative regulation of chromatin organization","8/641","28/3901",0.0754705993939157,0.470952304311902,0.432060625360798,"SET2/SIR4/SAP30/RAP1/SDS3/YTA7/PUF4/ADR1",8
"GO:1990391","GO:1990391","DNA repair complex","8/641","28/3901",0.0754705993939157,0.470952304311902,0.432060625360798,"ABF1/RAD1/RAD7/PMS1/CSM2/MSH3/SHU2/SSL1",8
"GO:0000741","GO:0000741","karyogamy","6/641","19/3901",0.0774128343542104,0.478079261257268,0.438599031578458,"CIK1/JEM1/KAR1/SPC110/SPC72/FUS2",6
"GO:0015293","GO:0015293","symporter activity","6/641","19/3901",0.0774128343542104,0.478079261257268,0.438599031578458,"VHT1/MCH2/HXT15/ITR2/HXT4/JEN1",6
"GO:0046915","GO:0046915","transition metal ion transmembrane transporter activity","6/641","19/3901",0.0774128343542104,0.478079261257268,0.438599031578458,"CTR2/FET5/CTR1/ZRG17/CCC1/FET3",6
"GO:0051302","GO:0051302","regulation of cell division","6/641","19/3901",0.0774128343542104,0.478079261257268,0.438599031578458,"CDC14/EDE1/SLT2/DBF2/REF2/VRP1",6
"GO:0043332","GO:0043332","mating projection tip","22/641","99/3901",0.0789777116237664,0.485258615376661,0.445185507962821,"GIC2/CBK1/CHS5/BEM3/RGD1/LRG1/PRM1/SPA2/ZRG8/BSP1/EDE1/SLT2/SEC3/FUS2/BCK1/VRP1/SEC31/FAR1/AXL1/AIM21/ABP1/PAN1",22
"GO:0006271","GO:0006271","DNA strand elongation involved in DNA replication","9/641","33/3901",0.0791844602497481,0.485258615376661,0.445185507962821,"POL30/MCM7/MGS1/TOP1/CDC9/POL32/MCM6/RFC3/RNH1",9
"GO:0033048","GO:0033048","negative regulation of mitotic sister chromatid segregation","9/641","33/3901",0.0791844602497481,0.485258615376661,0.445185507962821,"CEP3/BUD2/BUB1/DMA2/SPC72/CDC20/MPS1/MAD2/TEM1",9
"GO:0031123","GO:0031123","RNA 3'-end processing","16/641","68/3901",0.0808943262437876,0.494469155300901,0.453635432940664,"SSU72/HRP1/CFT2/HPR1/PCF11/FIR1/SUV3/NRD1/CLP1/RRP45/RNA14/REF2/CDC73/MTR4/RPS0A/USB1",16
"GO:0045839","GO:0045839","negative regulation of mitotic nuclear division","10/641","38/3901",0.0814777533193147,0.496764873553985,0.455741568646973,"CDC7/CEP3/BUD2/BUB1/DMA2/SPC72/CDC20/MPS1/MAD2/TEM1",10
"GO:1901617","GO:1901617","organic hydroxy compound biosynthetic process","15/641","63/3901",0.0819335315432806,0.497248593684882,0.456185342719934,"RSP5/SNO3/RRI1/ADH1/SFA1/NUS1/RKI1/RER2/MOT3/CYB5/SRT1/HMG1/YIG1/UME6/ERG8",15
"GO:0016569","GO:0016569","covalent chromatin modification","34/641","164/3901",0.0819731991262944,0.497248593684882,0.456185342719934,"SPT20/SAS3/MEC1/BRE2/SWC3/HDA3/RSC4/SGF29/BRE1/FUN30/SET2/ACS2/RSC8/HFI1/RTT109/SAS4/RVB1/UBP8/PEP5/HIR2/ASH1/SWR1/ISW2/SAP30/SPT10/CDC73/TAF1/TAF6/HEK2/SDS3/SGF11/UME6/EAF3/ACS1",34
"GO:0000779","GO:0000779","condensed chromosome, centromeric region","14/641","58/3901",0.0827292125446111,0.499894376188915,0.458612634046029,"CBF2/OKP1/NUF2/AME1/NSL1/CDC23/CEP3/REC8/BUB1/SPC25/MTW1/CIN8/MPS1/MAD2",14
"GO:0007114","GO:0007114","cell budding","12/641","48/3901",0.0832556118129304,0.499894376188915,0.458612634046029,"ELM1/CBK1/BUD4/SPA2/BUD5/BUD2/RGA1/AXL2/VRP1/RSR1/AXL1/PAN1",12
"GO:0019954","GO:0019954","asexual reproduction","12/641","48/3901",0.0832556118129304,0.499894376188915,0.458612634046029,"ELM1/CBK1/BUD4/SPA2/BUD5/BUD2/RGA1/AXL2/VRP1/RSR1/AXL1/PAN1",12
"GO:0030435","GO:0030435","sporulation resulting in formation of a cellular spore","26/641","121/3901",0.0839362543091317,0.499894376188915,0.458612634046029,"OSW5/CWP1/IME1/CHS5/LRG1/SWF1/EMI1/CNM67/SPO75/SET2/SHE10/SSP2/HHT1/SPS4/SPR3/TEP1/DTR1/DIT2/MDS3/DIT1/IME4/AQY1/FMP45/RRT8/GIP1/QDR3",26
"GO:0001047","GO:0001047","core promoter binding","5/641","15/3901",0.085033943235223,0.499894376188915,0.458612634046029,"ABF1/SRB5/RRN7/SRB4/PGD1",5
"GO:0009268","GO:0009268","response to pH","5/641","15/3901",0.085033943235223,0.499894376188915,0.458612634046029,"HAA1/RGD1/SLT2/BCK1/CRZ1",5
"GO:0034308","GO:0034308","primary alcohol metabolic process","5/641","15/3901",0.085033943235223,0.499894376188915,0.458612634046029,"FMP30/ADH1/SFA1/ALD5/ADR1",5
"GO:0034314","GO:0034314","Arp2/3 complex-mediated actin nucleation","5/641","15/3901",0.085033943235223,0.499894376188915,0.458612634046029,"AIM7/VRP1/BBC1/ABP1/PAN1",5
"GO:0046349","GO:0046349","amino sugar biosynthetic process","5/641","15/3901",0.085033943235223,0.499894376188915,0.458612634046029,"CHS2/CHS1/GFA1/CRZ1/PCM1",5
"GO:0070491","GO:0070491","repressing transcription factor binding","5/641","15/3901",0.085033943235223,0.499894376188915,0.458612634046029,"MOT3/NRM1/CUP9/UME6/PGD1",5
"GO:0070822","GO:0070822","Sin3-type complex","5/641","15/3901",0.085033943235223,0.499894376188915,0.458612634046029,"ASH1/SAP30/SDS3/UME6/EAF3",5
"GO:0032947","GO:0032947","protein-containing complex scaffold activity","7/641","24/3901",0.0851284565309156,0.499894376188915,0.458612634046029,"SPA2/HPR1/SIR4/UBP8/TAF1/AHK1/TAF6",7
"GO:0097064","GO:0097064","ncRNA export from nucleus","7/641","24/3901",0.0851284565309156,0.499894376188915,0.458612634046029,"RSP5/SOL1/SRM1/RPS0A/UTP22/LOS1/TEF2",7
"GO:0006732","GO:0006732","coenzyme metabolic process","28/641","132/3901",0.0855070698369841,0.500887002231353,0.459523288107425,"ACC1/FAD1/NPT1/SOL3/FBA1/RSP5/ACH1/CIT1/SPE2/SNO3/SOL1/ADH1/PFK1/ACS2/ENO2/RKI1/TYE7/GPM1/GPD1/RAP1/HMG1/ERC1/ABZ1/GND1/UTR1/ACS1/ERG8/FAU1",28
"GO:0000122","GO:0000122","negative regulation of transcription by RNA polymerase II","25/641","116/3901",0.0864040390659486,0.504903797964834,0.463208373116384,"HMLALPHA2/ABF1/GAL80/MKS1/HDA3/LEU3/YOX1/FUN30/GCN4/HIR2/ASH1/SPP41/ISW2/MOT3/SPT10/IXR1/CUP9/RAP1/RGT1/WHI5/SDS3/YTA7/UME6/RME1/PGD1",25
"GO:0030865","GO:0030865","cortical cytoskeleton organization","8/641","29/3901",0.0899225907754946,0.513518377066787,0.471111552270477,"SWF1/CHS2/REF2/FMP45/ABP1/MYO1/PAN1/AIM3",8
"GO:0030866","GO:0030866","cortical actin cytoskeleton organization","8/641","29/3901",0.0899225907754946,0.513518377066787,0.471111552270477,"SWF1/CHS2/REF2/FMP45/ABP1/MYO1/PAN1/AIM3",8
"GO:0034502","GO:0034502","protein localization to chromosome","8/641","29/3901",0.0899225907754946,0.513518377066787,0.471111552270477,"ZIP1/AME1/REC8/BUB1/SCC4/MTW1/MPS1/RAP1",8
"GO:0046982","GO:0046982","protein heterodimerization activity","8/641","29/3901",0.0899225907754946,0.513518377066787,0.471111552270477,"RAD57/SMC1/CIK1/HHT1/RNA14/MHF1/PEX6/TAF6",8
"GO:0006357","GO:0006357","regulation of transcription by RNA polymerase II","68/641","356/3901",0.0900248563437261,0.513518377066787,0.471111552270477,"HMLALPHA2/MATALPHA1/ABF1/SSU72/GAL80/HAA1/GAT2/MKS1/IME1/SMP1/RSP5/HDA3/LEU3/RPT1/EMI1/CGI121/TOP1/SGF29/YOX1/CEP3/FUN30/GCN4/INO4/RAD9/HFI1/RTT109/FCP1/RVB1/MET28/GAL4/SRB5/HIR2/ASH1/SPP41/ISW2/CTK2/MOT3/PLP2/SAP30/CAF40/REB1/SPT10/IXR1/CEF1/CDC73/TAF1/YAP3/PHO4/CUP9/RAP1/CAT8/RGT1/MGA2/SRB4/CRZ1/WHI5/SIP3/SDS3/SGF11/RDS1/YTA7/UME6/EAF3/RME1/TAF7/SSL1/ADR1/PGD1",68
"GO:0007165","GO:0007165","signal transduction","51/641","260/3901",0.0908994969231769,0.513518377066787,0.471111552270477,"STE3/ELM1/TIP41/CSN9/RIM15/IQG1/MKS1/CBK1/BEM3/RGD1/GIS4/LRG1/SAK1/MEK1/RTK1/SPA2/RRI1/PDE1/BUD5/PTC1/SRM1/BAR1/BUD2/EDE1/SLT2/RGA1/STT4/ROD1/DBF2/YPK1/PLP2/MDS3/FAR11/VAM6/SEC7/FUS2/SNF1/AHK1/ECM25/BCK1/PSY2/PTK2/DSE1/CRZ1/EFG1/RSR1/FAR1/RCK2/TDA1/SGT1/STE2",51
"GO:0023052","GO:0023052","signaling","51/641","260/3901",0.0908994969231769,0.513518377066787,0.471111552270477,"STE3/ELM1/TIP41/CSN9/RIM15/IQG1/MKS1/CBK1/BEM3/RGD1/GIS4/LRG1/SAK1/MEK1/RTK1/SPA2/RRI1/PDE1/BUD5/PTC1/SRM1/BAR1/BUD2/EDE1/SLT2/RGA1/STT4/ROD1/DBF2/YPK1/PLP2/MDS3/FAR11/VAM6/SEC7/FUS2/SNF1/AHK1/ECM25/BCK1/PSY2/PTK2/DSE1/CRZ1/EFG1/RSR1/FAR1/RCK2/TDA1/SGT1/STE2",51
"GO:0000384","GO:0000384","first spliceosomal transesterification activity","4/641","11/3901",0.0913160293947216,0.513518377066787,0.471111552270477,"SYF2/CWC2/IST3/CEF1",4
"GO:0006549","GO:0006549","isoleucine metabolic process","4/641","11/3901",0.0913160293947216,0.513518377066787,0.471111552270477,"HOM2/ILV2/MMF1/ILV5",4
"GO:0007155","GO:0007155","cell adhesion","4/641","11/3901",0.0913160293947216,0.513518377066787,0.471111552270477,"AGA2/SNF1/SDS3/SAG1",4
"GO:0015846","GO:0015846","polyamine transport","4/641","11/3901",0.0913160293947216,0.513518377066787,0.471111552270477,"GAP1/PTK2/TPO3/QDR3",4
"GO:0016417","GO:0016417","S-acyltransferase activity","4/641","11/3901",0.0913160293947216,0.513518377066787,0.471111552270477,"FAS2/SWF1/FAS1/PFA3",4
"GO:0022610","GO:0022610","biological adhesion","4/641","11/3901",0.0913160293947216,0.513518377066787,0.471111552270477,"AGA2/SNF1/SDS3/SAG1",4
"GO:0033698","GO:0033698","Rpd3L complex","4/641","11/3901",0.0913160293947216,0.513518377066787,0.471111552270477,"ASH1/SAP30/SDS3/UME6",4
"GO:0071006","GO:0071006","U2-type catalytic step 1 spliceosome","4/641","11/3901",0.0913160293947216,0.513518377066787,0.471111552270477,"SYF2/CWC2/CEF1/PRP2",4
"GO:0071012","GO:0071012","catalytic step 1 spliceosome","4/641","11/3901",0.0913160293947216,0.513518377066787,0.471111552270477,"SYF2/CWC2/CEF1/PRP2",4
"GO:0033046","GO:0033046","negative regulation of sister chromatid segregation","9/641","34/3901",0.092760366773987,0.517984291097731,0.475208666970524,"CEP3/BUD2/BUB1/DMA2/SPC72/CDC20/MPS1/MAD2/TEM1",9
"GO:0051985","GO:0051985","negative regulation of chromosome segregation","9/641","34/3901",0.092760366773987,0.517984291097731,0.475208666970524,"CEP3/BUD2/BUB1/DMA2/SPC72/CDC20/MPS1/MAD2/TEM1",9
"GO:0110053","GO:0110053","regulation of actin filament organization","9/641","34/3901",0.092760366773987,0.517984291097731,0.475208666970524,"GIC2/HOF1/AIM7/DMA2/VRP1/BBC1/ABP1/PAN1/AIM3",9
"GO:0000777","GO:0000777","condensed chromosome kinetochore","13/641","54/3901",0.0939413359119806,0.519768532839606,0.47684556437124,"CBF2/OKP1/NUF2/AME1/NSL1/CDC23/CEP3/BUB1/SPC25/MTW1/CIN8/MPS1/MAD2",13
"GO:0051983","GO:0051983","regulation of chromosome segregation","13/641","54/3901",0.0939413359119806,0.519768532839606,0.47684556437124,"CLB2/APC2/CDC23/CEP3/BUD2/BUB1/DMA2/SPC72/CDC20/MPS1/MAD2/TEM1/SDS23",13
"GO:0030447","GO:0030447","filamentous growth","22/641","101/3901",0.0941124242840276,0.519768532839606,0.47684556437124,"ELM1/GAS1/MKS1/IME1/SAK1/SPA2/BUD2/RGA1/ASH1/DSE2/MEP2/MDS3/SAP30/SNF1/IME4/DSE1/SDS3/YTA7/UME6/RME1/NCS2/HMS1",22
"GO:0032956","GO:0032956","regulation of actin cytoskeleton organization","12/641","49/3901",0.0946100993545774,0.519768532839606,0.47684556437124,"GIC2/HOF1/RSP5/SPA2/AIM7/DMA2/REF2/VRP1/BBC1/ABP1/PAN1/AIM3",12
"GO:0032970","GO:0032970","regulation of actin filament-based process","12/641","49/3901",0.0946100993545774,0.519768532839606,0.47684556437124,"GIC2/HOF1/RSP5/SPA2/AIM7/DMA2/REF2/VRP1/BBC1/ABP1/PAN1/AIM3",12
"GO:0046165","GO:0046165","alcohol biosynthetic process","12/641","49/3901",0.0946100993545774,0.519768532839606,0.47684556437124,"RSP5/RRI1/ADH1/SFA1/NUS1/RER2/MOT3/SRT1/HMG1/YIG1/UME6/ERG8",12
