"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0016616","GO:0016616","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor","8/504","45/3901",0.218281454229579,0.99999995980981,0.954869895077921,"SOR1/ADH6/ADH2/ARO1/SER3/FOX2/ARA1/ARI1",8
"GO:0033750","GO:0033750","ribosome localization","8/504","45/3901",0.218281454229579,0.99999995980981,0.954869895077921,"RPS3/NUP49/RIX1/RRS1/RLI1/NOG2/SLX9/SRM1",8
"GO:0034404","GO:0034404","nucleobase-containing small molecule biosynthetic process","8/504","45/3901",0.218281454229579,0.99999995980981,0.954869895077921,"PDE1/PDB1/DUT1/GCR2/PFK27/ISN1/TYE7/HAM1",8
"GO:0000217","GO:0000217","DNA secondary structure binding","4/504","19/3901",0.223762184117328,0.99999995980981,0.954869895077921,"DMC1/RAD55/SMC1/HMO1",4
"GO:0007129","GO:0007129","synapsis","4/504","19/3901",0.223762184117328,0.99999995980981,0.954869895077921,"ZIP1/DMC1/CST9/CDC28",4
"GO:0007533","GO:0007533","mating type switching","4/504","19/3901",0.223762184117328,0.99999995980981,0.954869895077921,"YKU80/STB1/SAE2/SHE4",4
"GO:0009651","GO:0009651","response to salt stress","4/504","19/3901",0.223762184117328,0.99999995980981,0.954869895077921,"ALD6/HAL9/MCK1/USV1",4
"GO:0098589","GO:0098589","membrane region","4/504","19/3901",0.223762184117328,0.99999995980981,0.954869895077921,"SSP1/XRN1/EIS1/FMP45",4
"GO:0006412","GO:0006412","translation","46/504","319/3901",0.225241604600104,0.99999995980981,0.954869895077921,"RPL38/RPL15A/RPP2A/RPL8B/KRS1/RPS10A/RPS20/ASC1/TMA108/RPL25/RPP2B/RPS8B/PAT1/RPL12B/MSE1/RPM2/RPS0A/RPL9B/RPS3/RPP0/RPL17B/RPL32/TMA19/XRN1/MMF1/RPS7A/RPS2/RPS26A/MRF1/RPL30/DPH5/RPS15/TFB4/SKI2/RPS5/MTQ2/RPL31A/PAB1/RLI1/PUF6/RPL22A/MTQ1/PTH4/RPL21A/RPL16A/STM1",46
"GO:0032155","GO:0032155","cell division site part","6/504","32/3901",0.225246212323376,0.99999995980981,0.954869895077921,"CDC11/BNI4/HOF1/BUD3/AXL2/TPM2",6
"GO:0072525","GO:0072525","pyridine-containing compound biosynthetic process","6/504","32/3901",0.225246212323376,0.99999995980981,0.954869895077921,"PDB1/GCR2/PFK27/ISN1/TYE7/NRK1",6
"GO:0000144","GO:0000144","cellular bud neck septin ring","3/504","13/3901",0.230645124729984,0.99999995980981,0.954869895077921,"CDC11/HOF1/AXL2",3
"GO:0006084","GO:0006084","acetyl-CoA metabolic process","3/504","13/3901",0.230645124729984,0.99999995980981,0.954869895077921,"PDB1/PDX1/ACS1",3
"GO:0016645","GO:0016645","oxidoreductase activity, acting on the CH-NH group of donors","3/504","13/3901",0.230645124729984,0.99999995980981,0.954869895077921,"ADE3/MIS1/CIR2",3
"GO:0019395","GO:0019395","fatty acid oxidation","3/504","13/3901",0.230645124729984,0.99999995980981,0.954869895077921,"ADR1/POX1/FOX2",3
"GO:0034085","GO:0034085","establishment of sister chromatid cohesion","3/504","13/3901",0.230645124729984,0.99999995980981,0.954869895077921,"MCD1/POL30/CTF4",3
"GO:0034440","GO:0034440","lipid oxidation","3/504","13/3901",0.230645124729984,0.99999995980981,0.954869895077921,"ADR1/POX1/FOX2",3
"GO:0046164","GO:0046164","alcohol catabolic process","3/504","13/3901",0.230645124729984,0.99999995980981,0.954869895077921,"GUT1/ADR1/ALD6",3
"GO:0008652","GO:0008652","cellular amino acid biosynthetic process","18/504","116/3901",0.234924072719747,0.99999995980981,0.954869895077921,"MET2/GDH3/ARO3/GLT1/CPA1/MMF1/ADE3/ORT1/MIS1/ARO1/SER3/HIS2/TRP3/TRP1/MET1/MET3/SER2/MRI1",18
"GO:0033692","GO:0033692","cellular polysaccharide biosynthetic process","8/504","46/3901",0.236691788868739,0.99999995980981,0.954869895077921,"GAS4/GAC1/GAS5/GAS3/KNH1/CWH41/KRE5/GAS2",8
"GO:0019363","GO:0019363","pyridine nucleotide biosynthetic process","5/504","26/3901",0.238955273298141,0.99999995980981,0.954869895077921,"PDB1/GCR2/PFK27/TYE7/NRK1",5
"GO:0062013","GO:0062013","positive regulation of small molecule metabolic process","5/504","26/3901",0.238955273298141,0.99999995980981,0.954869895077921,"SIP4/ADR1/PUT3/CDC28/TYE7",5
"GO:0071310","GO:0071310","cellular response to organic substance","21/504","138/3901",0.240184072986823,0.99999995980981,0.954869895077921,"STE3/MF(ALPHA)1/YHB1/PMT4/ASC1/ATH1/SMK1/PDE1/ADR1/CSN9/FAR7/BAR1/KAR4/EFG1/GIM3/FUS3/PPH3/KRE5/STE2/AFB1/MFA1",21
"GO:0043043","GO:0043043","peptide biosynthetic process","46/504","322/3901",0.246394905718665,0.99999995980981,0.954869895077921,"RPL38/RPL15A/RPP2A/RPL8B/KRS1/RPS10A/RPS20/ASC1/TMA108/RPL25/RPP2B/RPS8B/PAT1/RPL12B/MSE1/RPM2/RPS0A/RPL9B/RPS3/RPP0/RPL17B/RPL32/TMA19/XRN1/MMF1/RPS7A/RPS2/RPS26A/MRF1/RPL30/DPH5/RPS15/TFB4/SKI2/RPS5/MTQ2/RPL31A/PAB1/RLI1/PUF6/RPL22A/MTQ1/PTH4/RPL21A/RPL16A/STM1",46
"GO:0000902","GO:0000902","cell morphogenesis","6/504","33/3901",0.24765126734035,0.99999995980981,0.954869895077921,"GIC2/SMK1/BEM1/CAP2/FUS2/FIG1",6
"GO:0009086","GO:0009086","methionine biosynthetic process","6/504","33/3901",0.24765126734035,0.99999995980981,0.954869895077921,"MET2/ADE3/MIS1/MET1/MET3/MRI1",6
"GO:0045047","GO:0045047","protein targeting to ER","6/504","33/3901",0.24765126734035,0.99999995980981,0.954869895077921,"EGD2/EGD1/SRP72/SRP102/SSS1/SRP68",6
"GO:0016746","GO:0016746","transferase activity, transferring acyl groups","15/504","96/3901",0.252329968003741,0.99999995980981,0.954869895077921,"SPT10/MET2/HEM1/ATF1/YNG1/FAS1/ERF2/ERG13/PDX1/HAT2/NAT5/SAS2/YAT1/CIT3/CAT2",15
"GO:0009142","GO:0009142","nucleoside triphosphate biosynthetic process","7/504","40/3901",0.252736201693947,0.99999995980981,0.954869895077921,"RAD53/PDB1/GCR2/CDC8/PFK27/CDC21/TYE7",7
"GO:0044036","GO:0044036","cell wall macromolecule metabolic process","7/504","40/3901",0.252736201693947,0.99999995980981,0.954869895077921,"GAS4/GAS5/GAS3/PMI40/CWH41/KRE5/GAS2",7
"GO:0045990","GO:0045990","carbon catabolite regulation of transcription","7/504","40/3901",0.252736201693947,0.99999995980981,0.954869895077921,"SIP4/HAP2/ADR1/PDR1/USV1/MIG1/GAL1",7
"GO:0051788","GO:0051788","response to misfolded protein","4/504","20/3901",0.253321635334868,0.99999995980981,0.954869895077921,"YHB1/PMT4/GIM3/KRE5",4
"GO:0071218","GO:0071218","cellular response to misfolded protein","4/504","20/3901",0.253321635334868,0.99999995980981,0.954869895077921,"YHB1/PMT4/GIM3/KRE5",4
"GO:0005694","GO:0005694","chromosome","59/504","420/3901",0.254297987737437,0.99999995980981,0.954869895077921,"ZIP1/SPT10/MND1/GMC2/TOP1/MCD1/XBP1/IRR1/CDC45/PAT1/POL30/DMC1/PRI2/OGG1/YKU80/HDA1/RAD52/RAD61/SLX8/CTF4/RFA1/STB1/DAM1/RAD55/SLX1/CST9/CBF5/POL1/PSF1/TOP2/UTP15/UTP9/DIA2/NUP84/HAT2/DCC1/TYE7/FYV6/RFC2/UTP8/SMC1/PLM2/SPC25/PRI1/AME1/PPH3/CTF13/RFA3/SAS2/DPB4/SRM1/REC114/SPO11/SPT21/ECM11/TTI1/MEI5/MCM10/HMO1",59
"GO:0000271","GO:0000271","polysaccharide biosynthetic process","8/504","47/3901",0.255612633901398,0.99999995980981,0.954869895077921,"GAS4/GAC1/GAS5/GAS3/KNH1/CWH41/KRE5/GAS2",8
"GO:0005628","GO:0005628","prospore membrane","8/504","47/3901",0.255612633901398,0.99999995980981,0.954869895077921,"LDS1/GIP1/SSP1/CDC11/BUD6/RRT8/SPR3/SPR28",8
"GO:0042763","GO:0042763","intracellular immature spore","8/504","47/3901",0.255612633901398,0.99999995980981,0.954869895077921,"LDS1/GIP1/SSP1/CDC11/BUD6/RRT8/SPR3/SPR28",8
"GO:0042764","GO:0042764","ascospore-type prospore","8/504","47/3901",0.255612633901398,0.99999995980981,0.954869895077921,"LDS1/GIP1/SSP1/CDC11/BUD6/RRT8/SPR3/SPR28",8
"GO:0016810","GO:0016810","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds","10/504","61/3901",0.257497639540616,0.99999995980981,0.954869895077921,"XBP1/CRR1/BNA3/SOK2/HDA1/ADE17/ASP1/ADE3/MIS1/DCD1",10
"GO:0044264","GO:0044264","cellular polysaccharide metabolic process","10/504","61/3901",0.257497639540616,0.99999995980981,0.954869895077921,"GAS4/GAC1/GAS5/DSE4/GAS3/KNH1/CDC28/CWH41/KRE5/GAS2",10
"GO:0006974","GO:0006974","cellular response to DNA damage stimulus","44/504","309/3901",0.259997043051839,0.99999995980981,0.954869895077921,"SPT10/MND1/MCD1/CDC45/POL30/DMC1/PRI2/OGG1/RAD59/YKU80/RPS3/RAD52/SLX8/RAD16/RAD53/TFB4/CTF4/RFA1/RAD55/MCK1/SLX1/CST9/POL1/PSF1/SAE2/HOF1/DOA1/NUP84/CDC28/DCC1/FYV6/RFC2/SMC1/PLM2/DDR48/PPH3/RFA3/DPB4/UNG1/RAD33/SPO11/ECM11/MEI5/MCM10",44
"GO:0001300","GO:0001300","chronological cell aging","5/504","27/3901",0.264663538101767,0.99999995980981,0.954869895077921,"NDI1/HDA1/SOD1/TEC1/ACB1",5
"GO:0003684","GO:0003684","damaged DNA binding","5/504","27/3901",0.264663538101767,0.99999995980981,0.954869895077921,"OGG1/YKU80/RPS3/RAD16/TFB4",5
"GO:0005319","GO:0005319","lipid transporter activity","5/504","27/3901",0.264663538101767,0.99999995980981,0.954869895077921,"UPS2/PXA1/RSB1/RFT1/ACB1",5
"GO:0006278","GO:0006278","RNA-dependent DNA biosynthetic process","5/504","27/3901",0.264663538101767,0.99999995980981,0.954869895077921,"OGG1/RFA1/POL1/CDC28/RFA3",5
"GO:0008154","GO:0008154","actin polymerization or depolymerization","5/504","27/3901",0.264663538101767,0.99999995980981,0.954869895077921,"PIN3/CAP2/CAP1/TPM2/PFY1",5
"GO:0006620","GO:0006620","posttranslational protein targeting to endoplasmic reticulum membrane","3/504","14/3901",0.267414680872101,0.99999995980981,0.954869895077921,"EGD2/EGD1/SSS1",3
"GO:0007130","GO:0007130","synaptonemal complex assembly","3/504","14/3901",0.267414680872101,0.99999995980981,0.954869895077921,"DMC1/CST9/CDC28",3
"GO:0009129","GO:0009129","pyrimidine nucleoside monophosphate metabolic process","3/504","14/3901",0.267414680872101,0.99999995980981,0.954869895077921,"DUT1/CDC21/DCD1",3
"GO:0009130","GO:0009130","pyrimidine nucleoside monophosphate biosynthetic process","3/504","14/3901",0.267414680872101,0.99999995980981,0.954869895077921,"DUT1/CDC21/DCD1",3
"GO:0045913","GO:0045913","positive regulation of carbohydrate metabolic process","3/504","14/3901",0.267414680872101,0.99999995980981,0.954869895077921,"SIP4/CDC28/TYE7",3
"GO:0051015","GO:0051015","actin filament binding","3/504","14/3901",0.267414680872101,0.99999995980981,0.954869895077921,"CAP2/CAP1/TPM2",3
"GO:0000097","GO:0000097","sulfur amino acid biosynthetic process","6/504","34/3901",0.270657492119099,0.99999995980981,0.954869895077921,"MET2/ADE3/MIS1/MET1/MET3/MRI1",6
"GO:0072599","GO:0072599","establishment of protein localization to endoplasmic reticulum","6/504","34/3901",0.270657492119099,0.99999995980981,0.954869895077921,"EGD2/EGD1/SRP72/SRP102/SSS1/SRP68",6
"GO:0015318","GO:0015318","inorganic molecular entity transmembrane transporter activity","24/504","163/3901",0.274256605517729,0.99999995980981,0.954869895077921,"STL1/HXT4/JEN1/HNM1/PUT4/ITR2/SAM3/MCH5/TNA1/HXT14/VNX1/UGA4/YCT1/ORT1/DAL5/YKE4/PHO89/PHO84/FEN2/SSU1/FET4/ODC2/ENA5/HXT15",24
"GO:0006360","GO:0006360","transcription by RNA polymerase I","10/504","62/3901",0.274467821922498,0.99999995980981,0.954869895077921,"RRN3/RPB5/UTP15/UTP9/RPO26/UTP4/RPA135/UTP8/RPA190/HMO1",10
"GO:0009066","GO:0009066","aspartate family amino acid metabolic process","10/504","62/3901",0.274467821922498,0.99999995980981,0.954869895077921,"MET2/XBP1/SOK2/ASP1/ADE3/MIS1/MET1/MET3/ARO10/MRI1",10
"GO:0022618","GO:0022618","ribonucleoprotein complex assembly","22/504","149/3901",0.281096458270644,0.99999995980981,0.954869895077921,"BRR1/MAK11/RPL38/YJU2/RPS10A/NSR1/RPL25/PAT1/RPL12B/RPS0A/RPP0/RPS26A/RPS15/RRP5/RPS5/RIX1/SSF1/NIP7/IPI3/RPF2/IPI1/REX4",22
"GO:0098813","GO:0098813","nuclear chromosome segregation","22/504","149/3901",0.281096458270644,0.99999995980981,0.954869895077921,"ZIP1/TOP1/MCD1/IRR1/POL30/DMC1/GAC1/RAD61/CTF4/DAM1/MCK1/CST9/TOP2/TUB2/MND2/CDC28/DCC1/RFC2/SMC1/AME1/SPC110/BIM1",22
"GO:0000018","GO:0000018","regulation of DNA recombination","4/504","21/3901",0.28361719426192,0.99999995980981,0.954869895077921,"ZIP1/TOP1/TOP2/CDC28",4
"GO:0005088","GO:0005088","Ras guanyl-nucleotide exchange factor activity","4/504","21/3901",0.28361719426192,0.99999995980981,0.954869895077921,"MON1/BUD3/SRM1/FUS2",4
"GO:0042887","GO:0042887","amide transmembrane transporter activity","4/504","21/3901",0.28361719426192,0.99999995980981,0.954869895077921,"DUR3/DAL5/FEN2/SSS1",4
"GO:1902936","GO:1902936","phosphatidylinositol bisphosphate binding","4/504","21/3901",0.28361719426192,0.99999995980981,0.954869895077921,"EGD2/GIC2/PFY1/PMP3",4
"GO:0072522","GO:0072522","purine-containing compound biosynthetic process","11/504","70/3901",0.289629346847512,0.99999995980981,0.954869895077921,"CAB4/ADE17/PDB1/ADE3/MIS1/GCR2/PDX1/PFK27/ISN1/TYE7/ACS1",11
"GO:0000323","GO:0000323","lytic vacuole","40/504","283/3901",0.28974401213956,0.99999995980981,0.954869895077921,"STL1/JEN1/ARN1/ITR2/CRR1/GIT1/FRE3/ERV25/ATH1/RPP2B/MCH5/GAS4/TNA1/HXT14/RSB1/PHM7/VNX1/UGA4/DAL5/GAS3/KNH1/PHO84/MON1/TDA7/FEN2/DAP2/PIB1/FRE8/SFK1/FET4/AXL2/CWH41/SRF1/NRK1/MCD4/PRM1/EGO2/GAS2/SNA2/FIG1",40
"GO:0005732","GO:0005732","small nucleolar ribonucleoprotein complex","5/504","28/3901",0.290955491483627,0.99999995980981,0.954869895077921,"GAR1/CBF5/NOP58/NOP56/MPP10",5
"GO:0015850","GO:0015850","organic hydroxy compound transport","5/504","28/3901",0.290955491483627,0.99999995980981,0.954869895077921,"STL1/JEN1/HNM1/ITR2/HXT15",5
"GO:0032185","GO:0032185","septin cytoskeleton organization","5/504","28/3901",0.290955491483627,0.99999995980981,0.954869895077921,"GIC2/GIN4/FMP45/CTF13/PCL1",5
"GO:0030001","GO:0030001","metal ion transport","10/504","63/3901",0.291765202451914,0.99999995980981,0.954869895077921,"YLH47/FRE3/VNX1/YKE4/RIM2/PHO89/PHO84/QDR2/FET4/ENA5",10
"GO:0032993","GO:0032993","protein-DNA complex","9/504","56/3901",0.293529251970143,0.99999995980981,0.954869895077921,"CDC45/PRI2/RFA1/POL1/PSF1/IPI3/NOC3/PRI1/RFA3",9
"GO:0016788","GO:0016788","hydrolase activity, acting on ester bonds","32/504","224/3901",0.294147713921404,0.99999995980981,0.954869895077921,"TEP1/PTP2/PLB1/SSU72/EXO5/APP1/PDE1/DMC1/RPM2/FAS1/XRN1/LDH1/RAD55/SLX1/POL1/HIS2/SAE2/RNH202/ISN1/GEP4/MCD4/FSH1/SEN34/SER2/FSH2/FMP30/IAH1/PPH3/SEN2/REX4/PTH4/SPO11",32
"GO:0000429","GO:0000429","carbon catabolite regulation of transcription from RNA polymerase II promoter","6/504","35/3901",0.294156694240556,0.99999995980981,0.954869895077921,"SIP4/HAP2/ADR1/PDR1/USV1/MIG1",6
"GO:0003333","GO:0003333","amino acid transmembrane transport","6/504","35/3901",0.294156694240556,0.99999995980981,0.954869895077921,"HNM1/PUT4/SAM3/UGA4/YCT1/ORT1",6
"GO:0015171","GO:0015171","amino acid transmembrane transporter activity","6/504","35/3901",0.294156694240556,0.99999995980981,0.954869895077921,"HNM1/PUT4/SAM3/UGA4/YCT1/ORT1",6
"GO:0006518","GO:0006518","peptide metabolic process","49/504","351/3901",0.295336456424669,0.99999995980981,0.954869895077921,"DUG3/RPL38/RPL15A/RPP2A/RPL8B/KRS1/RPS10A/RPS20/ASC1/TMA108/RPL25/RPP2B/RPS8B/PAT1/RPL12B/MSE1/RPM2/RPS0A/RPL9B/RPS3/RPP0/RPL17B/RPL32/TMA19/XRN1/MMF1/RPS7A/RPS2/RPS26A/MRF1/RPL30/DPH5/RPS15/TFB4/SKI2/RPS5/MTQ2/RPL31A/ECM4/PAB1/BAR1/RLI1/PUF6/RPL22A/MTQ1/PTH4/RPL21A/RPL16A/STM1",49
"GO:0071826","GO:0071826","ribonucleoprotein complex subunit organization","23/504","158/3901",0.299590951478658,0.99999995980981,0.954869895077921,"BRR1/MAK11/RPL38/YJU2/RPS10A/NSR1/RPL25/PAT1/RPL12B/RPS0A/RPP0/RPS26A/RPS15/RRP5/RPS5/RIX1/SSF1/NIP7/IPI3/RPF2/IPI1/RLI1/REX4",23
"GO:0004549","GO:0004549","tRNA-specific ribonuclease activity","3/504","15/3901",0.304783346495996,0.99999995980981,0.954869895077921,"RPM2/SEN34/SEN2",3
"GO:0006656","GO:0006656","phosphatidylcholine biosynthetic process","3/504","15/3901",0.304783346495996,0.99999995980981,0.954869895077921,"CKI1/UPS2/CHO2",3
"GO:0006779","GO:0006779","porphyrin-containing compound biosynthetic process","3/504","15/3901",0.304783346495996,0.99999995980981,0.954869895077921,"HEM1/HEM15/MET1",3
"GO:0006783","GO:0006783","heme biosynthetic process","3/504","15/3901",0.304783346495996,0.99999995980981,0.954869895077921,"HEM1/HEM15/MET1",3
"GO:0019985","GO:0019985","translesion synthesis","3/504","15/3901",0.304783346495996,0.99999995980981,0.954869895077921,"POL30/OGG1/DPB4",3
"GO:0033014","GO:0033014","tetrapyrrole biosynthetic process","3/504","15/3901",0.304783346495996,0.99999995980981,0.954869895077921,"HEM1/HEM15/MET1",3
"GO:1901522","GO:1901522","positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus","3/504","15/3901",0.304783346495996,0.99999995980981,0.954869895077921,"ADR1/SOD1/KAR4",3
"GO:1902555","GO:1902555","endoribonuclease complex","3/504","15/3901",0.304783346495996,0.99999995980981,0.954869895077921,"RPM2/SEN34/SEN2",3
"GO:1905348","GO:1905348","endonuclease complex","3/504","15/3901",0.304783346495996,0.99999995980981,0.954869895077921,"RPM2/SEN34/SEN2",3
"GO:0006164","GO:0006164","purine nucleotide biosynthetic process","10/504","64/3901",0.309348018303598,0.99999995980981,0.954869895077921,"CAB4/ADE17/PDB1/ADE3/MIS1/GCR2/PDX1/PFK27/TYE7/ACS1",10
"GO:0007015","GO:0007015","actin filament organization","10/504","64/3901",0.309348018303598,0.99999995980981,0.954869895077921,"GIC2/PIN3/CAP2/RDI1/HOF1/CAP1/BUD6/TPM2/PFY1/BIL1",10
"GO:0044272","GO:0044272","sulfur compound biosynthetic process","10/504","64/3901",0.309348018303598,0.99999995980981,0.954869895077921,"MET2/PDB1/ADE3/MIS1/PDX1/MET1/MET3/ARO10/MRI1/ACS1",10
"GO:0005215","GO:0005215","transporter activity","41/504","293/3901",0.310806399406026,0.99999995980981,0.954869895077921,"STL1/HXT4/DUR3/JEN1/UPS2/QDR3/HNM1/PUT4/ARN1/ITR2/SAM3/GIT1/MCH5/HUT1/PXA1/TNA1/HXT14/RSB1/VNX1/ATM1/UGA4/YCT1/ORT1/DAL5/YKE4/RIM2/PHO89/PHO84/QDR2/FEN2/SSU1/SSS1/FET4/PET8/ODC2/ENA5/RFT1/PDR12/ACB1/HXT15/CRC1",41
"GO:2000241","GO:2000241","regulation of reproductive process","17/504","115/3901",0.312426905872508,0.99999995980981,0.954869895077921,"ZIP1/STE3/MF(ALPHA)1/FPR3/SMK1/STB1/CSN9/CDC28/FAR7/BAR1/EFG1/FUS3/PPH3/STE2/AFB1/FUS2/MFA1",17
"GO:0000722","GO:0000722","telomere maintenance via recombination","4/504","22/3901",0.314407268326097,0.99999995980981,0.954869895077921,"RAD59/RAD52/RFA1/RFA3",4
"GO:0015297","GO:0015297","antiporter activity","4/504","22/3901",0.314407268326097,0.99999995980981,0.954869895077921,"HNM1/VNX1/UGA4/CRC1",4
"GO:0045943","GO:0045943","positive regulation of transcription by RNA polymerase I","4/504","22/3901",0.314407268326097,0.99999995980981,0.954869895077921,"UTP15/UTP9/UTP4/UTP8",4
"GO:0046031","GO:0046031","ADP metabolic process","4/504","22/3901",0.314407268326097,0.99999995980981,0.954869895077921,"PDB1/GCR2/PFK27/TYE7",4
"GO:1901136","GO:1901136","carbohydrate derivative catabolic process","4/504","22/3901",0.314407268326097,0.99999995980981,0.954869895077921,"PDE1/DUT1/MNS1/HNT2",4
"GO:0016074","GO:0016074","snoRNA metabolic process","8/504","50/3901",0.314825574781798,0.99999995980981,0.954869895077921,"NRD1/SSU72/GAR1/XRN1/AIR1/CBF5/NAB3/RRP42",8
"GO:0043624","GO:0043624","cellular protein complex disassembly","7/504","43/3901",0.316872110753529,0.99999995980981,0.954869895077921,"MRF1/CAP2/DIA2/CAP1/RLI1/PTH4/BIM1",7
"GO:0034661","GO:0034661","ncRNA catabolic process","5/504","29/3901",0.317677384717672,0.99999995980981,0.954869895077921,"NRD1/XRN1/AIR1/NAB3/RRP42",5
"GO:0045143","GO:0045143","homologous chromosome segregation","5/504","29/3901",0.317677384717672,0.99999995980981,0.954869895077921,"ZIP1/DMC1/CST9/TUB2/CDC28",5
"GO:1902905","GO:1902905","positive regulation of supramolecular fiber organization","6/504","36/3901",0.318040863460053,0.99999995980981,0.954869895077921,"GIC2/PIN3/DAM1/BUD6/BIM1/PFY1",6
"GO:0055085","GO:0055085","transmembrane transport","43/504","309/3901",0.319148996057854,0.99999995980981,0.954869895077921,"STL1/HXT4/DUR3/JEN1/QDR3/HNM1/HSP10/PUT4/ARN1/ITR2/SAM3/SSC1/GIT1/PEX21/MCH5/HUT1/PXA1/SRP72/TNA1/HXT14/VNX1/ATM1/UGA4/YCT1/ORT1/DAL5/YKE4/RIM2/PEX13/PHO89/PHO84/QDR2/FEN2/SSU1/SSS1/FET4/PET8/ODC2/SRP68/ENA5/PDR12/HXT15/CRC1",43
"GO:0005976","GO:0005976","polysaccharide metabolic process","11/504","72/3901",0.323088462676999,0.99999995980981,0.954869895077921,"GAS4/GAC1/GAS5/DSE4/GAS3/KNH1/CDC28/CWH41/KRE5/GAS2/PGU1",11
"GO:0051052","GO:0051052","regulation of DNA metabolic process","14/504","94/3901",0.325729002583466,0.99999995980981,0.954869895077921,"ZIP1/TOP1/SSC1/POL30/RAD59/RIX1/TOP2/DIA2/IPI3/CDC28/DCC1/IPI1/PPH3/CLB5",14
"GO:0140097","GO:0140097","catalytic activity, acting on DNA","17/504","116/3901",0.325735473181568,0.99999995980981,0.954869895077921,"TOP1/EXO5/CDC45/DMC1/PRI2/OGG1/RPS3/RAD52/RAD55/SLX1/POL1/PSF1/TOP2/SAE2/DPB4/UNG1/SPO11",17
"GO:0000723","GO:0000723","telomere maintenance","10/504","65/3901",0.327173870020609,0.99999995980981,0.954869895077921,"OGG1/RAD59/YKU80/RAD52/SLX8/RFA1/SAE2/CDC28/RFA3/STM1",10
"GO:0051082","GO:0051082","unfolded protein binding","10/504","65/3901",0.327173870020609,0.99999995980981,0.954869895077921,"EGD2/HSP10/SSC1/MDJ1/EGD1/RRB1/CCT3/CCT7/GIM3/KRE5",10
"GO:0060249","GO:0060249","anatomical structure homeostasis","10/504","65/3901",0.327173870020609,0.99999995980981,0.954869895077921,"OGG1/RAD59/YKU80/RAD52/SLX8/RFA1/SAE2/CDC28/RFA3/STM1",10
"GO:1901607","GO:1901607","alpha-amino acid biosynthetic process","16/504","109/3901",0.330549958579424,0.99999995980981,0.954869895077921,"MET2/GDH3/GLT1/CPA1/MMF1/ADE3/ORT1/MIS1/SER3/HIS2/TRP3/TRP1/MET1/MET3/SER2/MRI1",16
"GO:0015893","GO:0015893","drug transport","9/504","58/3901",0.331223655290889,0.99999995980981,0.954869895077921,"QDR3/HNM1/SAM3/MCH5/TNA1/ORT1/QDR2/PET8/MCD4",9
"GO:0051495","GO:0051495","positive regulation of cytoskeleton organization","8/504","51/3901",0.335170687844791,0.99999995980981,0.954869895077921,"GIC2/PIN3/DAM1/CDC28/BUD6/BIM1/CLB5/PFY1",8
"GO:0010494","GO:0010494","cytoplasmic stress granule","11/504","73/3901",0.340133511908113,0.99999995980981,0.954869895077921,"HRP1/YHB1/CPA1/PAT1/RPS0A/TMA19/XRN1/PAB1/CDC28/FUS3/HSP31",11
"GO:0044283","GO:0044283","small molecule biosynthetic process","42/504","304/3901",0.340334351320292,0.99999995980981,0.954869895077921,"MET2/GDH3/SIP4/ARO3/GLT1/BNA3/ADH2/CPA1/KCS1/PDE1/ERG1/SRT1/FAS1/MMF1/ALD6/PDB1/ADE3/ERG13/DUT1/ORT1/MIS1/GCR2/ARO1/SER3/HIS2/SPE3/TRP3/TRP1/ERG7/PFK27/ISN1/TYE7/MET1/MET3/ALD4/HAM1/SER2/PPT2/PAN6/ARO10/MRI1/HSP31",42
"GO:0050662","GO:0050662","coenzyme binding","14/504","95/3901",0.340671517784073,0.99999995980981,0.954869895077921,"HEM1/DLD1/YHB1/GLT1/BNA3/UGA2/ERG1/DPL1/DUS3/SER3/POX1/ACB1/ARO10/ARI1",14
"GO:0032153","GO:0032153","cell division site","6/504","37/3901",0.342203513540876,0.99999995980981,0.954869895077921,"CDC11/BNI4/HOF1/BUD3/AXL2/TPM2",6
"GO:0032271","GO:0032271","regulation of protein polymerization","6/504","37/3901",0.342203513540876,0.99999995980981,0.954869895077921,"PIN3/DAM1/CAP2/CAP1/BIM1/PFY1",6
"GO:0051536","GO:0051536","iron-sulfur cluster binding","6/504","37/3901",0.342203513540876,0.99999995980981,0.954869895077921,"GLT1/EXO5/PRI2/POL1/CIR2/PDH1",6
"GO:0051540","GO:0051540","metal cluster binding","6/504","37/3901",0.342203513540876,0.99999995980981,0.954869895077921,"GLT1/EXO5/PRI2/POL1/CIR2/PDH1",6
"GO:0006778","GO:0006778","porphyrin-containing compound metabolic process","3/504","16/3901",0.342342117568748,0.99999995980981,0.954869895077921,"HEM1/HEM15/MET1",3
"GO:0031333","GO:0031333","negative regulation of protein complex assembly","3/504","16/3901",0.342342117568748,0.99999995980981,0.954869895077921,"CAP2/CAP1/PFY1",3
"GO:0033013","GO:0033013","tetrapyrrole metabolic process","3/504","16/3901",0.342342117568748,0.99999995980981,0.954869895077921,"HEM1/HEM15/MET1",3
"GO:0042168","GO:0042168","heme metabolic process","3/504","16/3901",0.342342117568748,0.99999995980981,0.954869895077921,"HEM1/HEM15/MET1",3
"GO:0048471","GO:0048471","perinuclear region of cytoplasm","3/504","16/3901",0.342342117568748,0.99999995980981,0.954869895077921,"DPL1/XRN1/STM1",3
